row_id,Facility Name,License Number,License Exp.,Facility Type,Type,Address,County,City,Zip,State,Contact Phone,Mailing Address,Administrator,Admin Phone,Mailing City,Mailing Zip,Mailing State,Facility Email,Licensee,Fac. Contact Email,Country
USA-SC-56-SC-HealthCareFacilities-output-394,ROUSE COMMUNITY CARE HOME #2,CRC-0328,12/31/2017,Residential Care,Corporation,8809 WILSON BLVD,Richland,COLUMBIA,29203-1817,SC,803-786-9357,PO BOX 134,ADDISON-DOCTOR SARAH,803-463-1697,STATE PARK,29147-0134,SC,ADMIN@UNIVERSALCARESOLUTIONS.COM,ROUSE COMMUNITY CARE HOME INC,SARDCT@BELLSOUTH.NET,US
USA-SC-56-SC-HealthCareFacilities-output-395,ROUSE COMMUNITY CARE HOME #3,CRC-0238,9/30/2017,Residential Care,Corporation,9316 WILSON BLVD,Richland,COLUMBIA,29203-9769,SC,803-754-5720,PO BOX 134,ROUSE CHARLENE E,803-754-5720,STATE PARK,29147-0134,SC,ADMIN@UNIVERSALCARESOLUTIONS.COM,ROUSE COMMUNITY CARE HOME INC,MATRICEROUSE@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-396,ROYAL OAKS,CRC-0859,1/31/2018,Residential Care,,950 TRAVELERS BLVD,Dorchester,SUMMERVILLE,29485-8213,SC,843-832-8481,950 TRAVELERS BLVD,HITCHMAN MARTINA,843-832-8481,SUMMERVILLE,29485-8213,SC,MHITCHMAN@ROYALSUMMERVILLE.COM,CARE RSL SUMMERVILLE OPCO LLC,MHITCHMAN@ROYALSUMMERVILLE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-397,RUDNICK CRCF,CRC-1429,2/22/2018,Residential Care,County,629 CHESTERFIELD ST,Aiken,AIKEN,29801-4053,SC,803-642-1041,PO BOX 698,DUNBAR REPUNZEL,000-000-0000,AIKEN,29802-0698,SC,SPATTEN@AIKENTDC.ORG,TRI-DEVELOPMENT CENTER OF AIKEN COUNTY INC,SPATTEN@AIKENTDC.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-398,RUMPH'S RESIDENTIAL CARE,CRC-0791,11/30/2017,Residential Care,Corporation,574 PROGRESSIVE WAY,Bamberg,DENMARK,29042-1873,SC,803-793-0068,PO BOX 383,COLLINS SEBRINA C,803-793-0068,DENMARK,29042-0383,SC,SEBRINA.COLLINS@YAHOO.COM,RUMPH'S RESIDENTIAL CARE INC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-399,S & S ASSISTANCE HOUSING,CRC-1526,9/30/2017,Residential Care,Sole Proprietorship,800 HENDRIX ST,Lexington,LEXINGTON,29072-2540,SC,803-358-6573,PO BOX 1361,MCCRAY JAMUS,803-358-6573,LEXINGTON,29071-1361,SC,JAMUSMCCRAY@GMAIL.COM,S & S ASSISTANCE HOUSING LLC,JAMUSMCCRAY@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-400,S&S BOARDING HOME LLC,CRC-1923,10/31/2017,Residential Care,Sole Proprietorship,3589 BLUFF RD,Allendale,ALLENDALE,29810-4139,SC,803-573-7006,PO BOX 974,HIERS BARBARA M,803-573-7006,ALLENDALE,29810-0974,SC,ESABB@ALLENDALECOUNTY.COM,ELAINE SABB,ESABB@ALLENDALECOUNTY.COM,US
USA-SC-56-SC-HealthCareFacilities-output-401,SANDERS CRCF,CRC-1430,2/28/2018,Residential Care,County,625 CHESTERFIELD ST,Aiken,AIKEN,29801-4053,SC,803-642-1044,PO BOX 698,DUNBAR REPUNZEL,000-000-0000,AIKEN,29802-0698,SC,SPATTEN@AIKENTDC.ORG,TRI-DEVELOPMENT CENTER OF AIKEN COUNTY INC,SPATTEN@AIKENTDC.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-402,SANDPIPER COURTYARD ASSISTED LIVING,CRC-1325,9/30/2017,Residential Care,Limited Liability,1047 ANNA KNAPP BLVD,Charleston,MOUNT PLEASANT,29464-3133,SC,843-884-7977,1047 ANNA KNAPP BLVD,ATKINSON ANGELA G,843-884-7977,MOUNT PLEASANT,29464-3133,SC,HCRIBB@SANDPIPERCENTER.COM,SANDPIPER INDEPENDENT AND ASSISTED LIVING-DELAWARE LLC,HCRIBB@SANDPIPERCENTER.COM,US
USA-SC-56-SC-HealthCareFacilities-output-403,SAVANNAH HALL ASSISTED LIVING,CRC-1431,6/30/2018,Residential Care,,1010 LAKE HUNTER CIR,Charleston,MOUNT PLEASANT,29464-5417,SC,843-388-2030,400 CENTRE ST,WOODWARD GREGORY M,843-388-2030,NEWTON,02458-2094,MA,LICENSING@5SSL.COM,SNH SE SG TENANT LLC,LICENSING@5SSL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-404,SAVANNAH PLACE,CRC-1410,11/30/2017,Residential Care,,1501 SECESSIONVILLE RD,Charleston,CHARLESTON,29412-8236,SC,843-762-1396,330 N WABASH AVE STE 3700,MIKELL TYLER G,843-762-1396,CHICAGO,60611-7605,IL,TMIKELL@ENLIVANT.COM,SAVANNAH AID OPCO LLC,TMIKELL@ENLIVANT.COM,US
USA-SC-56-SC-HealthCareFacilities-output-405,SC EPISCOPAL HOME AT STILL HOPES (CRCF),CRC-0144,7/31/2018,Residential Care,Corporation,1 STILL HOPES DR,Lexington,WEST COLUMBIA,29169-7164,SC,803-796-6490,PO BOX 2959,ROBERTSON NIKKI W,803-796-6490,WEST COLUMBIA,29171-2959,SC,BLUGMAYER@STILLHOPES.ORG,SOUTH CAROLINA EPISCOPAL HOME AT STILL HOPES INC,NROBERTSON@STILLHOPES.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-406,SECESSIONVILLE COMMUNITY RESIDENCE,CRC-1287,12/31/2017,Residential Care,State,1217 SECESSIONVILLE RD,Charleston,CHARLESTON,29412-9749,SC,843-762-2134,"PO BOX 22708, DISABILITIES BOARD OF CHARLESTON COUNTY",CAPERS MADLYN,843-795-0766,CHARLESTON,29413-2708,SC,MCAPERS@DSNCC.COM,DISABILITIES BOARD OF CHARLESTON COUNTY,ETURNER@DSNCC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-407,SENECA RESIDENTIAL CARE CENTER,CRC-0337,12/31/2017,Residential Care,Sole Proprietorship,126 TOKEENA RD,Oconee,SENECA,29678-1744,SC,864-882-7390,PO BOX 428,HAMMERS WILBURN E,864-882-7390,SENECA,29679-0428,SC,SENECARESIDENTIAL@GMAIL.COM,WILBURN E HAMMERS,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-408,SERENITY MANOR,CRC-1472,2/28/2018,Residential Care,Sole Proprietorship,4018 S RHETT AVE,Charleston,NORTH CHARLESTON,29405-7163,SC,843-554-0733,PO BOX 21934,FIELDS HATTIE B,843-554-0733,CHARLESTON,29413-1934,SC,SERENITY_MANOR@BELLSOUTH.NET,FIELDS HATTIE B,SERENITY_MANOR@BELLSOUTH.NET,US
USA-SC-56-SC-HealthCareFacilities-output-409,SERENITY MANOR OF HOLLY HILL,CRC-1516,7/31/2018,Residential Care,Limited Liability,656 GARDNER BLVD,Orangeburg,HOLLY HILL,29059-8450,SC,803-496-3022,704 SHELLEY RD,RILEY III LUTHER,803-496-3022,CHARLESTON,29407-7023,SC,LUTHER.RILEY@YAHOO.COM,SERENITY MANOR OF HOLLY HILL LLC,LUTHER.RILEY@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-410,SEVILLE'S RESIDENTIAL CARE FACILITY,CRC-1178,8/31/2018,Residential Care,Sole Proprietorship,109 BENNETT LN,Hampton,HAMPTON,29924-1375,SC,803-943-9131,109 BENNETT LN,JENKINS GENORA W,803-943-9131,HAMPTON,29924-1375,SC,KAMILLE.JENKINS@GMAIL.COM,GENORA W JENKINS,KAMILLE.JENKINS@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-411,SHADOW OAKS ASSISTED LIVING COMMUNITY,CRC-1425,10/31/2017,Residential Care,Ltd. Liability,108 GREGG AVE,Aiken,AIKEN,29801-6816,SC,803-643-0300,108 GREGG AVE,WILLIAMS SANDRA G,803-643-0300,AIKEN,29801-6816,SC,SWILLIAMS@SHADOW-OAKS.COM,SHADOW OAKS ASSISTED LIVING COMMUNITY LLC,SWILLIAMS@SHADOW-OAKS.COM,US
USA-SC-56-SC-HealthCareFacilities-output-412,SHEPHERD'S CARE CENTER,CRC-1326,10/31/2017,Residential Care,Ltd. Liability,2100 N PLEASANTBURG DR,Greenville,GREENVILLE,29609-3156,SC,864-322-6212,2100 N PLEASANTBURG DR,THOMPSON ERIC M,864-322-6212,GREENVILLE,29609-3156,SC,ETHOMPSO@SHEPHERDSCARECENTER.COM,SHEPHERD'S CARE CENTER LLC,ETHOMPSO@SHEPHERDSCARECENTER.COM,US
USA-SC-56-SC-HealthCareFacilities-output-413,SHERMAN RESIDENTIAL CARE,CRC-1070,3/31/2018,Residential Care,Partnership,20 MAYFIELD ST,Greenville,GREENVILLE,29601-1815,SC,864-242-0401,20 MAYFIELD ST,SHERMAN OLISE S,864-242-0401,GREENVILLE,29601-1815,SC,SHERMANRESCARE@GMAIL.COM,JESSE B SHERMAN SR AND OLISE SHERMAN,SHERMANRESCARE@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-414,SIX MILE RETIREMENT CENTER,CRC-0542,9/30/2017,Residential Care,Sole Proprietorship,120 S MAIN ST,Pickens,SIX MILE,29682-9332,SC,864-868-9050,PO BOX 210,YORK EDNA J,864-868-9050,SIX MILE,29682-0210,SC,SRETIREMENT@ATT.NET,WILBURN E HAMMERS,SRETIREMENT@ATT.NET,US
USA-SC-56-SC-HealthCareFacilities-output-415,SOMERBY OF MOUNT PLEASANT,CRC-1481,9/30/2017,Residential Care,Ltd. Liability,3100 TRADITION CIR,Charleston,MOUNT PLEASANT,29466-7153,SC,843-849-3096,1200 CORPORATE DR STE 225,KLEIN SHERYL E,843-849-3096,BIRMINGHAM,35242-5421,AL,SKLEIN@SOMERBYLIVING.COM,DOMINION SENIOR LIVING OF MT PLEASANT LLC,SKLEIN@SOMERBYLIVING.COM,US
USA-SC-56-SC-HealthCareFacilities-output-416,SOUTH ISLAND ASSISTED LIVING,CRC-1272,2/28/2018,Residential Care,Corporation,2902 S ISLAND RD,Georgetown,GEORGETOWN,29440-4420,SC,843-545-5427,2902 S ISLAND RD,MCALHANY MAXINE J,843-545-5427,GEORGETOWN,29440-4420,SC,SOUTHISLAND2003@GMAIL.COM,SOUTH ISLAND ASSISTED LIVING INC,SOUTHISLAND2003@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-417,SOUTHERN HERITAGE,CRC-0993,3/31/2018,Residential Care,Corporation,1713 CHARLESTON HWY,Lexington,WEST COLUMBIA,29169-5051,SC,803-796-3113,PO BOX 25215,DOUGLAS SR JONATHAN,803-796-3113,COLUMBIA,29224-5215,SC,JDQCSI@AOL.COM,QUALITY CARE SERVICES INC,JDQCSI@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-418,SOUTHERN OAKS PERSONAL CARE HOME,CRC-1931,6/30/2018,Residential Care,,120 ROPER MOUNTAIN RD EXT,Greenville,GREENVILLE,29615-4823,SC,864-288-3271,120 ROPER MOUNTAIN RD EXT,AUSTIN TIMOTHY D,864-288-3271,GREENVILLE,29615-4823,SC,TIM@LAKEFIELDPROP.COM,PATRIOT LIVING LLC,TIM@LAKEFIELDPROP.COM,US
USA-SC-56-SC-HealthCareFacilities-output-419,SPRING PARK,CRC-1539,12/31/2017,Residential Care,,925 N MAIN ST,Greenville,TRAVELERS REST,29690-1553,SC,864-610-2435,PO BOX 6384,HAWKINS LISA,864-610-2435,SPARTANBURG,29304-6384,SC,ADMIN@SPRINGPARKSC.COM,SPRING PARK ALF LLC,ADMIN@SPRINGPARKSC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-420,SPRINGFIELD PLACE RESIDENTIAL CARE,CRC-1250,2/28/2018,Residential Care,Limited Liability,2006 SPRINGFIELD CIR,Newberry,NEWBERRY,29108-3084,SC,803-405-1585,2006 SPRINGFIELD CIR,KESLER-COUNTS ABBY,803-405-1585,NEWBERRY,29108-3084,SC,AKESLER@NEWBERRYCCRC.COM,NEWBERRY OPERATOR LLC,AKESLER@NEWBERRYCCRC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-421,SPRINGHILL ASSISTED LIVING,CRC-1171,7/31/2018,Residential Care,Corporation,514 S GUM ST,Chesterfield,PAGELAND,29728-9143,SC,843-675-2500,514 S GUM ST,CHIPMAN MARY B,843-675-2500,PAGELAND,29728-9143,SC,SPRINGHILLASSISTEDLIVING@YAHOO.COM,HOSPICE OF CHESTERFIELD COUNTY INC,SPRINGHILLASSISTEDLIVING@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-422,SPRINGS AT SIMPSONVILLE,CRC-1198,5/31/2018,Residential Care,Ltd. Liability,214 E CURTIS ST,Greenville,SIMPSONVILLE,29681-2622,SC,864-962-8570,214 E CURTIS ST,DEWITT JAMES A,864-962-8570,SIMPSONVILLE,29681-2622,SC,No Facility Email on Record,CURTIS GROUP LLC,JIMD@CARAVITA.COM,US
USA-SC-56-SC-HealthCareFacilities-output-423,STEPHANIE'S RESIDENTIAL CARE FACILITY,CRC-1193,4/30/2018,Residential Care,Sole Proprietorship,4033 DELREE ST,Lexington,WEST COLUMBIA,29170-1526,SC,803-356-7542,"4033 DELREE ST, PO BOX 31",PEOPLES TIFFANY R,803-356-7542,WEST COLUMBIA,29170-1532,SC,STEPHANIES.RESIDENTIAL@YAHOO.COM,YVONNE HARRISON,STEPHANIES.RESIDENTIAL@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-424,STOKES RESIDENTIAL CARE,CRC-0570,2/28/2018,Residential Care,Partnership,2525 SAINT MATTHEWS RD,Orangeburg,ORANGEBURG,29118-1319,SC,803-533-0070,1027 BERKELEY DR,STOKES ALBERT O,803-533-0070,ORANGEBURG,29118-8356,SC,DSTOKES30@SC.RR.COM,ALBERT STOKES AND DELAURA STOKES,DSTOKES30@SC.RR.COM,US
USA-SC-56-SC-HealthCareFacilities-output-425,SUMMIT HILLS ASSISTED LIVING COMMUNITY,CRC-1113,9/30/2018,Residential Care,Ltd. Liability,100 SUMMIT HILLS DR,Spartanburg,SPARTANBURG,29307-1532,SC,864-591-2222,100 SUMMIT HILLS DR,FARGIS REGINA,864-591-2222,SPARTANBURG,29307-1532,SC,RFARGIS@SUMMIT-HILLS.COM,SUMMIT HILLS LLC,RFARGIS@SUMMIT-HILLS.COM,US
USA-SC-56-SC-HealthCareFacilities-output-426,SUMMIT PLACE OF ANDERSON,CRC-1151,10/31/2017,Residential Care,Limited Liability,107 PERPETUAL SQ,Anderson,ANDERSON,29621-1713,SC,864-222-9880,,COOLEY LARINDA,864-675-0220,,,,LCOOLEY@CAPITALSENIORLIVING.NET,CSL SUMMIT PLACE SC LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-427,SUMMIT PLACE OF BEAUFORT,CRC-1375,6/30/2018,Residential Care,Corporation,1119 PICK POCKET PLANTATION DR,Beaufort,BEAUFORT,29902-3771,SC,843-770-0105,400 CENTRE ST,DEFINO DERRICK V,843-770-0105,NEWTON,02458-2094,MA,LICENSING@5SSL.COM,SNH SE TENANT TRS INC,LICENSING@5SSL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-428,SUMMIT PLACE OF DANIEL ISLAND,CRC-1282,5/31/2018,Residential Care,Limited Liability,320 SEVEN FARMS DR,Berkeley,DANIEL ISLAND,29492-7532,SC,843-814-9238,400 CENTRE ST,WOOLLEY KATHRYN D,843-814-9238,NEWTON,02458-2094,MA,KWOOLLEY@5SSL.COM,SNH SE DANIEL ISLAND TENANT LLC,KWOOLLEY@5SSL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-429,SUMMIT PLACE OF NORTH MYRTLE BEACH,CRC-1360,6/30/2018,Residential Care,Corporation,491 HWY 17,Horry,LITTLE RIVER,29566-8082,SC,843-399-5662,400 CENTRE ST,JACKSON THOMAS L,843-399-5662,NEWTON,02458-2094,MA,LICENSING@5SSL.COM,SNH SE N MYRTLE BEACH TENANT LLC,MBESTATE@SCCOAST.NET,US
USA-SC-56-SC-HealthCareFacilities-output-430,SUNNY PINES BOARDING HOME,CRC-0098,5/31/2018,Residential Care,Sole Proprietorship,108 W GAPWAY RD,Georgetown,ANDREWS,29510-6786,SC,843-221-7436,PO BOX 732,PAPILLION GLORIA F,843-221-7436,ANDREWS,29510-0732,SC,PAPION22@PEOPLEPC.COM,MATTIE H DUROUSSEAU,SUNNYPINES57@MSN.COM,US
USA-SC-56-SC-HealthCareFacilities-output-431,SWEETGRASS COURT SENIOR LIVING COMMUNITY,CRC-1428,12/31/2017,Residential Care,,1010 ANNA KNAPP BLVD,Charleston,MOUNT PLEASANT,29464-5400,SC,843-971-7756,,DENSON TRA'ASHIA,843-971-7756,,,,LICENSING@5SSL.COM,FIVE STAR QUALITY CARE-OBX OPERATOR LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-432,SWEETGRASS VILLAGE ASSISTED LIVING COMMUNITY,CRC-1427,12/31/2017,Residential Care,Limited Liability,601 MATHIS FERRY RD,Charleston,MOUNT PLEASANT,29464-2623,SC,843-884-8812,601 MATHIS FERRY RD,MCLEOD LISA DICKEY,843-881-9809,MOUNT PLEASANT,29464-2623,SC,LICENSING@5SSL.COM,SWEETGRASS COURT SENIOR LIVING COMMUNITY,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-433,THE PALMETTOS OF BLUFFTON,CRC-1648,3/31/2018,Residential Care,Limited Liability Company (multiple member),3039 OKATIE HWY,Beaufort,BLUFFTON,29910,SC,843-707-9400,3035 OKATIE HWY,FLOYD STACY M,843-707-9400,BLUFFTON,29909,SC,SFLOYD@THEPALMETTOSBLUFFTON.COM,PALMETTOS OF BLUFFTON LLC,SFLOYD@THEPALMETTOSBLUFFTON.COM,US
USA-SC-56-SC-HealthCareFacilities-output-434,THORNE RETIREMENT HOME,CRC-1968,3/31/2018,Residential Care,Limited Liability Company (single member),702 W 3RD AVE,Dillon,LAKE VIEW,29563,SC,843-759-9099,702 W 3RD AVE,SANDERSON JAMES N,843-759-9099,LAKE VIEW,29563,SC,LAKEFIELDPROP@AOL.COM,LAKEFIELD PROPERTIES LLC,LAKEFIELDPROP@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-435,THRIVE ASSISTED LIVING & MEMORY CARE,CRC-1894,1/31/2018,Residential Care,,715 S BUNCOMBE RD,Greenville,GREER,29650-2208,SC,864-469-0409,812 E MAIN ST,FLANAGAN JOSEPINE,864-469-0409,SPARTANBURG,29307,SC,JOSIE.FLANAGAN@THRIVEATGREER.COM,PULLIAM/THRIVE GREER LLC,JOSIE.FLANAGAN@THRIVEATGREER.COM,US
USA-SC-56-SC-HealthCareFacilities-output-436,THRIVE IN PRINCE CREEK,CRC-1939,11/30/2017,Residential Care,Limited Liability,699 PRINCE CREEK PKWY,Georgetown,MURRELLS INLET,29576,SC,843-353-1525,699 PRINCE CREEK PKWY,RICHARDSON JACQUE W,843-353-1525,MURRELLS INLET,29576,SC, ,THRIVE TENANT LTC LLC,JACQUE.RICHARDSON@THRIVEATPRINCECREEK.,US
USA-SC-56-SC-HealthCareFacilities-output-437,TRICOUNTY CRISIS STABILIZATION CENTER,CRC-1956,6/30/2018,Residential Care,Corporation,5 CHARLESTON CENTER DR STE 246,Charleston,CHARLESTON,29401-1162,SC,843-414-2350,2100 CHARLIE HALL BLVD,OLIVER RICHARD H,843-958-3300,CHARLESTON,29414,SC,MELISSA.CAMP@SCDMH.ORG,CHARLESTON DORCHESTER MENTAL HEALTH CENTER,MELISSA.CAMP@SCDMH.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-438,TRINITY ON LAURENS,CRC-0935,6/30/2018,Residential Care,Non-Profit Corporation,213 LAURENS ST NW,Aiken,AIKEN,29801-3911,SC,803-643-4203,213 LAURENS ST NW,HENRICH CONSTANCE M,803-643-4203,AIKEN,29801-3911,SC,CHENRICH@TRINITYONLAURENS.ORG,LUTHERAN HOMES OF SOUTH CAROLINA INC (NPC),CHENRICH@TRINITYLUTHERANSC.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-439,TURNING POINT CRCF,CRC-1356,4/30/2018,Residential Care,State,820 TOMS CREEK RD,Richland,HOPKINS,29061-8798,SC,803-647-1152,20 POWDERHORN RD,WIDENER RICHARD D,803-647-1152,SIMPSONVILLE,29681-3399,SC,RICHARD.WIDENER@SCDMH.ORG,PIEDMONT CENTER FOR MENTAL HEALTH SERVICES,RICHARD.WIDENER@SCDMH.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-440,TWILITE MANOR ADULT RESIDENTIAL CARE,CRC-1210,5/31/2018,Residential Care,,2306 FORREST ST,Lexington,CAYCE,29033-2124,SC,803-794-7561,2306 FORRST ST,WEATHERFORD JENNY G,803-794-7561,CAYCE,29033,SC,RUBY.SAHAC@LIVE.COM,SEASHAR LLC,RUBY.SAHAC@LIVE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-441,TYLER RESTMORE HOME,CRC-0841,7/31/2018,Residential Care,Ltd. Liability,1681 BROUGHTON ST,Orangeburg,ORANGEBURG,29115-4873,SC,803-536-0740,1681 BROUGHTON ST,ANTLEY MICHELLE L,803-536-0740,ORANGEBURG,29115-4873,SC,MICHELLEANTLEY@ATT.NET,TYLER RESTMORE HOME LLC,MICHELLEANTLEY@ATT.NET,US
USA-SC-56-SC-HealthCareFacilities-output-442,TYLER RESTMORE HOME #2,CRC-0889,7/31/2018,Residential Care,,195 SELLERS AVE,Orangeburg,ORANGEBURG,29115-6724,SC,803-531-2074,233 PERRYCLEAR ST,ANTLEY MICHELLE L,803-531-2074,ORANGEBURG,29115-4513,SC,MICHELLEANTLEY@ATT.NET,TYLER RESTMORE HOME LLC,MICHELLEANTLEY@ATT.NET,US
USA-SC-56-SC-HealthCareFacilities-output-443,UPSTATE RESIDENTIAL CARE,CRC-0233,08/31/2017 (Renewal Pending),Residential Care,Sole Proprietorship,1302 S MCDUFFIE ST,Anderson,ANDERSON,29624-2745,SC,864-225-6901,PO BOX 14922,KELLER BOBBIE J,864-225-6901,ANDERSON,29624-0036,SC,HORACEALEXANDER@MYLASOUNDS.COM,HORACE J ALEXANDER,HORACEALEXANDER@MYLASOUNDS.COM,US
USA-SC-56-SC-HealthCareFacilities-output-444,VANGUARD RESIDENTIAL SERVICES I,CRC-1313,6/30/2018,Residential Care,Non-Profit Corporation,100 E HOSPITAL ST,Clarendon,MANNING,29102-3158,SC,803-435-2330,PO BOX 40,WAY JAMES,803-435-2330,MANNING,29102-0040,SC,RWAY@CCDSNB.ORG,VANGUARD RESIDENTIAL SERVICES INC,RWAY@CCDSNB.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-445,VANGUARD RESIDENTIAL SERVICES II,CRC-1314,6/30/2018,Residential Care,Non-Profit Corporation,512 S CHURCH ST,Clarendon,MANNING,29102-3122,SC,803-435-2330,PO BOX 40,WAY JAMES,803-435-2330,MANNING,29102-0040,SC,RWAY@CCDSNB.ORG,VANGUARD RESIDENTIAL SERVICES INC,RWAY@CCDSNB.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-446,VANWYEVER RESIDENTIAL CARE FACILITY,CRC-0638,9/30/2017,Residential Care,Sole Proprietorship,2009 COSGROVE AVE,Charleston,NORTH CHARLESTON,29405-5702,SC,843-744-6065,2009 COSGROVE AVE,PETTIS ETHEL S,843-744-6065,NORTH CHARLESTON,29405-5702,SC,AYESHAWASHINGTON@WLF-LLC.COM,AYESHA T WASHINGTON ESQUIRE AS SPECIAL ADMINISTRATOR OF THE,AYESHAWASHINGTON@WLF-LLC.COM ESTATE RHODELLE W FULTON,US
USA-SC-56-SC-HealthCareFacilities-output-447,VARNVILLE COMMUNITY RESIDENCE,CRC-1211,5/31/2018,Residential Care,,266 HAMPTON RD,Hampton,VARNVILLE,29944,SC,803-943-4818,PO BOX 128,MCQUIRE ELISE S,803-943-4818,HAMPTON,29924,SC,ELISEMAC@HCDBSN.ORG,HAMPTON COUNTY DISABILITIES AND SPECIAL NEEDS BOARD,ELISEMAC@HCBDSN.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-448,VICTORIAN HOME,CRC-1487,4/30/2018,Residential Care,Sole Proprietorship,313 WARLEY ST,Florence,FLORENCE,29501-4730,SC,843-664-3090,1160 BERKLEY AVE,NWANKUDU ADA O,803-664-3090,FLORENCE,29505-3006,SC,ANWANKUDU@YAHOO.COM,ADA O NWANKUDU,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-449,VILLAGE COMMUNITY CARE HOME-UNIT A,CRC-0563,1/31/2018,Residential Care,Corporation,1250 SALEM CHURCH RD,Anderson,ANDERSON,29625-1310,SC,864-225-4336,PO BOX 5107,WILLIAMS PHYLLIS S,864-225-4336,ANDERSON,29623-5107,SC,VILLAGECARE365@GMAIL.COM,VILLAGE COMMUNITY CARE HOME INC,VILLAGECARE365@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-450,VILLAGE COMMUNITY CARE HOME-UNIT B,CRC-0564,1/31/2018,Residential Care,Corporation,1250 SALEM CHURCH RD,Anderson,ANDERSON,29625-1310,SC,864-225-4336,PO BOX 5107,WILLIAMS PHYLLIS S,864-225-4336,ANDERSON,29623-5107,SC,VILLAGECARE365@GMAIL.COM,VILLAGE COMMUNITY CARE HOME INC,VILLAGECARE365@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-451,VILLAGE COMMUNITY CARE HOME-UNIT C,CRC-0565,1/31/2018,Residential Care,Corporation,1250 SALEM CHURCH RD,Anderson,ANDERSON,29625-1310,SC,864-225-4336,PO BOX 5107,WILLIAMS PHYLLIS S,864-225-4336,ANDERSON,29623-5107,SC,VILLAGECARE365@GMAIL.COM,VILLAGE COMMUNITY CARE HOME INC,VILLAGECARE365@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-452,VILLAGE COMMUNITY CARE HOME-UNIT D,CRC-0566,1/31/2018,Residential Care,Corporation,1250 SALEM CHURCH RD,Anderson,ANDERSON,29625-1310,SC,864-225-4336,PO BOX 5107,WILLIAMS PHYLLIS S,864-225-4336,ANDERSON,29623-5107,SC,VILLAGECARE365@GMAIL.COM,VILLAGE COMMUNITY CARE HOME INC,VILLAGECARE365@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-453,VILLAGE INN COMMUNITY CARE HOME,CRC-0396,4/30/2018,Residential Care,Sole Proprietorship,112 POWELL ST,Aiken,GRANITEVILLE,29829-2906,SC,803-663-9495,112 POWELL ST,AYERS HAZEL L,803-663-9495,GRANITEVILLE,29829-2906,SC,VILLAGEINNCCH@BELLSOUTH.NET,MICHELE A HERRON,VILLAGEINNCCH@BELLSOUTH.NET,US
USA-SC-56-SC-HealthCareFacilities-output-454,WALTERS BROTHERS RESIDENTIAL CARE FACILITY INC,CRC-1080,4/30/2018,Residential Care,Sole Proprietorship,110 GEDDINGS RD,Sumter,SUMTER,29150-8812,SC,803-506-2743,3300 OLD MANNING RD,WALTERS SR JOHNNIE L,803-506-2743,SUMTER,29150-9701,SC,JOHNNIE15@FTC-I.NET,JOHNNIE L WALTERS,JOHNNIE15@FTC-I.NET,US
