row_id,Sort Name,Mailing Name,License Number,Profession,Status,Address Line 1,Address Line 2,City,State,Zip,County FIPS,County,Country,Phone,Fax,Address Directions,Expiration Date,Authorities,Department,Agency,Board,type
USA-ME-97-AssistedLiving-output-429,MINUTEMAN DRIVE,MINUTEMAN DRIVE,RCC696,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,1 MINUTEMAN DR,,SCARBOROUGH,ME,04074-8716,23005,CUMBERLAND,US,+1 (207) 885-0831,+1 (207) 879-1146,,5/9/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-430,MONMOUTH ACRES,MONMOUTH ACRES,RCC38710,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,89 ROUTE 135,,MONMOUTH,ME,04259-6513,23011,KENNEBEC,US,+1 (207) 671-3565,+1 (207) 761-8405,,8/30/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-431,MONROE HOME,MONROE HOME,RCC701,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,20 MONROE AVE,,WESTBROOK,ME,04092-4017,23005,CUMBERLAND,US,+1 (207) 854-9521,+1 (207) 797-6398,,10/24/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-432,MONTELLO COMMONS,MONTELLO COMMONS,PND22592,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,540 COLLEGE ST,,LEWISTON,ME,04240-5228,23001,ANDROSCOGGIN,US,+1 (207) 783-6244,+1 (207) 782-0184,,10/31/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-433,MONTELLO HEIGHTS RETIREMENT COMMUNITY,MONTELLO HEIGHTS RETIREMENT COMMUNITY,ALP1757,ASSISTED LIVING PROGRAM,ACTIVE,550 COLLEGE ST,,LEWISTON,ME,04240-2464,23001,ANDROSCOGGIN,US,+1 (207) 786-7149,+1 (207) 786-0968,,5/20/2019,Type II - Medication and Nursing,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-434,MOODY'S FOSTER HOME,MOODY'S FOSTER HOME,RCA707,LEVEL I RESIDENTIAL CARE FACILITY,ACTIVE,198 BIRMINGHAM RD,,CHELSEA,ME,04330-1189,23011,KENNEBEC,US,+1 (207) 582-0016,+1 (207) 582-0016,,9/29/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-435,"MOORING ON FORESIDE, THE","MOORING ON FORESIDE, THE",RCD38666,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,301 US ROUTE 1,,CUMBERLAND FORESIDE,ME,04110-1356,23005,CUMBERLAND,US,+1 (207) 272-2797,+1 (207) 221-1828,,4/19/2018,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-436,MORGAN BROOK,MORGAN BROOK,RCC709,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,222 WOODMAN HILL RD,,MINOT,ME,04258-4637,23001,ANDROSCOGGIN,US,+1 (207) 345-0982,+1 (207) 782-1734,,6/18/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-437,MORRELLS MILL HOME,MORRELLS MILL HOME,RCC711,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,104 MORRILLS MILL RD,,NORTH BERWICK,ME,03906-6129,23031,YORK,US,+1 (207) 676-8535,+1 (207) 324-6050,,10/29/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-438,MOUNTAIN ROAD WAIVER,MOUNTAIN ROAD WAIVER,RCC2205,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,177 MOUNTAIN RD,,SAINT ALBANS,ME,04971-7401,23025,SOMERSET,US,+1 (207) 938-3201,+1 (207) 938-3069,,3/16/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-439,MOUNTAIN VISTA MANOR,MOUNTAIN VISTA MANOR,RCD2180,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,44 S BAY RD,,FRANKLIN,ME,04634-3140,23009,HANCOCK,US,+1 (207) 565-3804,+1 (207) 565-3804,,6/27/2019,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-440,MUNROE HOUSE I,MUNROE HOUSE I,RCC724,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,72 EMERY ST,,PORTLAND,ME,04102-3707,23005,CUMBERLAND,US,+1 (207) 772-1304,+1 (207) 772-3743,,12/2/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-441,MUNROE HOUSE II,MUNROE HOUSE II,RCC725,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,70 EMERY ST,,PORTLAND,ME,04102-3707,23005,CUMBERLAND,US,+1 (207) 775-3731,+1 (207) 772-3743,,12/3/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-442,MURPHY'S MANOR,MURPHY'S MANOR,RCC38625,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,340 STATE ST,,BANGOR,ME,04401-5531,23019,PENOBSCOT,US,+1 (401) 255-7712,,,5/17/2019,"Adult Family Care Home, Dementia/Alzheimer's",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-443,MUSKIE CENTER ADULT DAY SERVICES,MUSKIE CENTER ADULT DAY SERVICES,ADS727,ADULT DAY SERVICES PROGRAM,ACTIVE,38 GOLD ST,,WATERVILLE,ME,04901-5919,23011,KENNEBEC,US,+1 (207) 622-9212,+1 (207) 622-7857,,8/14/2018,Health,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-444,MY FRIEND'S PLACE,MY FRIEND'S PLACE,ADS1321,ADULT DAY SERVICES PROGRAM,ACTIVE,703 ESSEX ST,,BANGOR,ME,04401-3509,23019,PENOBSCOT,US,+1 (207) 945-0122,+1 (207) 945-9312,,4/3/2018,Social,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-445,NARRAGUAGUS BAY HEALTH CENTER,NARRAGUAGUS BAY HEALTH CENTER,RCD22598,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,3 MAIN ST,,MILBRIDGE,ME,04658-3500,23029,WASHINGTON,US,+1 (207) 546-2371,+1 (207) 546-2145,,3/31/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-446,"NEIGHBORHOOD RESIDENTIAL, INC.","NEIGHBORHOOD RESIDENTIAL, INC.",RCC38637,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,36 HADLEY LAKE RD,,MARSHFIELD,ME,04654-5108,23029,WASHINGTON,US,+1 (207) 263-4783,+1 (207) 259-1165,,2/1/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-447,NEURORESTORATIVE KENNEBUNK 1,NEURORESTORATIVE KENNEBUNK 1,RCD38630,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,9 POTVIN LN,,KENNEBUNK,ME,04043-6176,23031,YORK,US,+1 (207) 229-0547,+1 (207) 934-0523,,10/12/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-448,NEURORESTORATIVE OLD ORCHARD,NEURORESTORATIVE OLD ORCHARD,RCC2368,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,35 POPLAR ST,,OLD ORCHARD BEACH,ME,04064-1169,23031,YORK,US,+1 (207) 229-0547,+1 (207) 934-0523,,5/31/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-449,NEURORESTORATIVE OLD ORCHARD BEACH 2,NEURORESTORATIVE OLD ORCHARD BEACH 2,RCD2388,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,37 POPLAR ST,,OLD ORCHARD BEACH,ME,04064-1169,23031,YORK,US,+1 (207) 229-0547,+1 (207) 934-0523,,11/9/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-450,NEURORESTORATIVE OLD ORCHARD BEACH 3,NEURORESTORATIVE OLD ORCHARD BEACH 3,RCD38629,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,14 POND VIEW RD,,OLD ORCHARD BEACH,ME,04064-4149,23031,YORK,US,+1 (207) 229-0547,+1 (207) 934-0523,,7/7/2019,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-451,NEURORESTORATIVE SEBAGO HOUSE,NEURORESTORATIVE SEBAGO HOUSE,RCD2000,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,986 SEBAGO RD,,SEBAGO,ME,04029-3814,23005,CUMBERLAND,US,+1 (207) 787-2162,+1 (207) 787-2246,,6/5/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-452,NEURORESTORATIVE SEBAGO LODGE,NEURORESTORATIVE SEBAGO LODGE,RCD38602,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,1014 SEBAGO RD,,SEBAGO,ME,04029-3816,23005,CUMBERLAND,US,+1 (207) 229-0547,+1 (207) 934-0523,,12/10/2018,Brain Injury,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-453,NEURORESTORATIVE SEBAGO RANCH,NEURORESTORATIVE SEBAGO RANCH,RCC2294,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,988 SEBAGO RD,,SEBAGO,ME,04029-3814,23005,CUMBERLAND,US,+1 (207) 229-0547,+1 (207) 642-1270,,11/11/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-454,NEW BEGINNINGS RESIDENTIAL CARE LLC,NEW BEGINNINGS RESIDENTIAL CARE LLC,RCD2207,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,90 PARK ST,,MILO,ME,04463-1738,23021,PISCATAQUIS,US,+1 (207) 943-6082,+1 (207) 943-2009,,1/19/2019,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-455,NEW HOPE HOME,NEW HOPE HOME,PNC739,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,91 HIGHLAND TER,,MEXICO,ME,04257-1721,23017,OXFORD,US,+1 (207) 369-0019,+1 (207) 369-0141,,1/30/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-456,NEW HORIZONS AFCH,NEW HORIZONS AFCH,RCD38636,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,526 SOUTH ST,,CALAIS,ME,04619-1118,23029,WASHINGTON,US,+1 (207) 454-1141,+1 (207) 454-1141,,2/22/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-457,NEWTON STREET RESIDENCE,NEWTON STREET RESIDENCE,RCC743,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,137 NEWTON ST,,PORTLAND,ME,04103-1534,23005,CUMBERLAND,US,+1 (207) 671-3565,+1 (207) 761-8405,,7/24/2019,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-458,NORTH POND HOMESTEAD,NORTH POND HOMESTEAD,RCC752,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,349 N POND RD,,WARREN,ME,04864-4428,23013,KNOX,US,+1 (207) 273-3005,+1 (207) 273-3050,,11/21/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-459,NORTH SCHOOL STREET HOUSE,NORTH SCHOOL STREET HOUSE,PNC2222,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,27 N SCHOOL ST,,SKOWHEGAN,ME,04976-2319,23025,SOMERSET,US,+1 (207) 622-2291,+1 (207) 858-8515,,9/24/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-460,NORTH STREET BRIDGE HOME,NORTH STREET BRIDGE HOME,RCD1912,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,241 NORTH ST,,CALAIS,ME,04619-1619,23029,WASHINGTON,US,+1 (207) 952-0240,+1 (207) 454-3378,,10/24/2017,"Adult Family Care Home, Dementia/Alzheimer's",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-461,NORTHERN AVENUE,NORTHERN AVENUE,RCC753,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,124 NORTHERN AVE,,AUBURN,ME,04210-6200,23001,ANDROSCOGGIN,US,+1 (207) 777-3110,+1 (207) 782-1734,,7/22/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-462,NORTHWOOD MANOR,NORTHWOOD MANOR,RCC1671,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,35 WALKER ST,,ASHLAND,ME,04732-3429,23003,AROOSTOOK,US,+1 (207) 435-3700,+1 (207) 435-3007,,11/8/2018,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-463,"NORWAY CENTER FOR HEALTH & REHABILITATION, LLC","NORWAY CENTER FOR HEALTH & REHABILITATION, LLC",PND22604,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,29 MARION AVE,,NORWAY,ME,04268-5601,23017,OXFORD,US,+1 (207) 743-7075,+1 (207) 743-9269,,3/31/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-464,OAKWOOD DRIVE,OAKWOOD DRIVE,PNC1863,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,10 OAKWOOD DR,,OXFORD,ME,04270-3587,23017,OXFORD,US,+1 (207) 539-8618,+1 (207) 539-8618,,8/13/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-465,OASIS,OASIS,RCC38705,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,10 LOOKOUT AVE,,DOVER FOXCROFT,ME,04426-3622,23021,PISCATAQUIS,US,+1 (207) 564-9061,+1 (207) 564-2404,,6/12/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-466,OCEAN PARK ROAD,OCEAN PARK ROAD,RCA1675,LEVEL I RESIDENTIAL CARE FACILITY,ACTIVE,36 OCEAN PARK RD,,SACO,ME,04072-1620,23031,YORK,US,+1 (207) 282-7306,+1 (207) 897-1146,,8/25/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-467,OCEANVIEW MANOR,OCEANVIEW MANOR,ALP2381,ASSISTED LIVING PROGRAM,ACTIVE,10 MANOR ST,,OCEAN PARK,ME,04063-3000,23031,YORK,US,+1 (207) 934-2157,+1 (207) 934-2158,,10/12/2018,Type I - Medication,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-468,OCR-26 OLD COUNTY ROAD,OCR-26 OLD COUNTY ROAD,RCC2237,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,26 OLD COUNTY RD,,SCARBOROUGH,ME,04074-9005,23005,CUMBERLAND,US,+1 (207) 878-4686,+1 (207) 878-2259,,10/26/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-469,ODD FELLOWS & REBEKAHS' HOME OF MAINE,ODD FELLOWS & REBEKAHS' HOME OF MAINE,RCD22608,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,85 CARON LN,,AUBURN,ME,04210-4288,23001,ANDROSCOGGIN,US,+1 (207) 786-4616,+1 (207) 786-4064,,3/31/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-470,OHI-113 LINCOLN STREET ASSISTED LIVING FACILITY,OHI-113 LINCOLN STREET ASSISTED LIVING FACILITY,RCC1624,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,113 LINCOLN ST,,BANGOR,ME,04401-6220,23019,PENOBSCOT,US,+1 (207) 848-5804,+1 (207) 848-7978,,10/26/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-471,OHI-17 CHURCH ROAD,OHI-17 CHURCH ROAD,PND2022,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,17 CHURCH RD,,HOLDEN,ME,04429-7150,23019,PENOBSCOT,US,+1 (207) 989-7725,+1 (207) 848-7978,,1/28/2018,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-472,OHI-175 MOOSEHEAD BLVD.,OHI-175 MOOSEHEAD BLVD.,RCC5,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,175 MOOSEHEAD BLVD,,BANGOR,ME,04401-2324,23019,PENOBSCOT,US,+1 (207) 990-4215,+1 (207) 848-7978,,2/19/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-473,OHI-18 GROVE STREET,OHI-18 GROVE STREET,RCC1702,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,18 GROVE ST,,BREWER,ME,04412-2304,23019,PENOBSCOT,US,+1 (207) 989-8928,+1 (207) 848-7978,,2/26/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-474,OHI-19 SOUDER STATION LANE,OHI-19 SOUDER STATION LANE,RCC2128,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,19 SOUDER STATION LN,,WINTERPORT,ME,04496-3438,23027,WALDO,US,+1 (207) 848-5804,+1 (207) 989-4050,,3/23/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-475,OHI-2 MILL CREEK,OHI-2 MILL CREEK,RCC792,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,2 MILL CREEK RD,,ORRINGTON,ME,04474-3648,23019,PENOBSCOT,US,+1 (207) 848-5804,+1 (207) 848-7978,,2/1/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-476,OHI-200 CLEWLEYVILLE ROAD,OHI-200 CLEWLEYVILLE ROAD,RCC1794,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,200 CLEWLEYVILLE RD,,EDDINGTON,ME,04428-3027,23019,PENOBSCOT,US,+1 (207) 989-6424,+1 (207) 848-7978,,11/13/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-477,OHI-22 GEORGE STREET,OHI-22 GEORGE STREET,RCC400,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,22 GEORGE ST,,BANGOR,ME,04401-4616,23019,PENOBSCOT,US,+1 (207) 945-3526,+1 (207) 848-7978,,2/5/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-478,OHI-247 BIRCH STREET,OHI-247 BIRCH STREET,RCC1677,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,247 BIRCH ST,,BANGOR,ME,04401-4023,23019,PENOBSCOT,US,+1 (207) 941-6565,+1 (207) 848-7978,,7/6/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-479,OHI-296 MT. HOPE AVENUE,OHI-296 MT. HOPE AVENUE,PNC1800,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,296 MOUNT HOPE AVE,,BANGOR,ME,04401-4209,23019,PENOBSCOT,US,+1 (207) 990-0360,+1 (207) 990-0360,,6/9/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-480,OHI-321 NORTH MAIN STREET,OHI-321 NORTH MAIN STREET,RCC1789,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,321 N MAIN ST,,BREWER,ME,04412-2616,23019,PENOBSCOT,US,+1 (207) 989-6930,+1 (207) 848-7978,,7/9/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-481,OHI-34 LONGMEADOW DRIVE,OHI-34 LONGMEADOW DRIVE,RCC1930,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,34 LONGMEADOW DR,,BREWER,ME,04412-1309,23019,PENOBSCOT,US,+1 (207) 989-7328,+1 (207) 848-7978,,4/6/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-482,OHI-35 GEORGE STREET,OHI-35 GEORGE STREET,RCC1758,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,35 GEORGE ST,,HAMPDEN,ME,04444-1605,23019,PENOBSCOT,US,+1 (207) 862-4497,+1 (207) 848-7978,,11/14/2017,"Dementia/Alzheimer's, Waiver Home",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-483,OHI-52 DIVISION STREET,OHI-52 DIVISION STREET,PNC1919,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,52 DIVISION ST,,BANGOR,ME,04401-4835,23019,PENOBSCOT,US,+1 (207) 942-1603,+1 (207) 848-7978,,6/9/2019,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-484,OHI-546 PINE TREE ROAD,OHI-546 PINE TREE ROAD,RCC2059,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,546 PINETREE RD,,HERMON,ME,04401-0124,23019,PENOBSCOT,US,+1 (207) 848-5003,+1 (207) 848-5003,,2/5/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-485,OHI-FERN STREET,OHI-FERN STREET,RCC1350,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,38 FERN ST,,BANGOR,ME,04401-5504,23019,PENOBSCOT,US,+1 (207) 848-5804,+1 (207) 848-7978,,12/18/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-486,OHI-RANDOLPH DRIVE,OHI-RANDOLPH DRIVE,RCC884,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,180 RANDOLPH DR,,BANGOR,ME,04401-2832,23019,PENOBSCOT,US,+1 (207) 942-3073,+1 (207) 848-7978,,6/16/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-487,OHI-THREE HUDSON STREET,OHI-THREE HUDSON STREET,PNC1087,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,3 HUDSON ST,,BANGOR,ME,04401-4617,23019,PENOBSCOT,US,+1 (207) 947-0202,+1 (207) 848-7978,,5/22/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-488,OHI-WHITNEY COURT,OHI-WHITNEY COURT,RCC1705,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,42 WHITNEY CT,,BREWER,ME,04412-1352,23019,PENOBSCOT,US,+1 (207) 989-3132,+1 (207) 848-7978,,3/12/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-489,OLD DANVILLE ROAD,OLD DANVILLE ROAD,RCC772,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,501 OLD DANVILLE RD,,AUBURN,ME,04210-8107,23001,ANDROSCOGGIN,US,+1 (207) 782-6264,+1 (207) 782-1734,,8/24/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-490,OLD FOSS FARM,OLD FOSS FARM,RCC773,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,301 FOSS RD,,LIMERICK,ME,04048-4306,23031,YORK,US,+1 (207) 793-2554,+1 (207) 793-9626,,12/2/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
