row_id,name,address_line_1,address_line_2,city,postal_code,province,County,Contact Phone,Fax,Contact,Email,Website,DHEC License,Link to details,Country,Facility Type,latitude,longitude,neighborhood
USA-SC-58-SC-OfficeOnAging-output-541,Windsor House West,850 John B White Sr Blvd,,Spartanburg,29306,SC,Spartanburg,864-576-8910,,,,,CRC-1369,http://nfbl.sc.gov/FacilityInformation.php?FacID=667,US,Assisted Living Facility,34.9295223,-81.95948,Park Hills
USA-SC-58-SC-OfficeOnAging-output-542,Sterling House Of North Augusta,105 N Hills Dr Ofc,,North Augusta,29841,SC,Aiken,803-819-0034,,,,,CRC-1298,http://nfbl.sc.gov/FacilityInformation.php?FacID=668,US,Assisted Living Facility,33.51011239999999,-81.97067009999999,
USA-SC-58-SC-OfficeOnAging-output-543,Wesley Court Assisted Living Community,916 Wesley Ct,,Boiling Springs,29316,SC,Spartanburg,864-599-9929,,Heather Turnage,wesleycourt@tutera.com,,CRC-1289,http://nfbl.sc.gov/FacilityInformation.php?FacID=669,US,Assisted Living Facility,35.0412589,-81.9737772,
USA-SC-58-SC-OfficeOnAging-output-544,Cantrell's Residential Care Facility,124 Gladys Ct,,Spartanburg,29301,SC,Spartanburg,864-587-1993,,,,,CRC-1105,http://nfbl.sc.gov/FacilityInformation.php?FacID=670,US,Assisted Living Facility,34.92097389999999,-81.9817915,
USA-SC-58-SC-OfficeOnAging-output-545,Mill Street Community Residence,415 Mill St,,Laurens,29360,SC,Laurens,864-984-3506,,Julie Steele,jsteele@lcdsnb.otg,,CRC-1419,http://nfbl.sc.gov/FacilityInformation.php?FacID=671,US,Assisted Living Facility,34.5067844,-82.0054878,
USA-SC-58-SC-OfficeOnAging-output-546,Laforrest Community Care Center,2841 Bypass 127,,Laurens,29360,SC,Laurens,864-984-8001,,,,,CRC-0681,http://nfbl.sc.gov/FacilityInformation.php?FacID=672,US,Assisted Living Facility,34.4673282,-82.01885639999999,
USA-SC-58-SC-OfficeOnAging-output-547,Montrose Manor,80 Medical Center Dr,,Woodruff,29388,SC,Spartanburg,864-476-9100,,Kelly Koester,montrosemanoralf@gmail.com,,CRC-1417,http://nfbl.sc.gov/FacilityInformation.php?FacID=673,US,Assisted Living Facility,34.746512,-82.023101,
USA-SC-58-SC-OfficeOnAging-output-548,Carolina Gardens at Laurens,420 W Farley Ave,,Laurens,29360,SC,Laurens,864-984-9844,,Lynn Mims,bburns@agapesenior.com,,CRC-1908,http://nfbl.sc.gov/FacilityInformation.php?FacID=674,US,Assisted Living Facility,34.4895226,-82.02655899999999,
USA-SC-58-SC-OfficeOnAging-output-549,Rosecrest Community Residential Care,200 Fortress Dr,,Inman,29349,SC,Spartanburg,864-599-8600,,,,,CRC-1208,http://nfbl.sc.gov/FacilityInformation.php?FacID=675,US,Assisted Living Facility,35.03833519999999,-82.0276348,
USA-SC-58-SC-OfficeOnAging-output-550,Midway Residential Care Facility #3,4026 Moore Duncan Hwy,,Moore,29369,SC,Spartanburg,864-433-8777,,,,,CRC-0346,http://nfbl.sc.gov/FacilityInformation.php?FacID=676,US,Assisted Living Facility,34.8849379,-82.0641478,
USA-SC-58-SC-OfficeOnAging-output-551,Midway Residential Care Facility #5,4026 Moore Duncan Hwy,,Moore,29369,SC,Spartanburg,864-433-8777,,,,,CRC-0616,http://nfbl.sc.gov/FacilityInformation.php?FacID=677,US,Assisted Living Facility,34.8849379,-82.0641478,
USA-SC-58-SC-OfficeOnAging-output-552,Midway Residential Care Facility #4,4026 Moore Duncan Hwy,,Moore,29369,SC,Spartanburg,864-433-8777,,,,,CRC-0322,http://nfbl.sc.gov/FacilityInformation.php?FacID=678,US,Assisted Living Facility,34.8849379,-82.0641478,
USA-SC-58-SC-OfficeOnAging-output-553,Midway Residential Care Facility #1,4026 Moore Duncan Hwy,,Moore,29369,SC,Spartanburg,864-433-8777,,,,,CRC-0318,http://nfbl.sc.gov/FacilityInformation.php?FacID=679,US,Assisted Living Facility,34.8849379,-82.0641478,
USA-SC-58-SC-OfficeOnAging-output-554,Midway Residential Care Facility #1A,4026 Moore Duncan Hwy,,Moore,29369,SC,Spartanburg,864-433-8777,,,,,CRC-0320,http://nfbl.sc.gov/FacilityInformation.php?FacID=680,US,Assisted Living Facility,34.8849379,-82.0641478,
USA-SC-58-SC-OfficeOnAging-output-555,Midway Residential Care Facility #2,4026 Moore Duncan Hwy,,Moore,29369,SC,Spartanburg,864-433-8777,,,,,CRC-0321,http://nfbl.sc.gov/FacilityInformation.php?FacID=681,US,Assisted Living Facility,34.8849379,-82.0641478,
USA-SC-58-SC-OfficeOnAging-output-556,Oakridge Community Care Home #2,35 S Howard St,,Inman,29349,SC,Spartanburg,864.708.3299,864.472.1736,Darryl Mast,oakridgeone@gmail.com,,CRC-0429,http://nfbl.sc.gov/FacilityInformation.php?FacID=682,US,Assisted Living Facility,35.0463348,-82.0860216,
USA-SC-58-SC-OfficeOnAging-output-557,Oakridge Community Care Home #1,2470 Old Mill Rd,,Inman,29349,SC,Spartanburg,864-472-6979,864.472.1736,Vickie Mast,oakridgeone@gmail.com,,CRC-0241,http://nfbl.sc.gov/FacilityInformation.php?FacID=683,US,Assisted Living Facility,35.0853002,-82.0977932,
USA-SC-58-SC-OfficeOnAging-output-558,Reid House,117 Dodd St,,Wellford,29385,SC,Spartanburg,864-949-5120,,,,,CRC-1463,http://nfbl.sc.gov/FacilityInformation.php?FacID=684,US,Assisted Living Facility,34.9465059,-82.10342659999999,
USA-SC-58-SC-OfficeOnAging-output-559,Reid's Residential Care Facility,726 Old Spartanburg Hwy,,Wellford,29385,SC,Spartanburg,864-439-9238,,,,,CRC-0771,http://nfbl.sc.gov/FacilityInformation.php?FacID=685,US,Assisted Living Facility,34.946368,-82.103736,
USA-SC-58-SC-OfficeOnAging-output-560,Wright's Residential Care #1,950 Old Spartanburg Hwy,,Wellford,29385,SC,Spartanburg,864-249-0412,,Dianne Wright,wrightsreid@yahoo.com,,CRC-0617,http://nfbl.sc.gov/FacilityInformation.php?FacID=686,US,Assisted Living Facility,34.94904889999999,-82.107601,
USA-SC-58-SC-OfficeOnAging-output-561,Forest View Manor Retirement Center,141 Callison Hwy,,Mccormick,29835,SC,Edgefield,864-443-5857,,,,,CRC-0500,http://nfbl.sc.gov/FacilityInformation.php?FacID=687,US,Assisted Living Facility,33.9356028,-82.1221644,
USA-SC-58-SC-OfficeOnAging-output-562,Wesley Commons Assisted Living Facility & Special Care House,1110 Marshall Rd,,Greenwood,29646,SC,Greenwood,864-227-7480,,,,,CRC-1218,http://nfbl.sc.gov/FacilityInformation.php?FacID=688,US,Assisted Living Facility,34.180075,-82.12762,
USA-SC-58-SC-OfficeOnAging-output-563,Wright's Residential Care #2 A & B,12 River St,,Lyman,29365,SC,Spartanburg,864-249-0412,,Dianne Wright,wrightsreid@yahoo.com,,CRC-1319,http://nfbl.sc.gov/FacilityInformation.php?FacID=689,US,Assisted Living Facility,34.9429507,-82.1315322,
USA-SC-58-SC-OfficeOnAging-output-564,Ashlan Village,415 Brenda Way,,Lyman,29365,SC,Spartanburg,864-949-7825,,Robert Aho,baho@ashlanvillage.com,,CRC-1483,http://nfbl.sc.gov/FacilityInformation.php?FacID=690,US,Assisted Living Facility,34.9741174,-82.1422146,
USA-SC-58-SC-OfficeOnAging-output-565,Emerald Gardens Of Greenwood,201 Overland Dr,,Greenwood,29646,SC,Greenwood,864-953-2174,,,,,CRC-1378,http://nfbl.sc.gov/FacilityInformation.php?FacID=692,US,Assisted Living Facility,34.169182,-82.157058,
USA-SC-58-SC-OfficeOnAging-output-566,Sterling House Of Greenwood,1408 Pkwy Rd,,Greenwood,29646,SC,Greenwood,864-223-2281,,,,,CRC-1309,http://nfbl.sc.gov/FacilityInformation.php?FacID=693,US,Assisted Living Facility,34.4839125,-82.0205632,
USA-SC-58-SC-OfficeOnAging-output-567,Ashley House,526 Haltiwanger Rd,,Greenwood,29649,SC,Greenwood,864-943-1933,,,,,CRC-1404,http://nfbl.sc.gov/FacilityInformation.php?FacID=694,US,Assisted Living Facility,34.2333044,-82.1604696,
USA-SC-58-SC-OfficeOnAging-output-568,Morningside Of Greenwood,116 Enterprise Ct,,Greenwood,29649,SC,Greenwood,864-388-9433,,,,,CRC-1088,http://nfbl.sc.gov/FacilityInformation.php?FacID=695,US,Assisted Living Facility,34.2149513,-82.1638703,
USA-SC-58-SC-OfficeOnAging-output-569,Landrum Community Residence II,722 Bomar Ave,,Landrum,29356,SC,Spartanburg,864-585-0322,,,,,CRC-1508,http://nfbl.sc.gov/FacilityInformation.php?FacID=696,US,Assisted Living Facility,35.167912,-82.18056299999999,
USA-SC-58-SC-OfficeOnAging-output-570,Landrum Community Residence I,722 Bomar Ave,,Landrum,29356,SC,Spartanburg,864-585-0322,,,,,CRC-1507,http://nfbl.sc.gov/FacilityInformation.php?FacID=697,US,Assisted Living Facility,35.167912,-82.18056299999999,
USA-SC-58-SC-OfficeOnAging-output-571,Bayberry Of Greenwood,116 Abbey Dr,,Greenwood,29649,SC,Greenwood,864-223-6510,,,,,CRC-0589,http://nfbl.sc.gov/FacilityInformation.php?FacID=698,US,Assisted Living Facility,34.1991281,-82.2017901,
USA-SC-58-SC-OfficeOnAging-output-572,Bayberry Of Greer,309 Northview Dr,,Greer,29651,SC,Greenville,864-848-1935,,,,,CRC-0595,http://nfbl.sc.gov/FacilityInformation.php?FacID=699,US,Assisted Living Facility,34.9516787,-82.22453279999999,
USA-SC-58-SC-OfficeOnAging-output-573,Ridgeview Community Care Homes Unit C,217 Chandler Rd,,Greer,29651,SC,Greenville,864-877-8599,,,,,CRC-0561,http://nfbl.sc.gov/FacilityInformation.php?FacID=700,US,Assisted Living Facility,34.957009,-82.235235,
USA-SC-58-SC-OfficeOnAging-output-574,Ridgeview Community Care Homes Unit D,217 Chandler Rd,,Greer,29651,SC,Greenville,864-877-8599,,,,,CRC-0562,http://nfbl.sc.gov/FacilityInformation.php?FacID=701,US,Assisted Living Facility,34.957009,-82.235235,
USA-SC-58-SC-OfficeOnAging-output-575,Ridgeview Community Care Homes Unit B,217 Chandler Rd,,Greer,29651,SC,Greenville,864-877-8599,,,,,CRC-0560,http://nfbl.sc.gov/FacilityInformation.php?FacID=702,US,Assisted Living Facility,34.957009,-82.235235,
USA-SC-58-SC-OfficeOnAging-output-576,Ridgeview Community Care Homes Unit A,217 Chandler Rd,,Greer,29651,SC,Greenville,864-877-8559,,,,,CRC-0559,http://nfbl.sc.gov/FacilityInformation.php?FacID=703,US,Assisted Living Facility,34.957009,-82.235235,
USA-SC-58-SC-OfficeOnAging-output-577,Manning House,10 Companion Ct,,Greer,29651,SC,Greenville,864-989-0707,,,,,CRC-1407,http://nfbl.sc.gov/FacilityInformation.php?FacID=704,US,Assisted Living Facility,34.9528537,-82.2372686,
USA-SC-58-SC-OfficeOnAging-output-578,Greer Community Residence,112 S Beverly Ln,,Greer,29651,SC,Greenville,864-879-8570,,Peggy White,pwhite@gcdsnb.org,,CRC-0237,http://nfbl.sc.gov/FacilityInformation.php?FacID=705,US,Assisted Living Facility,34.9403166,-82.24401399999999,
USA-SC-58-SC-OfficeOnAging-output-579,Ware Shoals Manor,10 N Greenwood Ave,,Ware Shoals,29692,SC,Greenwood,864-456-7127,,,,,CRC-1457,http://nfbl.sc.gov/FacilityInformation.php?FacID=706,US,Assisted Living Facility,34.399714,-82.247936,
USA-SC-58-SC-OfficeOnAging-output-580,Springs At Simpsonville,214 E Curtis St,,Simpsonville,29681,SC,Greenville,864-962-8570,,,,,CRC-1198,http://nfbl.sc.gov/FacilityInformation.php?FacID=707,US,Assisted Living Facility,34.7374506,-82.252181,
USA-SC-58-SC-OfficeOnAging-output-581,Oakleaf Village At Thornblade,1560 Thornblade Blvd,,Greer,29650,SC,Greenville,864-968-1277,,,,,CRC-1330,http://nfbl.sc.gov/FacilityInformation.php?FacID=708,US,Assisted Living Facility,34.8698821,-82.2568931,
USA-SC-58-SC-OfficeOnAging-output-582,Emeritus At Bellaire Place,23 Southpointe Dr,,Greenville,29607,SC,Greenville,864-675-0220,,Scott Morrison,Bellaireplace@emeritus.com,,CRC-1335,http://nfbl.sc.gov/FacilityInformation.php?FacID=709,US,Assisted Living Facility,34.8168862,-82.2639975,
USA-SC-58-SC-OfficeOnAging-output-583,Rolling Green Village Assisted Living Facility,1 Hoke Smith Blvd Ofc,,Greenville,29615,SC,Greenville,864-987-9800,,,,,CRC-0573,http://nfbl.sc.gov/FacilityInformation.php?FacID=710,US,Assisted Living Facility,34.84298140000001,-82.26299089999999,
USA-SC-58-SC-OfficeOnAging-output-584,Greenville Glen,1101 Garlington Rd,,Greenville,29615,SC,Greenville,864-627-8700,,,,,CRC-0887,http://nfbl.sc.gov/FacilityInformation.php?FacID=711,US,Assisted Living Facility,34.85008000000001,-82.26450899999999,
USA-SC-58-SC-OfficeOnAging-output-585,Palmettos Of Mauldin,810 E Butler Rd,,Greenville,29607,SC,Greenville,864-627-0803,,,,,CRC-1503,http://nfbl.sc.gov/FacilityInformation.php?FacID=712,US,Assisted Living Facility,34.8015583,-82.2855817,
USA-SC-58-SC-OfficeOnAging-output-586,Greenville Place,2006 Pelham Rd,,Greenville,29615,SC,Greenville,864-288-3331,,,,,CRC-1402,http://nfbl.sc.gov/FacilityInformation.php?FacID=713,US,Assisted Living Facility,34.8613304,-82.2840222,
USA-SC-58-SC-OfficeOnAging-output-587,Windsor House Greenville,1931 Pelham Rd,,Greenville,29615,SC,Greenville,864-288-9450,,,,,CRC-1388,http://nfbl.sc.gov/FacilityInformation.php?FacID=714,US,Assisted Living Facility,34.862805,-82.287588,
USA-SC-58-SC-OfficeOnAging-output-588,Sterling House Of Greenville,2010 Brushy Creek Rd,,Greer,29650,SC,Greenville,864-244-9994,,,,,CRC-1306,http://nfbl.sc.gov/FacilityInformation.php?FacID=715,US,Assisted Living Facility,34.89980739999999,-82.2879894,
USA-SC-58-SC-OfficeOnAging-output-589,McKinney House,307 Miller Rd,,Mauldin,29662,SC,Greenville,864-297-5044,,,,,CRC-0778,http://nfbl.sc.gov/FacilityInformation.php?FacID=716,US,Assisted Living Facility,34.79148800000001,-82.30475799999999,
USA-SC-58-SC-OfficeOnAging-output-590,Emeritus At Greenville Assisted Living,1306 Pelham Rd Ofc,,Greenville,29615,SC,Greenville,864-286-6600,,,,,CRC-1140,http://nfbl.sc.gov/FacilityInformation.php?FacID=717,US,Assisted Living Facility,34.85543,-82.307237,
USA-SC-58-SC-OfficeOnAging-output-591,Carriage House Of Taylors,402 W Main St,,Taylors,29687,SC,Greenville,864-292-2416,864-292-3193,Carolyn Finley,chtaylors@yahoo.com,,CRC-0978,http://nfbl.sc.gov/FacilityInformation.php?FacID=718,US,Assisted Living Facility,34.919795,-82.311269,
USA-SC-58-SC-OfficeOnAging-output-592,Cascades Verdae Assisted Living,30 Springcrest Ct,,Greenville,29607,SC,Greenville,864-528-5501,,,,,CRC-1490,http://nfbl.sc.gov/FacilityInformation.php?FacID=719,US,Assisted Living Facility,34.8254594,-82.3152214,
USA-SC-58-SC-OfficeOnAging-output-593,Southern Oaks Personal Care Home,120 Roper Mountain Rd Ext,,Greenville,29615,SC,Greenville,864-288-3271,,,,,CRC-1931,http://nfbl.sc.gov/FacilityInformation.php?FacID=720,US,Assisted Living Facility,34.8516225,-82.31860429999999,
USA-SC-58-SC-OfficeOnAging-output-594,Gardens At Eastside,275 Commonwealth Dr,,Greenville,29615,SC,Greenville,864-329-1200,,,,,CRC-1222,http://nfbl.sc.gov/FacilityInformation.php?FacID=721,US,Assisted Living Facility,34.8527941,-82.3200514,
USA-SC-58-SC-OfficeOnAging-output-595,Quiet Acres Retirement Home,2968 Old Douglas Mill Rd,,Hodges,29653,SC,Abbeville,864-446-2264,,Minnie Johnson,quietacresresthome@yahoo.com,,CRC-0588,http://nfbl.sc.gov/FacilityInformation.php?FacID=722,US,Assisted Living Facility,34.2678754,-82.321355,
USA-SC-58-SC-OfficeOnAging-output-596,Emeritus At Hawthorne Inn At Greenville,20 Hawthorne Park Ct,,Greenville,29615,SC,Greenville,864-288-6775,,,,,CRC-1396,http://nfbl.sc.gov/FacilityInformation.php?FacID=723,US,Assisted Living Facility,34.8640397,-82.3308863,
USA-SC-58-SC-OfficeOnAging-output-597,Gregory's Community Care #8 - Metz House,18 Ferguson Rd,,Piedmont,29673,SC,Greenville,864-299-0716,864-299-5347,Tomeca Ware,tomeca.ware@scdmh.org,,CRC-0557,http://nfbl.sc.gov/FacilityInformation.php?FacID=724,US,Assisted Living Facility,34.7193388,-82.337251,
USA-SC-58-SC-OfficeOnAging-output-598,Gregory's Community Care #5 - Malone House,2413 Fork Shoals Rd,,Piedmont,29673,SC,Greenville,864-299-0716,864-299-5347,Tomeca Ware,tomeca.ware@scdmh.org,,CRC-0558,http://nfbl.sc.gov/FacilityInformation.php?FacID=725,US,Assisted Living Facility,34.719387,-82.3388983,
USA-SC-58-SC-OfficeOnAging-output-599,Gregory's Community Care #6 - Howell House,2409 Fork Shoals Rd,,Piedmont,29673,SC,Greenville,864-299-0716,864-299-5347,Tomeca Ware,tomeca.ware@scdmh.org,,CRC-0556,http://nfbl.sc.gov/FacilityInformation.php?FacID=726,US,Assisted Living Facility,34.719387,-82.3388983,
USA-SC-58-SC-OfficeOnAging-output-600,Gregory's Community Care #7 - Craven House,10 Ferguson Rd,,Piedmont,29673,SC,Greenville,864-299-0716,864-299-5347,Tomeca Ware,tomeca.ware@scdmh.org,,CRC-0555,http://nfbl.sc.gov/FacilityInformation.php?FacID=727,US,Assisted Living Facility,34.7192416,-82.3323747,
USA-SC-58-SC-OfficeOnAging-output-601,Greenville Community Residence,158 Cavalier Dr,,Greenville,29607,SC,Greenville,864-277-9656,,Peggy White,pwhite@gcdsnb.org,,CRC-0073,http://nfbl.sc.gov/FacilityInformation.php?FacID=728,US,Assisted Living Facility,34.7932919,-82.3515473,
USA-SC-58-SC-OfficeOnAging-output-602,Shepherd'S Care Center,2100 N Pleasantburg Dr,,Greenville,29609,SC,Greenville,864-322-6212,,,,,CRC-1326,http://nfbl.sc.gov/FacilityInformation.php?FacID=729,US,Assisted Living Facility,34.88911,-82.37292599999999,
USA-SC-58-SC-OfficeOnAging-output-603,Pendleton Manor,414 Summit Dr,,Greenville,29609,SC,Greenville,864-271-7562,,,,,CRC-1455,http://nfbl.sc.gov/FacilityInformation.php?FacID=730,US,Assisted Living Facility,34.8742166,-82.38304079999999,
USA-SC-58-SC-OfficeOnAging-output-604,Homewood Residence At Cleveland Park,12 Boyce Ave,,Greenville,29601,SC,Greenville,864-250-1188,,,,,CRC-1398,http://nfbl.sc.gov/FacilityInformation.php?FacID=731,US,Assisted Living Facility,34.8500767,-82.38626119999999,
USA-SC-58-SC-OfficeOnAging-output-605,Renaissance,16 Dr Frank Pressly Dr,,Due West,29639,SC,Abbeville,864-379-2554,,,,,CRC-1207,http://nfbl.sc.gov/FacilityInformation.php?FacID=732,US,Assisted Living Facility,34.329829,-82.3956735,
USA-SC-58-SC-OfficeOnAging-output-606,Joy'S Residential Care Facility,294 Hwy 28 Byp,,Abbeville,29620,SC,Abbeville,864-302-9202,,,,,CRC-1098,http://nfbl.sc.gov/FacilityInformation.php?FacID=733,US,Assisted Living Facility,34.1569602,-82.4033182,
USA-SC-58-SC-OfficeOnAging-output-607,Sherman Residential Care,20 Mayfield St,,Greenville,29601,SC,Greenville,864-242-0401,,,,,CRC-1070,http://nfbl.sc.gov/FacilityInformation.php?FacID=734,US,Assisted Living Facility,34.85211679999999,-82.4079929,Southernside
USA-SC-58-SC-OfficeOnAging-output-608,Maples Of Honea Path,224 Wildwood Dr,,Honea Path,29654,SC,Anderson,864-369-2000,,,,,CRC-0819,http://nfbl.sc.gov/FacilityInformation.php?FacID=735,US,Assisted Living Facility,34.45020110000001,-82.4107044,
USA-SC-58-SC-OfficeOnAging-output-609,Haven In The Village At Chanticleer,355 Berkmans Ln,,Greenville,29605,SC,Greenville,864-467-0031,,,,,CRC-1244,http://nfbl.sc.gov/FacilityInformation.php?FacID=736,US,Assisted Living Facility,34.81292759999999,-82.412561,
USA-SC-58-SC-OfficeOnAging-output-610,Rocky River Baptist Association Residential Care Home,250 Union High Dr,,Belton,29627,SC,Anderson,864-338-1410,864-338-1447,"Jordana Touchton, Administrator",RockyRiverRCF@yahoo.com,www.rockyriverassociation.org,CRC-1270,http://nfbl.sc.gov/FacilityInformation.php?FacID=737,US,Assisted Living Facility,34.5127143,-82.5176025,
USA-SC-58-SC-OfficeOnAging-output-611,Presbyterian Home Of South Carolina-Foothills (crcf),205 Bud Nalley Dr,,Easley,29642,SC,Pickens,864-859-3367,,,,,CRC-1030,http://nfbl.sc.gov/FacilityInformation.php?FacID=738,US,Assisted Living Facility,34.7980188,-82.54084519999999,
USA-SC-58-SC-OfficeOnAging-output-612,Magnolias Of Easley,123 Couch Ln,,Easley,29642,SC,Pickens,864-859-3303,,,,,CRC-1274,http://nfbl.sc.gov/FacilityInformation.php?FacID=739,US,Assisted Living Facility,34.8182835,-82.55882969999999,
USA-SC-58-SC-OfficeOnAging-output-613,Easley Retirement Center,102 Dowling St,,Easley,29640,SC,Pickens,864-859-3722,,,,,CRC-0359,http://nfbl.sc.gov/FacilityInformation.php?FacID=740,US,Assisted Living Facility,34.8353462,-82.5771833,
USA-SC-58-SC-OfficeOnAging-output-614,Harmony House Residential Care,704 Anderson St,,Calhoun Falls,29628,SC,Abbeville,864-418-9277,864-418-8104,Michele Herron,harmonyhousercf@att.net,,CRC-1511,http://nfbl.sc.gov/FacilityInformation.php?FacID=741,US,Assisted Living Facility,34.0992291,-82.5913367,
USA-SC-58-SC-OfficeOnAging-output-615,Emeritus At Countryside Village,706 Pelzer Hwy,,Easley,29642,SC,Pickens,864-859-0167,864-859-2312,Kayla Harris,treva.chappell@brookdale.com,,CRC-0857,http://nfbl.sc.gov/FacilityInformation.php?FacID=742,US,Assisted Living Facility,34.7945655,-82.59599159999999,
USA-SC-58-SC-OfficeOnAging-output-616,Emeritus at Countryside Park,125 Zion School Rd,,Easley,29642,SC,Pickens,864-859-0168,864-859-2312,Kayla Harris,treva.chappell@brookdale.com,,CRC-0858,http://nfbl.sc.gov/FacilityInformation.php?FacID=743,US,Assisted Living Facility,34.7948036,-82.5971323,
USA-SC-58-SC-OfficeOnAging-output-617,Willows Of Easley,105 Willow Pl,,Easley,29640,SC,Pickens,864-855-9800,,,,,CRC-0944,http://nfbl.sc.gov/FacilityInformation.php?FacID=744,US,Assisted Living Facility,34.8480986,-82.6059223,
USA-SC-58-SC-OfficeOnAging-output-618,West End Retirement Center,200 South 5th St,,Easley,29640,SC,Pickens,864-859-4370,864-859-9200,Amber Owens,amber.westend@outlook.com,,CRC-0204,http://nfbl.sc.gov/FacilityInformation.php?FacID=746,US,Assisted Living Facility,34.8268878,-82.61079869999999,
USA-SC-58-SC-OfficeOnAging-output-619,North Pointe Assisted Living,701 Simpson Rd,,Anderson,29621,SC,Anderson,864-226-5505,,,,,CRC-1454,http://nfbl.sc.gov/FacilityInformation.php?FacID=747,US,Assisted Living Facility,34.53530459999999,-82.61270259999999,
USA-SC-58-SC-OfficeOnAging-output-620,Marchbanks Assisted Living And Memory Care,2203 Marchbanks Ave,,Anderson,29621,SC,Anderson,864-231-7786,,,,,CRC-1413,http://nfbl.sc.gov/FacilityInformation.php?FacID=748,US,Assisted Living Facility,34.527035,-82.6296131,
USA-SC-58-SC-OfficeOnAging-output-621,Morningside Of Anderson,1304 Mclees Rd,,Anderson,29621,SC,Anderson,864-964-9088,,,,,CRC-1093,http://nfbl.sc.gov/FacilityInformation.php?FacID=749,US,Assisted Living Facility,34.5258807,-82.6306544,
USA-SC-58-SC-OfficeOnAging-output-622,Summit Place Of Anderson,107 Perpetual Sq,,Anderson,29621,SC,Anderson,864-222-9880,,,,,CRC-1151,http://nfbl.sc.gov/FacilityInformation.php?FacID=750,US,Assisted Living Facility,34.551939,-82.63169289999999,
USA-SC-58-SC-OfficeOnAging-output-623,Garden House,201 Edgebrook Dr,,Anderson,29621,SC,Anderson,864-964-5668,,,,,CRC-1437,http://nfbl.sc.gov/FacilityInformation.php?FacID=751,US,Assisted Living Facility,34.55280189999999,-82.6333233,
USA-SC-58-SC-OfficeOnAging-output-624,Faith Hope And Charity Retirement,101 Coe St,,Anderson,29624,SC,Anderson,864-226-0990,,,,,CRC-0760,http://nfbl.sc.gov/FacilityInformation.php?FacID=752,US,Assisted Living Facility,34.481711,-82.6443453,
USA-SC-58-SC-OfficeOnAging-output-625,Resting Place #1,207 E Shockley Ferry Rd,,Anderson,29624,SC,Anderson,864-226-0990,864-226-0990,,Therestingplace35@gmail.com,,CRC-0499,http://nfbl.sc.gov/FacilityInformation.php?FacID=753,US,Assisted Living Facility,34.48129430000001,-82.6440142,
USA-SC-58-SC-OfficeOnAging-output-626,Alexander's Residential Care Home,1302 S McDuffie St,,Anderson,29624,SC,Anderson,863-225-6901,,"Horace Alexander, Jr.",horacealexander@mylasounds.com,,CRC-0233,http://nfbl.sc.gov/FacilityInformation.php?FacID=754,US,Assisted Living Facility,34.49323539999999,-82.6466119,
USA-SC-58-SC-OfficeOnAging-output-627,Village Community Care Home-Unit A,1250 Salem Church Rd,,Anderson,29625,SC,Anderson,864-225-4336,,,,,CRC-0563,http://nfbl.sc.gov/FacilityInformation.php?FacID=755,US,Assisted Living Facility,34.55016599999999,-82.6942849,
USA-SC-58-SC-OfficeOnAging-output-628,Village Community Care Home-Unit B,1250 Salem Church Rd,,Anderson,29625,SC,Anderson,864-225-4336,,,,,CRC-0564,http://nfbl.sc.gov/FacilityInformation.php?FacID=756,US,Assisted Living Facility,34.55016599999999,-82.6942849,
USA-SC-58-SC-OfficeOnAging-output-629,Village Community Care Home-Unit C,1250 Salem Church Rd,,Anderson,29625,SC,Anderson,864-225-4336,,,,,CRC-0565,http://nfbl.sc.gov/FacilityInformation.php?FacID=757,US,Assisted Living Facility,34.55016599999999,-82.6942849,
USA-SC-58-SC-OfficeOnAging-output-630,Village Community Care Home-Unit D,1250 Salem Church Rd,,Anderson,29625,SC,Anderson,864-225-4336,,,,,CRC-0566,http://nfbl.sc.gov/FacilityInformation.php?FacID=758,US,Assisted Living Facility,34.55016599999999,-82.6942849,
USA-SC-58-SC-OfficeOnAging-output-631,Master Care,5870 Moorefield Memorial Hwy,,Liberty,29657,SC,Pickens,864-878-9926,,,,,CRC-0358,http://nfbl.sc.gov/FacilityInformation.php?FacID=759,US,Assisted Living Facility,34.827095,-82.70158599999999,
USA-SC-58-SC-OfficeOnAging-output-632,Sterling House Of Central,131 Vickery Dr,,Central,29630,SC,Pickens,864-653-4674,,,,,CRC-1307,http://nfbl.sc.gov/FacilityInformation.php?FacID=760,US,Assisted Living Facility,34.7066282,-82.7906747,
USA-SC-58-SC-OfficeOnAging-output-633,Clemson Downs Assisted Living,500 Downs Loop,,Clemson,29631,SC,Pickens,864-654-1155,,,,,CRC-1154,http://nfbl.sc.gov/FacilityInformation.php?FacID=761,US,Assisted Living Facility,34.677338,-82.794018,
USA-SC-58-SC-OfficeOnAging-output-634,Six Mile Retirement Center,120 S Main St,,Six Mile,29682,SC,Pickens,864-868-9050,,,,,CRC-0542,http://nfbl.sc.gov/FacilityInformation.php?FacID=762,US,Assisted Living Facility,34.80309099999999,-82.82060899999999,
USA-SC-58-SC-OfficeOnAging-output-635,Inn At Seneca,475 Rochester Hwy,,Seneca,29672,SC,Oconee,864-886-0070,,,,,CRC-1460,http://nfbl.sc.gov/FacilityInformation.php?FacID=763,US,Assisted Living Facility,34.7123663,-82.9244444,
