row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_city,mail_co_province,mail_co_postal_code,street_address,po_box,city,province,postal_code,country,facility_type
USA-CO-72-AssistedLiving-72-AssistedLiving-431,LIT'L PATCH OF HEAVEN INC,,,,,,,,,,,, MS JULIA KRAFT, (303)288-2539,, (303)288-3029,,Medicaid, PROFIT-CORPORATION,,,ADAMS COUNTY,,15,, (303)480-5624,,,,,,8330 CLARKSON ST,,DENVER,CO,80229,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-432,LITTLE SISTERS OF THE POOR-MULLEN HOME,,,,,,,,,,,, Ms RUTH HORTON, (303)433-7221,, (303)477-0519,,Medicaid, CORPORATE NON-PROFIT,,,DENVER COUNTY,,6,, (303)480-5624,,,,,,3629 W 29TH AVENUE,,DENVER,CO,80211,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-433,LIVE TO ASSIST,,,,,,,,,,,, Ms MICHELLE WESTERMAN, (970)224-1400,, (970)224-1400,,Private, LIMITED LIABILITY,,,LARIMER COUNTY,,8,, (303)862-3524,,,,,,2914 W PROSPECT,,FORT COLLINS,CO,80526,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-434,LODGE AT ROCKY MOUNTAIN HEALTH CARE,,,,,,,,,,,,  VALERIE TORRES, (719)473-4789,, (719)473-4825,,Medicaid, CORPORATE NON-PROFIT,,,EL PASO COUNTY,,30,, (719)471-7080, LODGE AT ROCKY MOUNTAIN HEALTH CARE,310 S 14TH ST,COLO SPRINGS,CO,80904,1420 EAST FOUNTAIN BOULEVARD,,COLORADO SPRINGS,CO,80910,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-435,LOVE HOUSE,,,,,,,,,,,,,(970)454-2219,,,,,,,,,TRIANGLE CROSS RANCH,,,,,,,,,36051 WELD COUNTY ROAD 51,,GALETON,CO,80622,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-436,LOVELAND HOUSE ASSISTED LIVING,,,,,,,,,,,, Ms PATRICIA STROZZI, (970)663-2223,, (970)663-5352,,Medicaid, LIMITED LIABILITY,,,LARIMER COUNTY,,8,, (303)862-3524,,,,,,2115 EAGLE DR,,LOVELAND,CO,80537,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-437,LOVING TOUCH ELDERLY ASSISTANT CARE,,,,,,,,,,,, Ms OLIVEA NICHOLSON, (303)798-0074,, (303)798-0139,,Medicaid, LIMITED LIABILITY,,,ADAMS COUNTY,,7,, (303)480-5624,,,,,,280 E STERNE BLVD,,CENTENNIAL,CO,80122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-438,MACKENZIE PLACE - COLORADO SPRINGS,,,,,,,,,,,, Mr JOSHUA THOMAS, (719)633-8181,, (719)633-8183,,Private,6,,,EL PASO COUNTY,,84,,LIMITED LIABILITY,,,,,,1655 ELM CREEK VIEW,,COLORADO SPRINGS,CO,80907,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-439,MACKENZIE PLACE - FORT COLLINS,,,,,,,,,,,,  MICHAEL ERICKSON, (970)207-1939,, (970)207-9555,,Private,6,,,LARIMER COUNTY,,61,,LIMITED LIABILITY,,,,,,4750 PLEASANT OAK DRIVE,,FORT COLLINS,CO,80525,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-440,MADISON HOUSE,,,,,,,,,,,, Ms LEAH STAFFORD, (970)565-2047,, (970)565-2587,,Medicaid, CORPORATE NON-PROFIT,,,MONTEZUMA COUNTY,,32,, (970)259-1967," SENIOR HOUSING OPTIONS, INC.",1510 SEVENTEENTH STREET,DENVER,CO,80202,120 S MADISON ST,,CORTEZ,CO,81321,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-441,MAGNOLIA PLACE ASSISTED LIVING,,,,,,,,,,,,  RONNIE LASUT, (720)859-2792,, (720)859-2792,,Medicaid, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,9,, (303)480-5624,,,,,,394 NOME STREET,,AURORA,CO,80010,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-442,MAKARIOS ASSISTED LIVING LLC,,,,,,,,,,,, Mr FNU SUYATNO, (303)933-4807,, (303)933-2011,,Medicaid, LIMITED LIABILITY,,,JEFFERSON COUNTY,,8,, (303)480-5624, MAKARIOS ASSISTED LIVING LLC,14691 E. LEHIGH AVENUE,AURORA,CO,80014,11541 W TEMPLE AVE,,LITTLETON,CO,80127,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-443,MAKARIOS KIT CARSON,,,,,,,,,,,, Mr FNU SUYATNO, (720)283-2127,, (720)283-2128,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,8,, (303)480-5624, MAKARIOS KIT CARSON,14691 E. LEHIGH AVENUE,AURORA,CO,80014,7488 S KIT CARSON STREET,,CENTENNIAL,CO,80122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-444,"MANOR ON MARION CIRCLE, THE",,,,,,,,,,,, Ms LAUREN KANIZAY, (303)794-1841,, (303)794-9211,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,8,, (303)480-5624, MANOR ON MARION CIRCLE,4800 OLD S WADSWORTH BOULDVARD,LITTLETON,CO,80123,8089 S MARION CIRCLE,,CENTENNIAL,CO,80122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-445,"MANOR ON MARSTON LAKE, THE",,,,,,,,,,,, Ms BECKY NORRIS, (303)932-9808,, (720)981-1996,,Medicaid, LIMITED LIABILITY,,,JEFFERSON COUNTY,,50,, (303)480-5624,,,,,,4800 OLD S WADSWORTH BLVD,,LITTLETON,CO,80123,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-446,"MANOR ON MARSTON LAKE-2, THE",,,,,,,,,,,, Ms BECKY NORRIS, (303)932-9808,, (720)981-1996,,Private, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,8,, (303)480-5624, MANOR ON MARSTON LAKE #2,4800 OLD S. WADSWORTH BLVD,LITTLETON,CO,80123,4802 S WADSWORTH BLVD,,LITTLETON,CO,80123,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-447,"MANOR ON ORCHARD ROAD, THE",,,,,,,,,,,, Ms LAUREN KANIZAY, (720)283-8420,, (720)981-1996,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,8,, (303)480-5624, MANOR ON ORCHARD ROAD,4800 OLD S. WADSWORTH BLVD,LITTLETON,CO,80123,290 EAST ORCHARD ROAD,,CENTENNIAL,CO,80121,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-448,MANOR ON SYCAMORE STREET THE,,,,,,,,,,,, Ms LAUREN KANIZAY, (720)283-8326,, (720)981-1996,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,10,, (303)480-5624, MANOR ON SYCAMORE STREET,4800 OLD S WADSWORTH BOULEVARD,LITTLETON,CO,80123,6365 S SYCAMORE STREET,,LITTLETON,CO,80120,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-449,MAPLE GROVE EAST AT CRESTVIEW ASSISTED LIVING,,,,,,,,,,,, Mr RICK SIMPSON, (719)632-6674,, (719)448-9301,,Medicaid, PROFIT-CORPORATION,,,EL PASO COUNTY,,11,, (719)471-7080, PARENT CARE LIFE INC,1414 N HANCOCK AVENUE,COLORADO SPRINGS,CO,80903,1417 E BUENA VENTURA STREET,,COLORADO SPRINGS,CO,80909,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-450,MAPLEWOOD HOMES,,,,,,,,,,,, Ms JAN DONER, (719)324-5282,, (719)324-5266,,Medicaid, DISTRICT,,,BACA COUNTY,,20,, (719)383-3167, MAPLEWOOD HOMES,PO BOX 206,WALSH,CO,81090,150 NORTH NEVADA,,WALSH,CO,81090,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-451,"MARY SANDOE HOUSE, THE",,,,,,,,,,,, MS DOROTHY LONGOBARDI, (303)494-7317,, (303)494-0653,,Medicaid, CORPORATE NON-PROFIT,,,BOULDER COUNTY,,24,, (303)441-1173,,,,,,1244 GILLASPIE DR,,BOULDER,CO,80305,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-452,MARYCREST ASSISTED LIVING,,,,,,,,,,,, Ms PAMELA WRIGHT, (303)433-0282,, (303)433-4838,,Medicaid, CORPORATE NON-PROFIT,,,DENVER COUNTY,,138,, (303)480-5624, MARYCREST ASSISTED LIVING/H&amp;S,2850 COLUMBINE ROAD,DENVER,CO,80221,2800/2850 COLUMBINE RD,,DENVER,CO,80221,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-453,MASTERS TOUCH HOMES INC,,,,,,,,,,,, Ms PRISCILLA BAPP, (303)694-0710,, (303)794-9539,,Medicaid, PROFIT-CORPORATION,,,ARAPAHOE COUNTY,,11,, (303)480-5624, MASTERS TOUCH HOME,1667 EAST JAMISON PLACE,CENTENNIAL,CO,80122,7422 S MARION ST,,CENTENNIAL,CO,80122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-454,MAXWELL CENTER ASSISTED LIVING RESIDENCE,,,,,,,,,,,, Ms SHERRY MEYER PFIFER, (970)353-1956,, (970)392-9940,,Medicaid, CORPORATE NON-PROFIT,,,WELD COUNTY,,14,, (970)353-3800, MAXWELL CENTER ASSISTED LIVING RESIDENCE,1306 11TH AVENUE,GREELEY,CO,80631,1700 7TH AVENUE,,GREELEY,CO,80631,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-455,MCCOY ASSISTED LIVING AND ALTERNATIVE CARE LLC,,,,,,,,,,,, MS VALERIE MCCOY, (303)375-6645,, (303)371-1402,,Medicaid, LIMITED LIABILITY,,,DENVER COUNTY,,6,, (303)480-5624,,,,,,4652 ANAHEIM CT,,DENVER,CO,80239,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-456,MEADOW VISTA ASSISTED LIVING AT WALDEN,,,,,,,,,,,, Ms KANCHANA ARYAL, (303)904-2262,, (720)545-2164,,Private, LIMITED LIABILITY,,,DOUGLAS COUNTY,,8,, (303)480-5624, MEADOW VISTA ASSISTED LIVING LLC,8741 HUNTERS HILL LANE,LITTLETON,CA,80125,7243 W WALDEN DRIVE,,LITTLETON,CO,80129,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-457,MEADOW VISTA ASSISTED LIVING LLC,,,,,,,,,,,, Ms KANCHANA ARYAL, (303)756-6589,, (720)545-2164,,Medicaid, LIMITED LIABILITY,,,DENVER COUNTY,,8,, (303)480-5624," MEADOW VISTA ASSISTED LIVING, LLC",8741 HUNTERS HILL LANE,LITTLETON,CO,80125,3901 E DARTMOUTH AVE,,DENVER,CO,80210,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-458,MEADOW VISTA ASSISTED LIVING LLC - WADSWORTH,,,,,,,,,,,, Ms KANCHANA ARYAL, (720)320-7719,, (720)545-2164,,Private, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,8,, (303)480-5624, MEADOW VISTA ASSISTED LIVING LLC,2046 ASHWOOD PLACE,HIGHLANDS RANCH,CO,80129,7516 S WADSWORTH COURT,,LITTLETON,CO,80128,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-459,MEADOWVIEW OF GREELEY PREMIER SENIOR LIVING,,,,,,,,,,,, Ms MEGAN SLUSSER (ENGLER), (970)353-6800,, (970)576-7319,,Private,0,,,WELD COUNTY,,86,,PROFIT-CORPORATION,,,,,,5300 W 29TH STREET,,GREELEY,CO,80634,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-460,MEDALLION VILLAS,,,,,,,,,,,, Mr MARK GARDNER, (719)381-4963,, (719)381-4998,,Medicaid, PROFIT-CORPORATION,,,EL PASO COUNTY,,44,, (719)471-7080,,,,,,1719 E BIJOU STREET,,COLORADO SPRINGS,CO,80909,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-461,MESA HOUSE,,,,,,,,,,,, Ms AMELIA FAN, (303)853-3644,, (303)853-3717,,Medicaid, CORPORATE NON-PROFIT,,,ADAMS COUNTY,,10,, (303)480-5624, COMMUNITY REACH CENTER,11285 HIGHLINE DRIVE,NORTHGLENN,CO,80233,5831 EAST 74TH AVENUE,,COMMERCE CITY,CO,80022,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-462,MESA VIEW RETIREMENT HOME INC,,,,,,,,,,,, MS INA WARREN, (970)564-0716,, (970)882-7997,,Medicaid, PROFIT-CORPORATION,,,MONTEZUMA COUNTY,,16,, (970)259-1967," MESA VIEW RETIREMENT HOME, INC.",16200 RD 31,MANCOS,CO,81328,24760 ROAD G,,CORTEZ,CO,81321,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-463,MESA VISTA ASSISTED LIVING RESIDENCE,,,,,,,,,,,, Ms KATHY GERMANO, (970)285-1844,, (970)285-6351,,Medicaid, CORPORATE NON-PROFIT,,,GARFIELD COUNTY,,32,, (970)248-2717, SENIOR HOUSING OPTIONS,1510 17TH STREET,DENVER,CO,80202,0072 E SIPPRELLE DR,,PARACHUTE,CO,81635,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-464,"MEZZANINE-ASSISTED LIVING AT GOLDEN WEST, THE",,,,,,,,,,,, Ms STEPHANIE SCHULER, (303)444-3967,, (303)939-0808,,Medicaid, CORPORATE NON-PROFIT,,,BOULDER COUNTY,,56,, (303)441-1173,,,,,,1055 ADAMS CIRCLE,,BOULDER,CO,80303,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-465,MILLBROOK HOMES-COVE,,,,,,,,,,,, Ms TAMARI GOOD, (303)774-9296,, (303)220-0380,,Private,,,,BOULDER COUNTY,,5,,LIMITED LIABILITY,,,,,,1746 COVE CT,,LONGMONT,CO,80501,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-466,MILLBROOK HOMES-FILLMORE,,,,,,,,,,,, Ms JANET CORNELL, (303)221-8353,, (303)220-0380,,Private,,,,ARAPAHOE COUNTY,,8,,LIMITED LIABILITY,,,,,,7364 S FILLMORE CIRCLE,,CENTENNIAL,CO,80122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-467,MILLBROOK HOMES-FOX HILL,,,,,,,,,,,, Ms JANET CORNELL, (303)772-2488,, (303)220-0380,,Private,,,,BOULDER COUNTY,,5,,LIMITED LIABILITY,,,,,,5011 FOXHILL DR,,LONGMONT,CO,80501,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-468,MILLBROOK HOMES-HERITAGE,,,,,,,,,,,, Ms KELLY HAWK, (303)796-8615,, (303)220-0380,,Private,,,,ARAPAHOE COUNTY,,5,,LIMITED LIABILITY,,,,,,6462 S HERITAGE PLACE,,CENTENNIAL,CO,80111,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-469,MILLBROOK HOMES-KENTON,,,,,,,,,,,, Ms JANET CORNELL, (303)267-0393,, (303)220-0380,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,5,, (303)480-5624, MILLBROOK HOMES INC,"5650 DTC PARKWAY, SUITE 130",GREENWOOD VILLAGE,CO,80111,5809 S KENTON WAY,,ENGLEWOOD,CO,80111,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-470,MILLBROOK HOMES-PORTLAND,,,,,,,,,,,, Ms JANET CORNELL, (303)932-1004,, (303)220-0380,,Medicaid, LIMITED LIABILITY,,,JEFFERSON COUNTY,,8,, (303)480-5624, MILLBROOK HOMES INC,"5650 DTC PARKWAY, SUITE 130",GREENWOOD VILLAGE,CO,80111,6731 W PORTLAND PLACE,,LITTLETON,CO,80123,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-471,MILLBROOK HOMES-WABASH,,,,,,,,,,,,  KELLY HAWK, (303)221-7196,, (303)220-0380,,Private,,,,ARAPAHOE COUNTY,,5,,LIMITED LIABILITY,,,,,,7997 S WABASH COURT,,CENTENNIAL,CO,80111,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-472,MILLER HOUSE RTF,,,,,,,,,,,, Ms JOANN TONEY, (303)321-2482,, (303)504-7991,,-, CORPORATE NON-PROFIT,,,DENVER COUNTY,,8,, (303)480-5624, MENTAL HEALTH CENTER OF DENVER,4455 EAST 12TH AVE,DENVER,CO,80220,1920 E 13TH AVENUE,,DENVER,CO,80206,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-473,MIRABELLA ASSISTED LIVING LTD,,,,,,,,,,,, Ms SVETLANA IZMODENOVA, (303)423-8154,, (720)519-0230,,Private, LIMITED LIABILITY,,,JEFFERSON COUNTY,,8,, (303)480-5624,,,,,,8010 WEST 63RD AVENUE,,ARVADA,CO,80004,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-474,MONACO HOUSE RTF,,,,,,,,,,,, Ms JOANN TONEY, (303)355-4008,, (303)355-0958,,-, CORPORATE NON-PROFIT,,,DENVER COUNTY,,8,, (303)480-5624, MENTAL HEALTH CORPORATION OF DENVER,4455 EAST 12TH AVE,DENVER,CO,80220,1512 MONACO PARKWAY,,DENVER,CO,80220,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-475,MONARCH GREENS ASSISTED LIVING,,,,,,,,,,,, Ms TAMRA MEURER, (970)449-5644,, (970)449-5645,,Private, LIMITED LIABILITY,,,LARIMER COUNTY,,8,, (303)862-3524, MONARCH GREENS ASSISTED LIVING,1137 WYNDHAM HILL ROAD,FORT COLLINS,CO,80525,1725 LAKEVIEW DRIVE,,FORT COLLINS,CO,80524,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-476,MONARCH MANOR,,,,,,,,,,,, Mr GARY SPARKS, (303)861-4301,, (303)861-4507,,Medicaid, PROFIT-CORPORATION,,,DENVER COUNTY,,39,, (303)480-5624,,,,,,555 E 11TH AVE,,DENVER,CO,80203,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-477,MONROE HOUSE RTF,,,,,,,,,,,, Ms JOANN TONEY, (303)377-2586,, (303)504-7991,,-, CORPORATE NON-PROFIT,,,DENVER COUNTY,,12,, (303)480-5624, MENTAL HEALTH CORPORATION OF DENVER,4455 E. 12TH AVE.,DENVER,CO,80220,1425 MONROE STREET,,DENVER,CO,80206,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-478,MONUMENT ASSISTED LIVING,,,,,,,,,,,, Ms VALERIE SILER, (970)241-6562,, (970)241-7494,,Medicaid, LIMITED LIABILITY,,,MESA COUNTY,,8,, (970)248-2717, MONUMENT ASSISTED LIVING,P.O. BOX 3966,GRAND JUNCTION,CO,81502,2194 MCKINLEY DRIVE,,GRAND JUNCTION,CO,81507,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-479,MORNINGSTAR ASSISTED LIVING OF LITTLETON,,,,,,,,,,,,  CARA O'CONNOR, (303)972-3030,, (303)979-0680,,Private,0,,,JEFFERSON COUNTY,,112,,LIMITED LIABILITY,,,,,,5344 SOUTH KIPLING PARKWAY,,LITTLETON,CO,80127,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-480,MORNINGSTAR AT BEAR CREEK,,,,,,,,,,,, Ms SUZANNE CHAPPLE, (719)684-1411,, (303)750-3367,,Private,0,,,EL PASO COUNTY,,60,,LIMITED LIABILITY,,,,,,2450 LOWER GOLD CAMP RD,,COLORADO SPRINGS,CO,80906,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-481,MORNINGSTAR AT JORDAN,,,,,,,,,,,, Ms DENA MACKEY (P), (303)321-3277,, (303)750-3376,,Private,8,,,ARAPAHOE COUNTY,,105,,LIMITED LIABILITY,,,,,,14301 EAST ARAPAHOE ROAD,,CENTENNIAL,CO,80112,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-482,MORNINGSTAR AT MOUNTAIN SHADOWS,,,,,,,,,,,, Mr MATT LUCERO, (719)260-5605,, (719)260-5569,,Private,4,,,EL PASO COUNTY,,78,,LIMITED LIABILITY,,,,,,5355 CENTENNIAL BLVD,,COLORADO SPRINGS,CO,80919,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-483,MORNINGSTAR AT RIDGEGATE,,,,,,,,,,,, Ms RONDA LUNNON, (720)545-1645,, (303)799-8900,,Private,6,,,DOUGLAS COUNTY,,135,,LIMITED LIABILITY,,,,,,10100  COMMONS STREET,,LONE TREE,CO,80124,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-484,MORNINGSTAR OF BOULDER,,,,,,,,,,,, Ms BRIANNA WESTLAKE, (720)545-1575,,,,Private,8,,,BOULDER COUNTY,,118,,LIMITED LIABILITY,,,,,,575 TANTRA DRIVE,,BOULDER,CO,80305,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-485,MORNINGSTAR OF FORT COLLINS,,,,,,,,,,,, Ms CHERYL DAVIS, (970)999-8790,,,,Private,0,,,LARIMER COUNTY,,96,,LIMITED LIABILITY,,,,,,3509 LOCHWOOD DRIVE,,FORT COLLINS,CO,80525,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-486,MORNINGSTAR OF WHEAT RIDGE,,,,,,,,,,,, Mr ERIC ADOLPH, (720)250-9405,, (303)750-3376,,Private,4,,,JEFFERSON COUNTY,,79,,LIMITED LIABILITY,,,,,,10100 W 38TH AVENUE,,LAKEWOOD,CO,80033,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-487,MORNINGSTAR SENIOR LIVING AT DAYTON PLACE LLC,,,,,,,,,,,, Ms IVA PRINSEN, (303)751-5150,, (303)751-9252,,Private,0,,,ARAPAHOE COUNTY,,122,,LIMITED LIABILITY,,,,,,2000 S DAYTON STREET,,DENVER,CO,80247,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-488,MOUNTAINVIEW GARDENS,,,,,,,,,,,, Ms NATALIJA FINLAY, (303)659-8670,, (303)374-2820,,Medicaid, LIMITED LIABILITY,,,ADAMS COUNTY,,13,, (303)480-5624, MOUNTAINVIEW GARDENS,4472 MT HARVARD STREET,BRIGHTON,CO,80601,1594 WALNUT DRIVE,,BRIGHTON,CO,80601,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-489,"MYRON STRATTON HOME, THE",,,,,,,,,,,, MS LINDA SANDEN, (719)540-3113,, (719)579-0447,,Medicaid, CORPORATE NON-PROFIT,,,EL PASO COUNTY,,25,, (719)471-7080, THE MYRON STRATTON HOME,555 GOLD PASS HEIGHTS,COLORADO SPRINGS,CO,80906,2950 HIDDEN TREASURE PT,,COLORADO SPRINGS,CO,80906,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-490,NARCISSUS HOUSE RTF,,,,,,,,,,,, Ms JOANN TONEY, (303)639-9728,, (303)377-1105,,-, CORPORATE NON-PROFIT,,,DENVER COUNTY,,6,, (303)480-5624, NARCISSUS HOUSE/RTF,4455 EAST 12TH AVE,DENVER,CO,80220,3940 S NARCISSUS WAY,,DENVER,CO,80237,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-491,NEW DAWN MEMORY CARE,,,,,,,,,,,, Ms. MANDY HAGER (P), (303)997-2929,, (303)997-2930,,Private,8,,,ARAPAHOE COUNTY,,48,,LIMITED LIABILITY,,,,,,2020 S BLACKHAWK STREET,,AURORA,CO,80014,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-492,NEW DAWN MEMORY CARE BUILDING A,,,,,,,,,,,,,,,,,,,,,,NEW DAWN MEMORY CARE,,,,,,,,,2010 S BLACKHAWK STREET,,AURORA,CO,80014,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-493,NEW DAWN MEMORY CARE BUILDING B,,,,,,,,,,,,,,,,,,,,,,NEW DAWN MEMORY CARE,,,,,,,,,2020 S BLACKHAWK STREET,,AURORA,CO,80014,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-494,NEW DAWN MEMORY CARE BUILDING C,,,,,,,,,,,,,,,,,,,,,,NEW DAWN MEMORY CARE,,,,,,,,,2000 S BLACKHAWK STREET,,AURORA,CO,80014,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-495,NEW DAWN MEMORY CARE-COLORADO SPRINGS,,,,,,,,,,,, Ms NANCY BRITTON, (719)433-3732,, (719)218-9531,,Private,8,,,EL PASO COUNTY,,48,,LIMITED LIABILITY,,,,,,4185 BRIARGATE PARKWAY,,COLORADO SPRINGS,CO,80920,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-496,NEW DAY COTTAGES AT PINE CREEK,,,,,,,,,,,, Mr STEVE FELDMAN, (719)266-1100,, (719)264-7761,,Private, PROFIT-CORPORATION,,,EL PASO COUNTY,,12,, (719)471-7080, NEW DAY COTTAGES AT PINE CREEK,1577 TURNER ROAD,COLORADO SPRINGS,CO,80920,10975 HOWELLS ROAD,,COLORADO SPRINGS,CO,80908,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-497,NEW DAY COTTAGES AT TURNER,,,,,,,,,,,, Mr STEVE FELDMAN, (719)266-1100,, (719)264-7761,,Medicaid, PROFIT-CORPORATION,,,EL PASO COUNTY,,11,, (719)471-7080,,,,,,1577 TURNER ROAD,,COLORADO SPRINGS,CO,80920,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-498,NEW MERCER COMMONS,,,,,,,,,,,,  GINA DIGIALLONARDO, (970)495-1000,, (970)495-0626,,Private,8,,,LARIMER COUNTY,,134,,PROFIT-CORPORATION,,,,,,900 CENTRE AVENUE,,FORT COLLINS,CO,80526,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-499,NEW VISIONS RTF,,,,,,,,,,,, Ms JOANN TONEY, (303)936-8105,, (303)377-1105,,-, CORPORATE NON-PROFIT,,,DENVER COUNTY,,8,, (303)480-5624, MENTAL HEALTH CORPORATION OF DENVER,4455 EAST 12TH AVE,DENVER,CO,80220,1810 S HOOKER,,DENVER,CO,80219,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-500,NIGHTINGALE LANE,,,,,,,,,,,, Ms KELLI MOSLEY, (303)424-8777,, (303)424-9642,,Private,8,,,JEFFERSON COUNTY,,28,,PARTNERSHIP,,,,,,12805 W 65TH WAY,,ARVADA,CO,80004,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-501,NIGHTINGALE SUITES,,,,,,,,,,,, Ms MARY BESSON, (303)424-4411,, (303)424-1469,,Private, PARTNERSHIP,,,JEFFERSON COUNTY,,72,, (303)480-5624,,,,,,12825 W 65TH WAY,,ARVADA,CO,80004,USA,Assisted Living
