row_id,AHCA Number (File Number),License Number,License Effective Date,License Expiration Date,Facility Type,Name,Street Address,Street Address Line 2,Street City,Street State,Street Zip,Street County,Phone,Mailing Address,Mailing Address Line 2,Mailing City,Mailing State,Mailing Zip,Mailing County,License Status,Owner,Owner Since,Admin/CEO,Licensed Beds,Profit Status,Web Address,type,country
USA-FL-60-FL-HealthFinder-output-1267,52963160,6906759,4/1/2017,3/31/2019,Adult Family Care Home,SALIEN  JEAN MARIE,6817 NW GRANGER AVE,,PORT ST LUCIE,FL,34983-1306,St. Lucie,(772) 919-5121,6817 NW GRANGER AVE,,PORT ST LUCIE,FL,34983-1306,St. Lucie,LICENSED,JEAN MARIE SALIEN,11/7/2014,JEAN MARIE SALIEN,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1268,52962813,6906469,4/14/2017,4/13/2019,Adult Family Care Home,SALOMON  SANDRA M,1004 LARWOOD PINE DR,,RUSKIN,FL,33570-5334,Hillsborough,(813) 476-8875,1004 LARWOOD PINE DR,,RUSKIN,FL,33570-5334,Hillsborough,LICENSED,SANDRA MARIE SALOMON,12/20/2010,SANDRA MARIE SALOMON,5,Not-For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1269,11967216,11284,1/7/2016,1/6/2018,Assisted Living Facility,SALUS BEACHSIDE  LLC,1101 SEMINOLE DRIVE,,INDIAN HARBOR BEACH,FL,32937,Brevard,(321) 220-7284,1600 NEPTUNE DR,,MERRITT IS,FL,32952-5611,Brevard,LICENSED,SALUS BEACHSIDE LLC,1/7/2014,MEGHAN GUY,8,For-Profit,www.salusseniorservices.com,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1270,11968058,12001,5/16/2017,5/15/2019,Assisted Living Facility,SALUS SENIOR SERVICES,2400 NEW YORK ST,,MELBOURNE,FL,32904,Brevard,(321) 473-8471,2400 NEW YORK ST,,MELBOURNE,FL,32904,Brevard,LICENSED,GUYCO SENIOR LIVING CONCEPTS  LLC,3/16/2011,MEGHAN GUY,6,For-Profit,http://www.salusseniorservices.com,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1271,11963880,8859,1/14/2017,1/13/2019,Assisted Living Facility,SAN CAYETANO HOME  INC.,3525 SW 104 COURT,,MIAMI,FL,33165,Miami-Dade,(305) 221-7733,3525 SW 104 COURT,,MIAMI,FL,33165,Miami-Dade,LICENSED,SAN CAYETANO HOME  INC.,11/16/1996,SIVIA MEDINA,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1272,11969038,12874,8/11/2017,2/10/2018,Assisted Living Facility,SAN JOSE ALF INC,8111 N OLA AVE,,TAMPA,FL,33604,Hillsborough,(813) 252-5134,8111 N OLA AVE,,TAMPA,FL,33604,Hillsborough,LICENSED,SAN JOSE ALF INC,8/11/2017,JOSE O. OSORIO,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1273,11966442,10640,5/26/2017,5/25/2019,Assisted Living Facility,SAN JUAN DE DIOS ALF INC,1244 NW 41 STREET,,MIAMI,FL,33142,Miami-Dade,(305) 633-2495,1244-46 NW 41 STREET,,MIAMI,FL,33142,Miami-Dade,LICENSED,SAN JUAN DE DIOS ALF  INC.,3/28/2005,JESUS ARUCA HERNANDEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1274,11967052,11145,9/1/2015,8/31/2017,Assisted Living Facility,SAN JUDAS ALF GROUP  INC.,8275 SW 47 TERRACE,,MIAMI,FL,33155,Miami-Dade,(786) 548-5893,8275 SW 47 TERRACE,,MIAMI,FL,33155,Miami-Dade,IN REVIEW,SAN JUDAS ALF GROUP INC,9/1/2011,BARBARA ALMIROLA,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1275,11965771,10118,12/17/2015,12/16/2017,Assisted Living Facility,SAN JUDAS HOME CARE CORP.,10720 NW 5 AVENUE,,MIAMI,FL,33168,Miami-Dade,(305) 762-4064,10720 NW 5 AVENUE,,MIAMI,FL,33168,Miami-Dade,LICENSED,SAN JUDAS HOME CARE CORPORATION,12/15/2003,SALVADOR M MARVANO,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1276,11967570,11609,6/23/2017,6/22/2019,Assisted Living Facility,SAN JUDAS HOME CARE II CORP,550 NW 116 TR,,MIAMI,FL,33168,Miami-Dade,(786) 222-5469,550 NW 116 TR,,MIAMI,FL,33168,Miami-Dade,LICENSED,SAN JUDAS HOME CARE II  CORP,3/23/2009,GRECIA CEDENO,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1277,11968400,12298,12/7/2016,12/6/2018,Assisted Living Facility,SAN JUDAS HOME CARE III  CORP,251 NW 108TH ST,,MIAMI,FL,33168,Miami-Dade,(786) 222-5469,251 NW 108TH ST,,MIAMI,FL,33168,Miami-Dade,LICENSED,SAN JUDAS HOME CARE III  CORP,9/17/2012,GRECIA PURI,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1278,11965995,10261,2/10/2017,2/9/2019,Assisted Living Facility,SAN JUDAS HOME FOR ELDERLY,14602 NW 87 COURT,,HIALEAH,FL,33018,Miami-Dade,(305) 828-3003,14602 NW 87 COURT,,HIALEAH,FL,33018,Miami-Dade,LICENSED,SAN JUDAS HOME FOR THE ELDERLY  INC,2/10/2003,ELIZABETH BUZZI,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1279,11966210,10450,3/14/2017,4/12/2018,Assisted Living Facility,SAN JUDAS LOVE & CARE,17715 NW 87 COURT,,MIAMI LAKES,FL,33018,Miami-Dade,(305) 828-2003,17715 NW 87 COURT,,MIAMI LAKES,FL,33018,Miami-Dade,LICENSED,SAN JUDAS LOVE & CARE  INC,2/18/2004,ELIZABETH BUZZI,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1280,11965815,10138,3/8/2017,2/20/2018,Assisted Living Facility,SAN JUDAS PEACE AND CARE,15135 NW 88 COURT,,MIAMI LAKES,FL,33018,Miami-Dade,(305) 828-2003,15135 NW 88 COURT,,MIAMI LAKES,FL,33018,Miami-Dade,LICENSED,ST JUDAS PEACE & CARE  INC.,1/2/2002,ELIZABETH BUZZI,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1281,11953621,8671,6/12/2016,6/11/2018,Assisted Living Facility,SAN LAZARO ALF CORP,1984 NW 22 PLACE,,MIAMI,FL,33125,Miami-Dade,(305) 634-2395,1984 NW 22 PLACE,,MIAMI,FL,33125,Miami-Dade,LICENSED,SAN LAZARO ALF CORP,6/12/2014,JORGE LOPEZ,12,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1282,11966193,10426,3/3/2016,3/2/2018,Assisted Living Facility,SAN MIGUEL HOME CARE,3931 WEST 8 AVENUE,,HIALEAH,FL,33012,Miami-Dade,(305) 558-8769,3931 WEST 8 AVENUE,,HIALEAH,FL,33012,Miami-Dade,LICENSED,SAN MIGUEL HOME CARE INC.,1/12/2004,ADOLFO NUNEZ-RODRIGUEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1283,11967783,11764,7/27/2016,7/26/2018,Assisted Living Facility,SANCTUARY OF PEACE ALF LLC,7611 NORTH BOULEVARD STREET,,TAMPA,FL,33604,Hillsborough,(813) 935-8607,7611 NORTH BOULEVARD STREET,,TAMPA,FL,33604,Hillsborough,LICENSED,SANCTUARY OF PEACE LLC,7/21/2012,BRYAN TOLEDO,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1284,11969211,13022,6/12/2017,6/11/2019,Assisted Living Facility,SAND VILLA ASSISTED LIVING FACILITY,1178 BELLA VISTA CIR,,LONGWOOD,FL,32779,Seminole,(321) 276-6441,1178 BELLA VISTA CIR,,LONGWOOD,FL,32779,Seminole,LICENSED,HARBLIN  LLC.,4/28/2017,FRANK NIRANJAN,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1285,11911401,5058,10/4/2015,10/3/2017,Assisted Living Facility,SANTA BARBARA HOME I,3317 SW 24TH TER # 19,,MIAMI,FL,33145-3139,Miami-Dade,(305) 447-8650,3317 SW 24TH TER # 19,,MIAMI,FL,33145-3139,Miami-Dade,LICENSED,SANTA BARBARA BH INC,9/22/2009,VIVIAN SOLER,12,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1286,11911402,5059,10/4/2015,10/3/2017,Assisted Living Facility,SANTA BARBARA HOME II,3321 SW 24TH TER # 23,,MIAMI,FL,33145-3139,Miami-Dade,(305) 446-7744,3321 SW 24TH TER # 23,,MIAMI,FL,33145-3139,Miami-Dade,LICENSED,SANTA BARBARA BH INC,5/1/1997,VIVIAN SOLER,12,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1287,11967031,11155,1/8/2017,1/7/2019,Assisted Living Facility,SANTA FLORA ALF,19005 SW 320 STREET,,HOMESTEAD,FL,33030,Miami-Dade,(305) 247-3454,19005 SW 320 STREET,,HOMESTEAD,FL,33030,Miami-Dade,LICENSED,SANTA FLORA ALF INC,11/14/2007,ALEIDA QUINTANA,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1288,11968398,12334,3/7/2017,3/6/2019,Assisted Living Facility,SANTA LUCIA ALF  INC,2706 WESTHIGH AVE,,TAMPA,FL,33614,Hillsborough,(813) 335-7609,2706 WESTHIGH AVE,,TAMPA,FL,33614,Hillsborough,LICENSED,SANTA LUCIA ALF  INC,9/17/2012,MARLENES ROSA FONSECA,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1289,11968705,12568,9/30/2016,9/29/2018,Assisted Living Facility,SANTA SUSANA ASSISTED LIVING FACILITY INC,11407 LARKWOOD WAY,,TAMPA,FL,33625,Hillsborough,(813) 962-5741,11407 LARKWOOD WAY,,TAMPA,FL,33625,Hillsborough,LICENSED,SANTA SUSANA ASSISTED LIVING FACILITY INC,7/28/2014,DEIBY JACINTO,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1290,11942824,8357,6/30/2015,6/29/2017,Assisted Living Facility,SANTA TERESITA HOME CARE,538 WEST 40 PLACE,,HIALEAH,FL,33012,Miami-Dade,(305) 824-3280,538 WEST 40 PLACE,,HIALEAH,FL,33012,Miami-Dade,IN REVIEW,P & L HOME CARE INC,3/4/2005,LAZARO J. PEREZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1291,11911404,6501,12/22/2015,12/21/2017,Assisted Living Facility,SANTANDER RETIREMENT CORP,1702 SW 102 PLACE,,MIAMI,FL,33165,Miami-Dade,(305) 226-5408,1702 SW 102 PLACE,,MIAMI,FL,33165,Miami-Dade,LICENSED,SANTANDER RETIREMENT CORP,11/16/1996,XIOMARA HERNANDEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1292,11967132,11234,2/11/2016,2/10/2018,Assisted Living Facility,SANTO TOMAS AQUINO ALF  INC,4150 SW 108 AVENUE,,MIAMI,FL,33165,Miami-Dade,(305) 228-3034,4150 SW 108 AVENUE,,MIAMI,FL,33165,Miami-Dade,LICENSED,SANTO TOMAS AQUINO ALF  INC.,11/1/2007,MABEL DE LA CRUZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1293,52962691,6906371,9/22/2015,9/21/2017,Adult Family Care Home,SANTOS  ESMERALDA M,9421 BARRINGTON LN,,PORT RICHEY,FL,34668-4456,Pasco,(727) 863-3017,9421 BARRINGTON LN,,PORT RICHEY,FL,34668-4456,Pasco,IN REVIEW,ESMERALDA M. SANTOS,6/29/2009,ESMERALDA M. SANTOS,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1294,52962791,6906462,2/28/2017,2/27/2019,Adult Family Care Home,SANTOS  MIRTHA D,3220 CHADWICK RD,,APOPKA,FL,32703-6007,Orange,(407) 862-9202,3220 CHADWICK RD,,APOPKA,FL,32703-6007,Orange,LICENSED,MIRTHA D SANTOS,9/8/2010,MIRTHA D SANTOS,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1295,11968127,12058,8/31/2017,8/30/2019,Assisted Living Facility,SARA'S HOUSE  INC.,1567 NE 46TH ST,,OAKLAND PARK,FL,33334-4255,Broward,(954) 533-4746,1567 NE 46TH ST,,OAKLAND PARK,FL,33334-4255,Broward,LICENSED,SARA'S HOUSE  INC.,6/20/2011,VIOLA M MURRAY,7,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1296,11966592,10777,1/9/2016,1/8/2018,Assisted Living Facility,SARAH HOUSE (THE),1725 PALMER DRIVE,,ORMOND BEACH,FL,32174,Volusia,(386) 676-1536,1725 PALMER DRIVE,,ORMOND BEACH,FL,32174,Volusia,LICENSED,SHARON PROPERTIES LLC,10/31/2005,SHOSHANA SHARON,6,For-Profit,www.thesarahhouse.com,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1297,11964216,8931,6/26/2016,6/25/2018,Assisted Living Facility,SARAH HOUSE II (THE),1724 VALENCIA AVENUE,,ORMOND BEACH,FL,32174,Volusia,(386) 671-6400,1724 VALENCIA AVENUE,,ORMOND BEACH,FL,32174,Volusia,LICENSED,1724 VALENCIA LLC,6/26/2008,SHOSHANA SHARON,6,For-Profit,www.TheSarahHouse.com,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1298,11967851,11850,7/16/2016,7/15/2018,Assisted Living Facility,SARAH'S CARE ASSISTED LIVING FACILITY CORP,2094 EAST CAROL CIRCLE,,WEST PALM BEACH,FL,33415,Palm Beach,(561) 502-0083,2094 EAST CAROL CIRCLE,,WEST PALM BEACH,FL,33415,Palm Beach,LICENSED,SARAH'S CARE ASSISTED LIVING FACILITY CORP.,3/30/2010,JANE VULEGANI SHIGALI,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1299,11967172,11244,2/22/2016,2/21/2018,Assisted Living Facility,SARAH'S SENIOR HOME,11310 SW 145 AVENUE,,MIAMI,FL,33186,Miami-Dade,(305) 387-0687,11310 SW 145 AVENUE,,MIAMI,FL,33186,Miami-Dade,LICENSED,SARAH'S SENIOR HOME,12/7/2007,SARAH M FLORES,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1300,11953328,7814,10/15/2015,10/14/2017,Assisted Living Facility,SAVANNAH PLACE CARE CENTER,1230 POWERS AVENUE,,HOLLY HILL,FL,32117,Volusia,(386) 252-7082,1230 POWERS AVENUE,,HOLLY HILL,FL,32117,Volusia,LICENSED,POWERS HEALTH SYSTEM INC,7/14/2015,JOY UCHENNA,8,For-Profit,Savannah Place Care Center,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1301,11968352,12262,6/8/2017,10/7/2018,Assisted Living Facility,SAVORAH ALF INC,2314 SW RANCH AVE,,PORT SAINT LUCIE,FL,34953,St. Lucie,(772) 475-6004,2314 SW RANCH AVE,,PORT SAINT LUCIE,FL,34953,St. Lucie,LICENSED,SAVORAH ALF INC,8/12/2013,FRANÇOISE ANTOINE,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1302,52963143,6906734,1/2/2017,1/1/2019,Adult Family Care Home,SCOTT  CHARLENE,25035 NW 6TH AVE,,NEWBERRY,FL,32669,Alachua,(352) 472-1902,PO BOX 142,,NEWBERRY,FL,32669-0142,Alachua,LICENSED,CHARLENE SCOTT,9/8/2014,CHARLENE SCOTT,4,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1303,52963157,6906730,12/10/2016,12/9/2018,Adult Family Care Home,SCOTT  SHARLENE,2811 2ND ST SW,,LEHIGH ACRES,FL,33976-2548,Lee,(239) 470-8035,2811 2ND ST SW,,LEHIGH ACRES,FL,33976-2548,Lee,LICENSED,SHARLENE SCOTT,12/10/2014,SHARLENE SCOTT,4,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1304,52962883,6906521,1/17/2016,1/16/2018,Adult Family Care Home,SCOTT  VINNETTE,1717 HIALEAH ST,,ORLANDO,FL,32808-6023,Orange,(407) 412-6007,1717 HIALEAH ST,,ORLANDO,FL,32808-6023,Orange,LICENSED,VINNETTE SCOTT,9/22/2011,VINNETTE SCOTT,4,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1305,11953545,12162,4/5/2016,4/4/2018,Assisted Living Facility,SEA VIEW INN AT FOREST LAKES,3548 SEA VIEW STREET,,SARASOTA,FL,34239,Sarasota,(941) 923-0484,3548 SEA VIEW STREET,,SARASOTA,FL,34239,Sarasota,LICENSED,M & A OF SARASOTA  LLC,8/24/2000,MARGIT SZEL GERANE,6,For-Profit,http://seaviewinnatforestlakes.com/,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1306,11967033,11125,10/3/2015,10/2/2017,Assisted Living Facility,SEABREEZE SIESTA MANOR  LLC,1388 SEABREEZE STREET,,CLEARWATER,FL,33756,Pinellas,(727) 469-8886,1388 SEABREEZE STREET,,CLEARWATER,FL,33756,Pinellas,LICENSED,SEABREEZE SIESTA MANOR LLC,9/30/2008,JEFF LAND,6,For-Profit,www.seabreezesiestamanor.com,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1307,52962633,6906321,4/24/2017,4/23/2019,Adult Family Care Home,SEALY  LESA NORIEGA,15 MADRE DE DIOS ST,,PUNTA GORDA,FL,33983-4254,Charlotte,(941) 629-4934,15 MADRE DE DIOS ST,,PUNTA GORDA,FL,33983-4254,Charlotte,LICENSED,LESA NORIEGA SEALY,1/26/2009,LESA NORIEGA SEALY,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1308,11969243,13057,8/21/2017,8/20/2019,Assisted Living Facility,SEASIDE VILLA ADULT LIVING FACILITY LLC,610 PALM DR,,SATELLITE BEACH,FL,32937,Brevard,(321) 626-5321,610 PALM DR,,SATELLITE BEACH,FL,32937,Brevard,LICENSED,SEASIDE VILLA ADULT LIVING FACILITY  LLC,6/14/2017,GAIL MACKEY,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1309,25930107,4072095,12/1/2015,11/30/2017,Intermediate Care Facility for the Developmentally Disabled,SECOND STREET GROUP HOME,3841 SE 2ND STREET,,OCALA,FL,34471,Marion,(352) 694-4775,2837 NW 41ST ST,STE 310,GAINESVILLE,FL,32606-6826,Alachua,LICENSED,SALEM HOMES OF FLORIDA  INC.,12/1/2013,MARY ELIZABETH JOHNSON,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1310,11968337,12237,8/17/2016,8/16/2018,Assisted Living Facility,SELA ALF  INC.,4080 NORTH 35TH AVENUE,,HOLLYWOOD,FL,33021,Broward,(954) 496-1007,4080 NORTH 35TH AVENUE,,HOLLYWOOD,FL,33021,Broward,LICENSED,SELA ALF  INC.,6/6/2012,SELA AMRANI,6,For-Profit,WWW.SELAALF.COM,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1311,11968991,12819,4/20/2016,4/19/2018,Assisted Living Facility,SELA'S PLACE,5850 SW 32 TERRACE,,HOLLYWOOD,FL,33312,Broward,(954) 496-1007,5850 SW 32 TERRACE,,HOLLYWOOD,FL,33312,,LICENSED,SELA'S PLACE,3/9/2016,SELA AMRANI,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1312,11968806,12661,5/1/2017,4/30/2019,Assisted Living Facility,SELAH LIVING  LLC,5740 STEWART AVE,,PORT ORANGE,FL,32127,Volusia,(386) 852-3724,2379 TOMOKA FARMS RD,,PORT ORANGE,FL,32127,Volusia,LICENSED,SELAH LIVING  LLC,2/19/2015,JAMES R RICHARD JR,6,For-Profit,selahassistedliving.com,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1313,11964938,9427,2/17/2016,2/16/2018,Assisted Living Facility,SELECT GROUP HOMES  INC,4730 30TH STREET  W.,,BRADENTON,FL,34207,Manatee,(941) 753-5264,4730 30TH STREET  W,,BRADENTON,FL,34207,Manatee,LICENSED,SELECT GROUP HOMES INC,12/28/2007,RUTH MCBEAN,9,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1314,11964327,9025,3/19/2017,3/18/2019,Assisted Living Facility,SEMINOLE ACRES KANLAKE II INC,3562 SEMINOLE RD,,FORT PIERCE,FL,34951,St. Lucie,(772) 467-0181,3562 SEMINOLE RD,,FORT PIERCE,FL,34951-4041,,LICENSED,SEMINOLE ACRES KANLAKE II INC,12/8/2004,KAMLAWATY LAKRAM,10,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1315,11969001,12821,4/26/2016,4/25/2018,Assisted Living Facility,SENIOR CARE ALF INC,2313 W ABDELLA ST,,TAMPA,FL,33607,Hillsborough,(813) 842-9580,2313 W ABDELLA ST,,TAMPA,FL,33607,Hillsborough,LICENSED,SENIOR CARE ALF INC,3/8/2016,ANGEL FEITO MADRIGAL,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1316,11968970,12796,2/17/2016,2/16/2018,Assisted Living Facility,SENIOR GARDEN ASSISTED LIVING,4034 EAGLE FEATHER DR,,ORLANDO,FL,32829,Orange,(407) 731-3392,4034 EAGLE FEATHER DR,,ORLANDO,FL,32829,Orange,LICENSED,SENIOR GARDEN ASSISTED LIVING  LLC,1/26/2016,CANDIDA ROLON,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1317,11968265,12185,5/16/2016,5/15/2018,Assisted Living Facility,SENIOR HAVEN ASSISTED LIVING INC,6745 SW 32ND TERR,,MIAMI,FL,33155,Miami-Dade,(305) 370-4578,6745 SW 32ND TERR,,MIAMI,FL,33155,Miami-Dade,LICENSED,SENIOR HAVEN ASSISTED LIVING  INC.,2/22/2012,RAUL GONZALEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1318,11968257,12170,4/28/2017,1/30/2019,Assisted Living Facility,SENIOR HOME CARE OF SOUTH FLORIDA  LLC,6308 SW 27TH STREET #1,,MIRAMAR,FL,33023,Broward,(954) 966-0848,6308 SW 27TH STREET #1,,MIRAMAR,FL,33023,Broward,LICENSED,SENIOR HOME CARE OF SOUTH FLORIDA LLC,2/12/2016,ROSE LOURDES DARBOUZE,10,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1319,11968169,12454,1/6/2016,1/5/2018,Assisted Living Facility,SENIOR PARADISE LLC,3650 SW VICEROY ST,,PORT SAINT LUCIE,FL,34953,St. Lucie,(772) 807-8378,3650 SW VICEROY ST,,PORT SAINT LUCIE,FL,34953,St. Lucie,LICENSED,SENIOR PARADISE LLC,1/6/2014,EDITH E. MARTIN,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1320,11911859,7813,3/10/2016,3/9/2018,Assisted Living Facility,SENIOR RETIREMENT HOME,3033 SW 6 STREET,,MIAMI,FL,33135,Miami-Dade,(305) 541-4336,3033 SW 6 STREET,,MIAMI,FL,33135,Miami-Dade,LICENSED,MARTHA'S RETIREMENT HOME CARE  INC,3/10/2008,TANIA GONZALEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1321,11968877,12751,10/30/2015,10/29/2017,Assisted Living Facility,SENIORITYVILLE,1711 N CROFT AVE,,INVERNESS,FL,34453,Citrus,(352) 560-4252,1711 N CROFT AVE,,INVERNESS,FL,34453,Citrus,LICENSED,RONALD BOONE JR.,9/3/2015,RONALD BOONE,6,For-Profit,www.senorityvillecitrus.com,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1322,11968569,12450,12/19/2015,12/18/2017,Assisted Living Facility,SERAFINES HOME CARE CORP,13221 SW 251ST LN,,HOMESTEAD,FL,33032,Miami-Dade,(786) 752-7580,13221 SW 251ST LN,,HOMESTEAD,FL,33032,Miami-Dade,LICENSED,SERAFINES HOME CARE CORP,9/20/2013,ANAILYS SANCHEZ,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1323,11967313,11360,6/27/2016,6/26/2018,Assisted Living Facility,SERENE LIVING FACILITIES INC,8615 SW 43RD TERRACE,,MIAMI,FL,33155,Miami-Dade,(786) 326-4614,8615 SW 43RD TERRACE,,MIAMI,FL,33155,Miami-Dade,LICENSED,SERENE LIVING FACILITIES  INC,6/27/2008,RAFAEL GARCIA DEL PRADO,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1324,11967043,11124,10/2/2015,10/1/2017,Assisted Living Facility,SERENITY CARE CENTER,619 SW JAFFE AVE,,PORT ST LUCIE,FL,34953-6438,St. Lucie,(772) 621-8395,619 SW JAFFE AVE,,PORT ST LUCIE,FL,34953-6438,St. Lucie,LICENSED,ST AUBYN SENIOR SERVICES INC,10/2/2007,TERESA DAVIS,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1325,11967554,11603,6/10/2015,6/9/2017,Assisted Living Facility,SERENITY GARDENS OF BRADENTON  LLC,2211 29TH AVE W,,BRADENTON,FL,34205-5254,Manatee,(941) 746-7711,2211 29TH AVE W,,BRADENTON,FL,34205-5254,Manatee,IN REVIEW,SERENITY GARDENS OF BRADENTON LLC,6/10/2009,ROBERTA JACKSON,12,For-Profit,www.serenitygardensofbradenton.com,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1326,11968270,12218,7/13/2016,7/12/2018,Assisted Living Facility,SERENITY HOME OF TAMPA ALF  LLC,6013 CRESTHILL DR,,TAMPA,FL,33615,Hillsborough,(813) 884-7195,6013 CRESTHILL DR,,TAMPA,FL,33615,Hillsborough,LICENSED,SERENITY HOME OF TAMPA ALF  LLC,3/1/2012,GUILLERMO TOLEDO-PASSEIRO,6,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1327,11967923,11920,11/18/2016,11/17/2018,Assisted Living Facility,SERENITY HOUSE ASSISTED LIVING,14355 HIGHGROVE RD,,SPRING HILL,FL,34609,Hernando,(352) 232-2522,PO BOX 10267,,BROOKSVILLE,FL,34603,Hernando,LICENSED,Kelly C. Morrell,11/18/2010,KELLY MORRELL,5,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1328,11969058,12897,9/6/2016,9/5/2018,Assisted Living Facility,SERENITY ISLES ALF INC,3980 NW 47 TERR,,LAUDERDALE LAKES,FL,33319,Broward,(954) 873-3975,3980 NW 47 TERR,,LAUDERDALE LAKES,FL,33319,Broward,LICENSED,SERENITY ISLES ALF INC,6/3/2016,CARROL RUSSELL,8,For-Profit,,Assisted Living Facilities,US
USA-FL-60-FL-HealthFinder-output-1329,11966794,10937,12/14/2016,12/13/2018,Assisted Living Facility,SERENITY LIFESTYLE PLUS  LLC,490 BRIGHTON AVE NE,,PALM BAY,FL,32907,Brevard,(321) 951-4070,490 BRIGHTON AVE NE,,PALM BAY,FL,32907,Brevard,LICENSED,SERENITY LIFESTYLE PLUS  LLC,12/14/2014,ANALISA DUNCAN,6,For-Profit,,Assisted Living Facilities,US
