row_id,Facility Name,Address,City,Postal Code,Province,Country,Accommodation Type,Number of Units,Funding Source,Operator,Contact Phone,Fax,Last Visit Date,Last Visit Type,Original Issue Date,Licence Issue Date,Licence Expiry Date,Licence Type,ASL Facility ID
Canada-AB-27-AB-SupportiveLiving-output-522,COTTONWOOD VILLAGE RETIREMENT RESIDENCE,4224 8 Street West,CLARESHOLM,T0L 0T0,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,58,,OPTIMA LIVING LP II DBA COTTONWOOD VILLAGE LTD.,(403) 625-5520,(403) 625-5219,8-Nov-16,Inspection Visit,5-Oct-15,1-Dec-16,30-Nov-17,Full,70040296
Canada-AB-27-AB-SupportiveLiving-output-523,PROVIDENCE CARE CENTRE,149 Providence Boulevard SE,CALGARY,T2X 0X2,AB,Canada,Long Term Care Accommodation,94,Health,FATHER LACOMBE CARE SOCIETY,(403) 254-6275,(403) 254-6298,22-Nov-16,Inspection Visit,5-Jan-16,1-Dec-16,30-Nov-17,Full,70041785
Canada-AB-27-AB-SupportiveLiving-output-524,PROVIDENCE CARE CENTRE,149 Providence Boulevard SE,CALGARY,T2X 0X2,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,56,Health,FATHER LACOMBE CARE SOCIETY,(403) 254-6275,(403) 254-6298,22-Nov-16,Inspection Visit,5-Jan-16,1-Dec-16,30-Nov-17,Full,70041785
Canada-AB-27-AB-SupportiveLiving-output-525,UNIVERSAL REHABILITATION SERVICE AGENCY,619 Copperpond Boulevard SE,CALGARY,T2Z 0Z5,AB,Canada,Supportive Living Accommodation - Group Home,5,Assured Income for the Severely Handicapped (AISH),UNIVERSAL REHABILITATION SERVICE AGENCY,(403) 272-7722,N/A,15-Aug-17,Inspection Visit,29-Apr-16,1-Sep-17,31-Aug-18,Full,70041788
Canada-AB-27-AB-SupportiveLiving-output-526,SETON SENIORS COMMUNITY INC.,4963 Front Street SE,CALGARY,T3M 2M3,AB,Canada,Long Term Care Accommodation,59,Health,SETON SENIORS COMMUNITY INC.,(403) 349-8437,N/A,18-May-17,Inspection Visit,26-Nov-15,1-Jun-17,31-May-19,2 Year - Full,70041726
Canada-AB-27-AB-SupportiveLiving-output-527,KINGSLAND TERRACE,835 68 Avenue SW,CALGARY,T2V 0N5,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,24,Health,INTERCARE CORPORATE GROUP INC.,(403) 291-0499,N/A,10-Jan-17,Inspection Visit,29-Jan-16,1-Feb-17,31-Jan-18,Full,70041803
Canada-AB-27-AB-SupportiveLiving-output-528,FOYER LACOMBE,1 St. Vital Avenue,ST. ALBERT,T8N 1K1,AB,Canada,Long Term Care Accommodation,12,Health,COVENANT CARE,(587) 341-4579,N/A,22-Dec-16,Inspection Visit,18-Jan-16,26-Jan-17,31-Dec-17,Full,70040305
Canada-AB-27-AB-SupportiveLiving-output-529,COMMUNITY HOUSING PROJECT - MONTROSE HOME,12015 60 Street,EDMONTON,T5W 3Z6,AB,Canada,Supportive Living Accommodation - Group Home,5,Persons with Developmental Disabilities (PDD),ALBERTA HEALTH SERVICES,(780) 342-7711,N/A,19-Jul-17,Inspection Visit,21-Jul-16,1-Sep-17,31-Jan-18,Full,70041809
Canada-AB-27-AB-SupportiveLiving-output-530,PARK AVENUE AT CREEKSIDE,5810 47 Avenue,ROCKY MOUNTAIN HOUSE,T4T 0B5,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,40,Health,PARK AVENUE AT CREEKSIDE LTD.,(780) 431-5192,N/A,16-Aug-17,Complaint Investigation,21-Mar-16,1-Apr-17,31-Mar-18,Full,70041815
Canada-AB-27-AB-SupportiveLiving-output-531,"ASSOCIATION SUPPORTING CHOICES OF PEOPLE, EDSON",5012 11 Avenue,EDSON,T7E 1E9,AB,Canada,Supportive Living Accommodation - Group Home,5,Persons with Developmental Disabilities (PDD),"ASSOCIATION SUPPORTING CHOICES OF PEOPLE, EDSON",(780) 723-6100,N/A,22-Aug-17,Inspection Visit,24-Jun-16,1-Sep-17,30-Sep-17,Conditional,70041820
Canada-AB-27-AB-SupportiveLiving-output-532,ST. ALBERT RETIREMENT RESIDENCE,125 Everitt Drive North,ST. ALBERT,T8N 7R9,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,182,Health,ASC (SA) FACILITY LIMITED PARTNERSHIP,(780) 399-5049,N/A,12-Sep-16,Inspection Visit,21-Mar-16,1-Oct-16,30-Sep-17,Full,70041821
Canada-AB-27-AB-SupportiveLiving-output-533,SUMMERLEA 3,8027 179 Street,EDMONTON,T5T 0S5,AB,Canada,Supportive Living Accommodation - Group Home,6,Assured Income for the Severely Handicapped (AISH),SUMMERLEA INTERNATIONAL CARE HOME INC.,(780) 974-0678,N/A,7-Jun-17,Inspection Visit,8-Mar-16,1-Jul-17,30-Jun-18,Full,70041835
Canada-AB-27-AB-SupportiveLiving-output-534,WINDERMERE MANOR BY EXQUISICARE,3531 Watson Point,EDMONTON,T6W 0X9,AB,Canada,Supportive Living Accommodation - Group Home,10,,EXQUISICARE INC,(780) 757-9637,N/A,18-Apr-17,Inspection Visit,29-Apr-16,1-May-17,30-Apr-18,Full,70041839
Canada-AB-27-AB-SupportiveLiving-output-535,SUNDRE SENIORS SUPPORTIVE LIVING FACILITY,749 6 Street SW,SUNDRE,T0M 1X0,AB,Canada,Supportive Living Accommodation - Lodge,86,Housing and Urban Affairs,MOUNTAIN VIEW SENIORS' HOUSING,(403) 636-4200,N/A,2-Jun-17,Inspection Visit,25-May-16,10-Aug-17,30-Jun-18,Full,70041848
Canada-AB-27-AB-SupportiveLiving-output-536,KIPOHTAKAWKAMIK SUPPORTIVE LIVING,SE-3-56-27-W4 Band Building Number 80195,MORINVILLE,T8R 1S3,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,20,,ALEXANDER FIRST NATION,(780) 939-5573,N/A,29-Aug-17,Follow-Up Visit,21-Dec-16,1-Sep-17,30-Sep-17,Conditional,70041849
Canada-AB-27-AB-SupportiveLiving-output-537,POINTS WEST LIVING RED DEER,6950 Taylor Drive,RED DEER,T4P 4C3,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,139,Health,POINTS WEST LIVING RED DEER INC.,(587) 457-9245,N/A,2-Aug-17,Inspection Visit,23-Aug-16,1-Sep-17,31-Aug-18,Full,70041850
Canada-AB-27-AB-SupportiveLiving-output-538,SWAN EVERGREEN VILLAGE BY ORIGIN,2635 Eversyde Avenue SW,CALGARY,T2Y 5G9,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,196,Health,1938281 ALBERTA LTD.,(587) 481-6638,N/A,15-Aug-17,Inspection Visit,16-Feb-17,1-Sep-17,31-Aug-18,Full,70041852
Canada-AB-27-AB-SupportiveLiving-output-539,FOURTH DIMENSION - ACCESSIBLE HOUSING,"Suites 001, 103, 204, 206, 208, 210, 248, 258, 260, 262",CALGARY,T3E 7H1,AB,Canada,Supportive Living Accommodation - Group Home,10,Persons with Developmental Disabilities (PDD),ACCESSIBLE HOUSING SOCIETY,(403) 826-6473,N/A,28-Feb-17,Inspection Visit,22-Sep-16,1-Apr-17,31-Mar-18,Full,70041853
Canada-AB-27-AB-SupportiveLiving-output-540,HAVILAND (LOSECA FOUNDATION),15 Haviland Crescent,ST. ALBERT,T8N 6P7,AB,Canada,Supportive Living Accommodation - Group Home,4,Assured Income for the Severely Handicapped (AISH),LO-SE-CA FOUNDATION,(780) 460-1400,N/A,11-Apr-17,Inspection Visit,25-Oct-16,1-May-17,31-Jan-18,Full,70041854
Canada-AB-27-AB-SupportiveLiving-output-541,CATHOLIC SOCIAL SERVICES,5211 105 Street,EDMONTON,T6H 2M7,AB,Canada,Supportive Living Accommodation - Group Home,4,Persons with Developmental Disabilities (PDD),CATHOLIC SOCIAL SERVICES,(780) 701-9481,(780) 434-0020,25-Apr-17,Follow-Up Visit,27-Mar-17,25-Apr-17,30-Sep-17,Full,70040901
Canada-AB-27-AB-SupportiveLiving-output-542,EDSON CONTINUING CARE,3825 6 Avenue,EDSON,T7E 0C5,AB,Canada,Long Term Care Accommodation,38,Health,ALBERTA HEALTH SERVICES,(780) 725-6193,N/A,6-Sep-17,Complaint Investigation,1-Nov-16,27-Jul-17,31-Oct-17,Full,70041855
Canada-AB-27-AB-SupportiveLiving-output-543,ROSEDALE HERITAGE VALLEY,944 James Mowatt Trail,EDMONTON,T6W 2B2,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,153,Health,ROSEDALE PARTNERSHIP,(780) 784-4111,N/A,7-Feb-17,Inspection Visit,30-Aug-16,1-Mar-17,28-Feb-18,Full,70041856
Canada-AB-27-AB-SupportiveLiving-output-544,"OLD COLONY MENNONITE CHURCH OF VAUXHALL ALBERTA, O/A OLD COLONY SENIORS LODGE",316 Armstrong Street,CARMANGAY,T0L 0N0,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,20,,"OLD COLONY MENNONITE CHURCH OF VAUXHALL, ALBERTA",(403) 634-4064,N/A,3-May-17,Inspection Visit,10-Nov-16,1-Sep-17,30-Sep-17,Conditional,70039016
Canada-AB-27-AB-SupportiveLiving-output-545,EVANSTON SUMMIT,150 Evanspark Manor NW,CALGARY,T3P 0N4,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,121,,COVENANT LIVING,(587) 538-7511,N/A,6-Apr-17,Inspection Visit,19-Oct-16,1-May-17,31-Oct-17,Full,70041857
Canada-AB-27-AB-SupportiveLiving-output-546,SAGE HILL RETIREMENT RESIDENCE,6 Sage Hill Gardens NW,CALGARY,T3R 1J1,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,180,,ASC (SH) FACILITY LIMITED PARTNERSHIP,(403) 455-2273,N/A,3-May-17,Inspection Visit,6-Oct-16,1-Jun-17,31-May-18,Full,70041858
Canada-AB-27-AB-SupportiveLiving-output-547,SPRUCE COTTAGE,41207 Range Road 263,LACOMBE,T4L 2K4,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,18,,COMMUNITY CARE COTTAGES INC.,(780) 996-9463,(780) 249-9065,26-Jul-17,Complaint Investigation,9-Nov-16,25-Aug-17,30-Sep-17,Conditional,70025070
Canada-AB-27-AB-SupportiveLiving-output-548,EDSON CONTINUING CARE,3825 6 Avenue,EDSON,T7E 0C5,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,38,Health,ALBERTA HEALTH SERVICES,(780) 725-6193,N/A,6-Sep-17,Complaint Investigation,1-Nov-16,27-Jul-17,31-Oct-17,Full,70041855
Canada-AB-27-AB-SupportiveLiving-output-549,1914969 ALBERTA INC.,18435 121 Avenue,EDMONTON,T5Z 3K8,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,12,,1914969 ALBERTA INC.,(780) 906-7701,N/A,21-Aug-17,Follow-Up Visit,2-Feb-17,1-Sep-17,30-Sep-17,Conditional,70041860
Canada-AB-27-AB-SupportiveLiving-output-550,I HAVE A CHANCE SUPPORT SERVICES LTD. RES #11,30 Brampton Street,SPRUCE GROVE,T7X 1E9,AB,Canada,Supportive Living Accommodation - Group Home,4,Unique Homes,I HAVE A CHANCE SUPPORT SERVICES LTD.,(780) 962-0433,(780) 962-8668,15-Jun-17,Inspection Visit,20-Jan-17,1-Jul-17,30-Jun-18,Full,70041862
Canada-AB-27-AB-SupportiveLiving-output-551,ALDRICH CARE,6512 134 Avenue NW,EDMONTON,T5A 0M2,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,13,Assured Income for the Severely Handicapped (AISH),ALL SEASONS MANAGEMENT INC.,(780) 893-8118,(780) 435-8839,24-Aug-17,Follow-Up Visit,3-Jan-17,24-Aug-17,30-Sep-17,Conditional,30008957
Canada-AB-27-AB-SupportiveLiving-output-552,NORTH RIDGE LODGE,21 Mont Clare Place,ST. ALBERT,T8N 5Z4,AB,Canada,Supportive Living Accommodation - Lodge,45,Lodge Assistance Program,HOMELAND HOUSING,(780) 458-7445,N/A,22-Jun-17,Inspection Visit,5-Jan-17,1-Jul-17,31-Jan-18,Full,70036635
Canada-AB-27-AB-SupportiveLiving-output-553,PEMBINA LODGE,10247 104 Street,WESTLOCK,T7P 1V4,AB,Canada,Supportive Living Accommodation - Lodge,104,Lodge Assistance Program,HOMELAND HOUSING,(780) 349-3600,N/A,22-Jun-17,Inspection Visit,5-Jan-17,1-Jul-17,31-Jan-18,Full,70036740
Canada-AB-27-AB-SupportiveLiving-output-554,SPRUCE VIEW MANOR,4539 49 Street,GIBBONS,T0A 1N0,AB,Canada,Supportive Living Accommodation - Lodge,43,Lodge Assistance Program,HOMELAND HOUSING,(780) 939-3212,N/A,22-Jun-17,Inspection Visit,6-Jan-17,1-Jul-17,31-Jan-18,Full,70036648
Canada-AB-27-AB-SupportiveLiving-output-555,HERITAGE PLACE LODGE,10015 101 Avenue,MORINVILLE,T8R 1M3,AB,Canada,Supportive Living Accommodation - Lodge,44,Lodge Assistance Program,HOMELAND HOUSING,(780) 939-3212,N/A,21-Jun-17,Inspection Visit,4-Jan-17,1-Jul-17,31-Jan-18,Full,70036622
Canada-AB-27-AB-SupportiveLiving-output-556,DIAMOND SPRING LODGE,4619 52 Avenue,REDWATER,T0A 2W0,AB,Canada,Supportive Living Accommodation - Lodge,41,Lodge Assistance Program,HOMELAND HOUSING,(780) 349-4123,N/A,20-Jun-17,Inspection Visit,5-Jan-17,1-Jul-17,31-Jan-18,Full,70036619
Canada-AB-27-AB-SupportiveLiving-output-557,CHATEAU MISSION,34 Mission Avenue,ST. ALBERT,T8N 1H8,AB,Canada,Supportive Living Accommodation - Lodge,43,Lodge Assistance Program,HOMELAND HOUSING,(780) 458-7445,N/A,21-Jun-17,Inspection Visit,5-Jan-17,25-Jul-17,31-Jan-18,Full,70036591
Canada-AB-27-AB-SupportiveLiving-output-558,CHATEAU STURGEON,5320 46 Street,LEGAL,T0G 1L0,AB,Canada,Supportive Living Accommodation - Lodge,42,Lodge Assistance Program,HOMELAND HOUSING,(780) 349-4123,N/A,18-Aug-17,Complaint Investigation,4-Jan-17,1-Jul-17,31-Jan-18,Full,70036606
Canada-AB-27-AB-SupportiveLiving-output-559,SMITHFIELD LODGE,10203 97 Street,WESTLOCK,T7P 2H1,AB,Canada,Supportive Living Accommodation - Lodge,104,Lodge Assistance Program,HOMELAND HOUSING,(780) 349-4123,N/A,21-Jun-17,Inspection Visit,4-Jan-17,1-Jul-17,31-Jan-18,Full,70036753
Canada-AB-27-AB-SupportiveLiving-output-560,HEIMSTAED SENIORS LODGE,9806 105 Street,LA CRETE,T0H 2H0,AB,Canada,Supportive Living Accommodation - Lodge,80,Lodge Assistance Program,BOREAL HOUSING FOUNDATION,(780) 928-4348,N/A,12-Jun-17,Inspection Visit,11-Jan-17,13-Jul-17,31-Mar-18,Full,70036177
Canada-AB-27-AB-SupportiveLiving-output-561,HARMONY CARE HOMES RD LTD.,200 Inglewood Drive,RED DEER,T4R 3K9,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,12,,HARMONY CARE HOMES RD LTD.,(403) 506-6753,N/A,12-Jul-17,Inspection Visit,3-Feb-17,1-Aug-17,31-Jul-18,Full,70019392
Canada-AB-27-AB-SupportiveLiving-output-562,PRINCE OF PEACE HARBOUR,243205 Garden Road NE,CALGARY,T1X 1M9,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,32,Health,SAGE PROPERTIES CORP.,(403) 285-5080,N/A,30-Aug-17,Follow-Up Visit,1-Feb-17,30-Aug-17,31-Jul-18,Full,70040543
Canada-AB-27-AB-SupportiveLiving-output-563,PRINCE OF PEACE MANOR,285030 Luther Rose Boulevard,CALGARY,T1X 1M9,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,160,Health,SAGE PROPERTIES CORP.,(403) 285-5080,N/A,10-Jul-17,Inspection Visit,31-Jan-17,1-Aug-17,31-Jul-18,Full,70039707
Canada-AB-27-AB-SupportiveLiving-output-564,CHAMPION CENTRE,435 North Railway Street SE,MEDICINE HAT,T1A 2Z3,AB,Canada,Supportive Living Accommodation - Group Home,6,Assured Income for the Severely Handicapped (AISH),THE CHAMPION'S CENTRE MEDICINE HAT INCORPORATED,(403) 504-0342,N/A,13-Jul-17,Inspection Visit,1-Feb-17,1-Aug-17,31-Jul-18,Full,70040442
Canada-AB-27-AB-SupportiveLiving-output-565,THE HAMLETS AT DEER PARK RESIDENCE INC.,6 Daykin Street,RED DEER,T4R 3P9,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,80,,THE HAMLETS AT DEER PARK RESIDENCE INC.,(403) 309-6333,N/A,6-Jul-17,Inspection Visit,2-Feb-17,1-Aug-17,31-Jul-18,Full,70040198
Canada-AB-27-AB-SupportiveLiving-output-566,RIVER RIDGE SENIORS VILLAGE,4 River Ridge Drive NW,MEDICINE HAT,T1A 8V1,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,83,Health,RIVER RIDGE SENIORS VILLAGE PARTNERSHIP,(403) 526-8338,N/A,27-Jul-17,Inspection Visit,1-Feb-17,1-Aug-17,30-Sep-17,Conditional,70034095
Canada-AB-27-AB-SupportiveLiving-output-567,RIVER RIDGE SENIORS VILLAGE,4 River Ridge Drive NW,MEDICINE HAT,T1A 8V1,AB,Canada,Long Term Care Accommodation,50,Health,RIVER RIDGE SENIORS VILLAGE PARTNERSHIP,(403) 526-8338,N/A,27-Jul-17,Inspection Visit,1-Feb-17,1-Aug-17,30-Sep-17,Conditional,70034095
Canada-AB-27-AB-SupportiveLiving-output-568,ROBIN HOOD ASSOCIATION RESIDENCE #50,49 Starling Drive,SHERWOOD PARK,T8A 0A6,AB,Canada,Supportive Living Accommodation - Group Home,4,Persons with Developmental Disabilities (PDD),ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED,(780) 467-7140,(780) 449-2028,5-Jul-17,Inspection Visit,17-Feb-17,1-Aug-17,28-Feb-18,Full,70041814
Canada-AB-27-AB-SupportiveLiving-output-569,MONTEREY SENIORS VILLAGE,4288 Catalina Boulevard NE,CALGARY,T1Y 7J5,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,102,Health,MONTEREY SENIORS VILLAGE 3 LP,(403) 568-3102,N/A,18-Jul-17,Inspection Visit,17-Feb-17,23-Aug-17,30-Sep-17,Conditional,70005589
Canada-AB-27-AB-SupportiveLiving-output-570,MILLRISE SENIORS VILLAGE,14911 5 Street SW,CALGARY,T2Y 5B9,AB,Canada,Long Term Care Accommodation,51,Health,MILLRISE SENIORS VILLAGE 3 LP,(403) 451-5142,N/A,12-Jul-17,Inspection Visit,17-Feb-17,1-Aug-17,31-Oct-17,Conditional,70023236
Canada-AB-27-AB-SupportiveLiving-output-571,MILLRISE SENIORS VILLAGE,14911 5 Street SW,CALGARY,T2Y 5B9,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,129,Health,MILLRISE SENIORS VILLAGE 3 LP,(403) 451-5142,N/A,12-Jul-17,Inspection Visit,17-Feb-17,1-Aug-17,31-Oct-17,Conditional,70023236
Canada-AB-27-AB-SupportiveLiving-output-572,J.B. WOOD CONTINUING CARE CENTRE,5101 38 Street,HIGH PRAIRIE,T0G 1G0,AB,Canada,Long Term Care Accommodation,27,,ALBERTA HEALTH SERVICES,(780) 324-3750,N/A,12-Sep-17,Inspection Visit,3-Apr-17,3-Apr-17,30-Sep-17,Full,70041863
Canada-AB-27-AB-SupportiveLiving-output-573,J.B. WOOD CONTINUING CARE CENTRE,5101 38 Street,HIGH PRAIRIE,T0G 1G0,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,40,,ALBERTA HEALTH SERVICES,(780) 324-3750,N/A,13-Sep-17,Inspection Visit,4-Apr-17,10-Apr-17,30-Sep-17,Full,70041863
Canada-AB-27-AB-SupportiveLiving-output-574,PARKLAND LODGE,4716 5 Avenue,EDSON,T7E 1S8,AB,Canada,Supportive Living Accommodation - Lodge,57,Health,THE EVERGREENS FOUNDATION,(780) 723-3522,N/A,6-Sep-17,Inspection Visit,6-Apr-17,6-Apr-17,30-Sep-17,Full,70037167
Canada-AB-27-AB-SupportiveLiving-output-575,ST. TERESA PLACE,10 Redstone Place,CALGARY,T3N 0S7,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,250,Health,COVENANT CARE,(587) 619-7116,N/A,31-Aug-17,Inspection Visit,4-Apr-17,16-Jun-17,30-Sep-17,Full,70041864
Canada-AB-27-AB-SupportiveLiving-output-576,ASPEN VILLAGE - RESIDENCE 42 - ROBIN HOOD ASSOCIATION,922 Bison Way,SHERWOOD PARK,T8H 0M8,AB,Canada,Supportive Living Accommodation - Group Home,4,Assured Income for the Severely Handicapped (AISH),ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED,(780) 570-5566,N/A,10-Apr-17,Inspection Visit,10-Apr-17,10-Apr-17,31-Oct-17,Full,70041865
Canada-AB-27-AB-SupportiveLiving-output-577,ASPEN VILLAGE - RESIDENCE 45 - ROBIN HOOD ASSOCIATION,922 Bison Way,SHERWOOD PARK,T8H 0M8,AB,Canada,Supportive Living Accommodation - Group Home,1,Assured Income for the Severely Handicapped (AISH),ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED,(780) 570-5566,N/A,10-Apr-17,Inspection Visit,10-Apr-17,10-Apr-17,31-Oct-17,Full,70041866
Canada-AB-27-AB-SupportiveLiving-output-578,ASPEN VILLAGE - RESIDENCE 46 - ROBIN HOOD ASSOCIATION,922 Bison Way,SHERWOOD PARK,T8H 0M8,AB,Canada,Supportive Living Accommodation - Group Home,4,Assured Income for the Severely Handicapped (AISH),ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED,(780) 570-5566,N/A,10-Apr-17,Inspection Visit,10-Apr-17,10-Apr-17,31-Oct-17,Full,70041867
Canada-AB-27-AB-SupportiveLiving-output-579,ASPEN VILLAGE - RESIDENCE 41 - ROBIN HOOD ASSOCIATION,922 Bison Way,SHERWOOD PARK,T8H 0M8,AB,Canada,Supportive Living Accommodation - Group Home,1,Assured Income for the Severely Handicapped (AISH),ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED,(780) 570-5566,N/A,10-Apr-17,Inspection Visit,10-Apr-17,10-Apr-17,31-Oct-17,Full,70040417
Canada-AB-27-AB-SupportiveLiving-output-580,CENTURY PARK LODGE,4613 50 Street,VEGREVILLE,T9C 0A1,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,40,Assured Income for the Severely Handicapped (AISH),OPTIMA LIVING ALBERTA LTD.,(403) 828-2006,N/A,20-Apr-17,Inspection Visit,20-Apr-17,20-Apr-17,31-Oct-17,Full,70040384
Canada-AB-27-AB-SupportiveLiving-output-581,MICHENER SERVICES,12 Michener Road East 3,RED DEER,T4R 0J9,AB,Canada,Supportive Living Accommodation - Group Home,6,Persons with Developmental Disabilities (PDD),MICHENER SERVICES,(403) 340-5735,N/A,10-May-17,Inspection Visit,10-May-17,10-May-17,30-Nov-17,Full,70040266
Canada-AB-27-AB-SupportiveLiving-output-582,SEASONS LETHBRIDGE GARDENS,2641 Garry Drive West,LETHBRIDGE,T1J 5A3,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,47,,SEASONS RETIREMENT COMMUNITIES (LETHBRIDGE GARDENS) GP INC.,(403) 317-3024,N/A,30-Aug-17,Complaint Investigation,28-Apr-17,1-Sep-17,30-Sep-17,Conditional,70040558
Canada-AB-27-AB-SupportiveLiving-output-583,TIMBERSTONE MEWS,42 Timberstone Way,RED DEER,T4P 0E5,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,60,Health,TIMBERSTONE MEWS LIMITED PARTNERSHIP,(780) 431-5192,N/A,25-May-17,Inspection Visit,25-May-17,25-May-17,31-Oct-17,Full,70041868
Canada-AB-27-AB-SupportiveLiving-output-584,PEACE RIVER 1 RESIDENCE - ACCREDITED SUPPORTIVE LIVING SERVICES LIMITED,9702 89 Avenue,PEACE RIVER,T8S 1R7,AB,Canada,Supportive Living Accommodation - Group Home,8,Persons with Developmental Disabilities (PDD),ACCREDITED SUPPORTIVE LIVING SERVICES LIMITED,(780) 618-6311,N/A,6-Jun-17,Inspection Visit,6-Jun-17,6-Jun-17,30-Sep-17,Conditional,70020046
Canada-AB-27-AB-SupportiveLiving-output-585,S.P.A.N. ST. PAUL ABILITIES NETWORK (SOCIETY),4801 46 Street,ST. PAUL,T0A 3A3,AB,Canada,Supportive Living Accommodation - Group Home,4,Persons with Developmental Disabilities (PDD),S.P.A.N. ST. PAUL ABILITIES NETWORK (SOCIETY),(780) 646-9185,N/A,5-Jul-17,Inspection Visit,5-Jul-17,1-Sep-17,30-Sep-17,Conditional,70041869
Canada-AB-27-AB-SupportiveLiving-output-586,PIONEER HOUSE,5725 51 Street,LLOYDMINSTER,T9V 0R5,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,44,Health,LLOYDMINSTER REGION HOUSING GROUP,(780) 875-0061,N/A,29-Jun-17,Inspection Visit,29-Jun-17,24-Aug-17,30-Nov-17,Full,70041870
Canada-AB-27-AB-SupportiveLiving-output-587,ROBIN HOOD RESIDENCE 23,"3, 130 Crystal Lane",SHERWOOD PARK,T8H 1S2,AB,Canada,Supportive Living Accommodation - Group Home,4,Persons with Developmental Disabilities (PDD),ROBIN HOOD ASSOCIATION FOR THE HANDICAPPED,(780) 467-7140,(780) 449-2028,19-Jul-17,Inspection Visit,19-Jul-17,1-Sep-17,31-Oct-17,Conditional,70041339
Canada-AB-27-AB-SupportiveLiving-output-588,LAKEVIEW,9432 113 Avenue,CLAIRMONT,T0H 0W3,AB,Canada,Supportive Living Accommodation - Lodge,150,Lodge Assistance Program,GRANDE SPIRIT FOUNDATION,(780) 539-1451,N/A,20-Jul-17,Inspection Visit,20-Jul-17,20-Jul-17,31-Jan-18,Full,70041861
Canada-AB-27-AB-SupportiveLiving-output-589,FOREST RIDGE PLACE,5303 47 Street,STONY PLAIN,T7Z 1P1,AB,Canada,Supportive Living Accommodation - Assisted Living Accommodation,42,Lodge Assistance Program,MERIDIAN FOUNDATION,(780) 963-2149,(780) 963-0923,5-Sep-17,Inspection Visit,5-Sep-17,5-Sep-17,31-Mar-18,Full,70041872
Canada-AB-27-AB-SupportiveLiving-output-590,D.A.R.T.S. UNIT 2,910 Newcastle Trail,DRUMHELLER,T0J 0Y2,AB,Canada,Supportive Living Accommodation - Group Home,.,Persons with Developmental Disabilities (PDD),DRUMHELLER AND REGION TRANSITION SOCIETY (D.A.R.T.S.),(403) 823-2638,N/A,7-Sep-17,Inspection Visit,.,.,.,,70041701
Canada-AB-27-AB-SupportiveLiving-output-591,ACCESS SENIOR LIVING,2148 27 Street NW,EDMONTON,T6T 0Y5,AB,Canada,Supportive Living Accommodation - Group Home,.,,ACCESS SENIOR LIVING LTD.,(780) 952-9065,N/A,.,,.,.,.,,70041873
