row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,facility_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_po_box,mail_co_city,mail_co_province,mail_co_postal_code,license_type,maine_care_available,multilevel,handicap_accessible,class,dqa_region_category,license_level,ownership,contact_occupation,certification_types,provider_number,gender,initial_license,certification_fee_due,license_renewal_fee_due,licensee_name,licensee_phone,licensee_contact,licensee_street_address,licensee_city,licensee_province,licensee_postal_code,licensee_country,low_high_rate,type,specialty_programs,home_and_community_based_services,ceritifications,currently_occupied_as_of,currently_occupied_beds,address_line_1,address_line_2,city,province,postal_code,country,latitude,longitude,neighborhood,addr_valid
USA-WI-50-All-50-All-2083,WE CARE ADULT FAMILY COMPANY II,,REGULAR,,FONTELLA PERRY,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537599&keyb=-1,FONTELLA PERRY,(414) 943-7955,,,,,Corporation - Non profit,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,5120 N 64TH STREET,,MILWAUKEE,WI,53218,USA,43.1103185,-87.9908723,Hampton Heights,True
USA-WI-50-All-50-All-2084,LENDING LOVE,,REGULAR,,LENDING LOVE COPORATION,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537609&keyb=-1,TIFFANY OLIVE,(414) 416-9888,,,,,Corporation - Business,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; PREGNANT WOMEN/COUNSELLING,,,,,1452 N 37TH ST,,MILWAUKEE,WI,53208,USA,43.049893,-87.959243,Washington Park,True
USA-WI-50-All-50-All-2085,QRS BRADLEY 2 AFH,,REGULAR,,QUALITY RESIDENTIAL SERVICES,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537616&keyb=-1,MILTON BOND JR,(414) 368-3521,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,9539 WEST BRADLEY RD,,MILWAUKEE,WI,53224,USA,43.1630434,-88.0307415,Riverton Heights,True
USA-WI-50-All-50-All-2086,LIBERTY HOUSE I LLC,,REGULAR,,LIBERTY HOUSE I LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537666&keyb=-1,GWEN L WEBB,(414) 507-4468,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,5760 N 42ND ST,,MILWAUKEE,WI,53209,USA,43.122767,-87.964251,Thurston Woods,True
USA-WI-50-All-50-All-2087,TURNERS POINT SUPPORTIVE LIVING,,REGULAR,,TURNERS POINT OUTREACH,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537670&keyb=-1,KIMBERLY TURNER,(414) 446-9800,,,,,Corporation - Non profit,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,6556 N 83RD ST,,MILWAUKEE,WI,53223,USA,43.1372174,-88.0147203,Menomonee River Hills,True
USA-WI-50-All-50-All-2088,GOING THE DISTANCE,,REGULAR,,GOING THE DISTANCE INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537715&keyb=-1,PEARL KENDICK-ROSS,(414) 788-3440,,,,,Corporation - Business,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,4553 N 23RD STREET,,MILWAUKEE,WI,53209,USA,43.100074,-87.9407991,Rufus King,True
USA-WI-50-All-50-All-2089,MARIAHS FAMILY CARE HOME II,,REGULAR,,MARIAHS FAMILY CARE HOME LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537725&keyb=-1,JANINE DAGONS,(414) 213-0454,,,,,Limited Liability Company,3,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,4504 N 45TH STREET,,MILWAUKEE,WI,53218,USA,43.0991625,-87.9691104,Wahl Park,True
USA-WI-50-All-50-All-2090,NEW OUTLOOK II ADULT FAMILY HOME,,REGULAR,,NEW OUTLOOK II ADULT FAMILY HOME,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537762&keyb=-1,LORA FLORES RICE,(414) 788-2582,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,7443 MILWAUKEE AVE,,WAUWATOSA,WI,53213,USA,43.0523499,-88.0061039,,True
USA-WI-50-All-50-All-2091,INAS HELPING HANDS,,REGULAR,,WENDY THOMPSON,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537773&keyb=-1,WENDY THOMPSON,,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,6617 W BELOIT RD,,WEST ALLIS,WI,53219,USA,43.0039787,-87.9950205,,True
USA-WI-50-All-50-All-2092,LL AND L LIVING FACILITY,,REGULAR,,LL AND L LIVING FACILITY LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537775&keyb=-1,LASTASIA GLADNEY,(414) 712-2459,,,,,Limited Liability Company,3,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CORRECTIONAL CLIENTS,,,,,5700 W VILLARD AVE,,MILWAUKEE,WI,53218,USA,43.1122578,-87.9839074,McGovern Park,True
USA-WI-50-All-50-All-2093,THE WRIGHT HOUSE ADULT FAMILY HOME INC,,REGULAR,,ARNIYA WRIGHT,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537777&keyb=-1,ARNIYA WRIGHT,(414) 372-7179,,,,,Corporation - Business,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,1836 N 14TH STREET,,MILWAUKEE,WI,53205,USA,43.0554384,-87.9299461,Lindsay Heights,True
USA-WI-50-All-50-All-2094,HOPE HAVEN AFH,,REGULAR,,DEMETRICE KERT OWENS,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537781&keyb=-1,DEMETRICE OWENS,(414) 526-0191,,,,,Limited Liability Company,3,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S,,,,,4011 W HAMPTON AVENUE,,MILWAUKEE,WI,53209,USA,43.1043968,-87.9630886,Old North Milwaukee,True
USA-WI-50-All-50-All-2095,A & J ASSISTED LIVING,,REGULAR,,ATHENA KORTH,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537784&keyb=-1,ATHENA KORTH,(414) 865-9559,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; ALCOHOL/DRUG DEPENDENT; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; PREGNANT WOMEN/COUNSELLING,,,,,3631 W BROWN ST,,MIWAUKEE,WI,53208,USA,43.0562828,-87.9597281,Washington Park,True
USA-WI-50-All-50-All-2096,511 HOUSE ADULT FAMILY HOME LLC,,REGULAR,,511 HOUSE ADULT FAMILY HOME LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537785&keyb=-1,CALVIN THIGPEN,(414) 841-8511,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,511 N 34TH STREET,,MILWAUKEE,WI,53208,USA,43.0364737,-87.9567335,Merrill Park,True
USA-WI-50-All-50-All-2097,COMPASSIONATE CARE ADULT LIVING FACILITY LLC,,REGULAR,,COMPASSIONATE CARE ADULT LIVING FACILITY LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537788&keyb=-1,ANTIONETTE EILAND,(414) 213-7018,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; TRAUMATIC BRAIN INJURY,,,,,2518 N SHERMAN BLVD,,MILWAUKEE,WI,53210,USA,43.0647197,-87.9670663,Sherman Park,True
USA-WI-50-All-50-All-2098,WEATHERS FAMILY HOME,,REGULAR,,TANGANYIKA WEATHERS,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537791&keyb=-1,TANGANYIKA WEATHERS,(414) 873-1571,,,,,Proprietorship,3,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S,,,,,2651 N 34TH STREET,,MILWAUKEE,WI,53210,USA,43.0672388,-87.9564672,Metcalfe Park,True
USA-WI-50-All-50-All-2099,SKY RESIDENTIAL EDGEWOOD,,REGULAR,,SKY RESIDENTIAL SERVICES INC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537799&keyb=-1,KIM NGUYEN,(414) 916-2710,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,2240 W HEMLOCK RD,,GLENDALE,WI,53209,USA,43.1523202,-87.9384011,,True
USA-WI-50-All-50-All-2100,JEANENES ADULT FAMILY HOME,,REGULAR,,DOUGLAS D TORRENCE D-TOR INVESTMENTS,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537867&keyb=-1,DOUGLAS D TORRENCE,(414) 760-3058,,,,,Proprietorship,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,5104 N 19TH PL,,MILWAUKEE,WI,53209,USA,43.11026,-87.9349142,Lincoln Park,True
USA-WI-50-All-50-All-2101,SUN VALE 4,,REGULAR,,SUN VALE HOMES,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537882&keyb=-1,LUKE CHRISTIE,(414) 464-2374,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,4714 N 58TH ST,,MILWAUKEE,WI,53218,USA,43.103052,-87.985028,Wahl Park,True
USA-WI-50-All-50-All-2102,CARING HANDS CARE CENTER LLC,,REGULAR,,CARING HANDS CARE CENTER LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537908&keyb=-1,DENISE SHELTON,(414) 358-1759,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,7841 W HUSTIS ST,,MILWAUKEE,WI,53223,USA,43.1439267,-88.0091144,Menomonee River Hills,True
USA-WI-50-All-50-All-2103,BEYOND BLESSED,,REGULAR,,"BEYOND BLESSED, LLC",,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537911&keyb=-1,MARY NANCE,(414) 800-6140,,,,,Limited Liability Company,3,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,3604 N 39TH ST,,MILWAUKEE,WI,53216,USA,43.0833658,-87.9618467,Roosevelt Grove,True
USA-WI-50-All-50-All-2104,NEXT STEP IN RES SERVICES CLEVELAND,,REGULAR,,NEXT STEP IN RESIDENTIAL SERVICES LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537913&keyb=-1,APRIL RIEGLER,(414) 763-7528,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,2633 S 68TH STREET,,MILWAUKEE,WI,53219,USA,42.996639,-87.9978525,Fairview,True
USA-WI-50-All-50-All-2105,DANELLAS INCREDIBLE LOVE HOME,,REGULAR,,DANELLA'S INCREDIBLE LOVE HOME LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537914&keyb=-1,SPARKLE FARR,(414) 840-0232,,,,,Limited Liability Company,3,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,4666 N 46TH ST,,MILWAUKEE,WI,53218,USA,43.1022433,-87.9703104,Wahl Park,True
USA-WI-50-All-50-All-2106,COUNTY LINE HOME,,REGULAR,,MT CASTLE CORPORATION,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537918&keyb=-1,SCOTT WILDER,(414) 357-6252,,,,,Corporation - Business,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,9589 N 67TH ST,,BROWN DEER,WI,53223,USA,43.192107,-87.9936985,,True
USA-WI-50-All-50-All-2107,ALTRUISTIC ASSISTANT LIVING CENTRE,,REGULAR,,DELRAY HARRIS,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537928&keyb=-1,DELRAY HARRIS,(414) 233-4209,,,,,Proprietorship,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; CORRECTIONAL CLIENTS; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,2976 N 58TH STREET,,MILWAUKEE,WI,53210,USA,43.0733782,-87.984887,St. Joseph's,True
USA-WI-50-All-50-All-2108,GEORGIAS LOVING ARMS AFH LLC,,REGULAR,,GEORGIAS LOVING ARMS AFH LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537930&keyb=-1,LATANYA JONES,(414) 688-2688,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,5834 N 32ND ST,,MILWAUKEE,WI,53209,USA,43.123636,-87.952277,Thurston Woods,True
USA-WI-50-All-50-All-2109,HELPING HANDS ON 75TH ST,,REGULAR,,ALEX MAYFIELD,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537932&keyb=-1,ALEX MAYFIELD,(414) 469-6920,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S,,,,,157 N 75TH ST,,MILWAUKEE,WI,53213,USA,43.0326711,-88.0063118,Bluemound Heights,True
USA-WI-50-All-50-All-2110,COMFORTABLE HOME LIVING,,REGULAR,,MARQUIN RATHELL,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537938&keyb=-1,MARQUIN RATHELL,(414) 334-0641,,,,,Proprietorship,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; PUBLIC FUNDING,,,,,5938 N 61ST ST,,MILWAUKEE,WI,53218,USA,43.125694,-87.9868539,Silver Spring,True
USA-WI-50-All-50-All-2111,ELAINES HOME OF COMPASSION LLC,,REGULAR,,ELAINES HOME OF COMPASSION LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537944&keyb=-1,SHERLETHA WALKER,(414) 239-9828,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; PHYSICALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PREGNANT WOMEN/COUNSELLING,,,,,4545 N 75TH STREET,,MILWAUKEE,WI,53218,USA,43.1001348,-88.0059689,Columbus Park,True
USA-WI-50-All-50-All-2112,ROYAL STEPS ADULT FAMILY HOME,,REGULAR,,ROYAL STEPS LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537957&keyb=-1,CHANELLE TALLY,(414) 722-5077,,,,,Limited Liability Company,3,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,4471 N 53rd STREET,,MILWAUKEE,WI,53218,USA,43.0988522,-87.9796638,Lincoln Creek,True
USA-WI-50-All-50-All-2113,WRIGHT STRIDE LLC,,REGULAR,,WRIGHT STRIDE LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537963&keyb=-1,WAYNE ROBINSON,,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; ALCOHOL/DRUG DEPENDENT; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,4380 N 49TH,,MILWAUKEE,WI,53216,USA,43.0970501,-87.9742528,Lincoln Creek,True
USA-WI-50-All-50-All-2114,GRACE SUPPORTIVE LIVING SERVICES LLC,,REGULAR,,GRACE SUPPORTIVE LIVING SERVICES LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537964&keyb=-1,LANTONA THORNTON,(414) 264-4824,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,4525 W RIDGE CT,,MILWAUKEE,WI,53216,USA,43.0867002,-87.9699682,Roosevelt Grove,True
USA-WI-50-All-50-All-2115,ROSA LEE ADULT FAMILY HOMES,,REGULAR,,ROSA LEE ADULT FAMILY HOMES LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537973&keyb=-1,DIANE DAVIS,(414) 313-3564,,,,,Limited Liability Company,3,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,4630 W TOWNSEND ST,,MILWAUKEE,WI,53216,USA,43.081379,-87.971898,Sunset Heights,True
USA-WI-50-All-50-All-2116,SENSATIONAL PARADISE LIVING CENTER LLC,,REGULAR,,SENSATIONAL PARADISE LIVING CENTER LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4537979&keyb=-1,AUBRAY WELBON,(414) 800-6219,,,,,Limited Liability Company,3,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS,,,,,3292 N 60TH ST,,MILWAUKEE,WI,53216,USA,43.0794072,-87.9868804,Grasslyn Manor,True
USA-WI-50-All-50-All-2117,NEXT STEP IN RES SERVICES BECHER STREET HOUSE,,REGULAR,,NEXT STEP IN RESIDENTIAL SERVICES LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4538048&keyb=-1,DOUG SVEDA,(414) 988-5052,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY; PUBLIC FUNDING,,,,,10626 W BECHER ST,,WEST ALLIS,WI,53227,USA,43.0063653,-88.0451787,,True
USA-WI-50-All-50-All-2118,DAVIS AND PADEN HOME LLC,,REGULAR,,"DAVIS AND PADEN HOME, LLC",,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4538083&keyb=-1,DEZIMON DAVIS,(414) 779-5387,,,,,Limited Liability Company,3,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; PUBLIC FUNDING,,,,,4763 N 46TH STREET,,MILWAUKEE,WI,53218,USA,43.104005,-87.970889,Wahl Park,True
USA-WI-50-All-50-All-2119,RIVERVIEW RESIDENTIAL FACILITY,,REGULAR,,COUNTRYVIEW GROUP HOME LLC,,,,,,,https://www.forwardhealth.wi.gov/WIPortal/Subsystem/Public/DQAProviderDetails.aspx?key=4538086&keyb=-1,MICHAEL YELIN,(262) 236-0521,,,,,Limited Liability Company,4,,Adult Family Home,Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADVANCED AGED; DEVELOPMENTALLY DISABLED; PHYSICALLY DISABLED; TERMINALLY ILL; IRREVERSIBLE DEMENTIA/ALZHEIMER'S; EMOTIONALLY DISTURBED/MENTAL ILLNESS; TRAUMATIC BRAIN INJURY,,,,,1420 W BROWN DEER RD,,RIVER HILLS,WI,53217,USA,43.1773244,-87.9267847,,True
