row_id,Facility Name,Address1,Address2,City,Zip,State,County,Contact Phone,Mailing Address1,Mailing Address2,Mailing City,Mailing Zip,Mailing State,Mailing County,Website,Space,Source,Country,facility_type
USA-FL-61-FL-HealthFinder-output-1541,BLUE HAVEN 101 & 102,35525 COUNTY RD 473,,LEESBURG,34788,FL,Lake,(352) 314-0422,33409 IRONGATE DR,,LEESBURG,34788,FL,Lake,,8,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=313570,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1542,SUTTON HOMES,6102 SAND PINES ESTATES BLVD,,ORLANDO,32819,FL,Orange,(407) 740-8815,2221 LEE RD SUITE 13,,WINTER PARK,32789,FL,Orange,http://www.suttonhomes.com,5,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=313573,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1543,"M & M COMPREHENSIVE, INC",280 W 56TH ST,,HIALEAH,33012-2739,FL,Miami-Dade,(305) 922-8454,280 W 56TH ST,,HIALEAH,33012-2739,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3136,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1544,1 KIND HOME INC,911 SW 12TH AVE # 913,,MIAMI,33130-3627,FL,Miami-Dade,(305) 285-1012,911 SW 12TH AVE # 913,,MIAMI,33130-3627,FL,Miami-Dade,,12,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=313782,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1545,GRAND VILLA OF MELBOURNE,964 S HARBOUR CITY BLVD,,MELBOURNE,32901,FL,Brevard,(321) 725-0300,13770 58TH ST N STE 312,,CLEARWATER,33760,FL,Pinellas,http://www.grandvillamelbourne.com,155,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=313818,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1546,THE ALLEGRO AT WILLOUGHBY,3400 SE ASTER LN,,STUART,34994,FL,Martin,(561) 253-8161,212 S CENTRAL AVE STE 301,,ST LOUIS,63105,MO,Not Available,http://www.allegroliving.com,104,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=313951,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1547,"ROYAL LIVING REST HOME,INC.",2926 SW 2 STREET,,MIAMI,33135,FL,Miami-Dade,(305) 649-7334,2926 SW 2 STREET,,MIAMI,33135,FL,Miami-Dade,,14,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3140,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1548,CAMERON ALF II,3122 W SLIGH AVE,,TAMPA,33614-4607,FL,Hillsborough,(813) 735-0137,3122 W SLIGH AVE,,TAMPA,33614-4607,FL,Hillsborough,http://www.cameronalfcorp.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=314214,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1549,RESIDENCIA NUESTRA SENORA DE LA ESPERANZA HOME CARE CORP,11125 SW 48 STREET,,MIAMI,33165,FL,Miami-Dade,(305) 640-8897,11125 SW 48 STREET,,MIAMI,33165,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3143,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1550,AMOR Y PAZ ALF INC,7851 NW 197TH ST,,MIAMI,33015,FL,Miami-Dade,(786) 916-5006,7851 NW 197TH ST,,MIAMI,33015,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=314357,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1551,HEIDIS HAVEN-FRUITLAND PARK,36321 GRAYS AIRPORT RD,,FRUITLAND PK,34731-5418,FL,Lake,(352) 787-3034,1215 LA SALIDA WAY,,LEESBURG,34748-8272,FL,Lake,http://heidishaven.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=314366,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1552,GABLES ESTATES ALS INC,1881 SW 37TH AVE,,MIAMI,33145-1745,FL,Miami-Dade,(305) 774-5801,1881 SW 37TH AVE,,MIAMI,33145-1745,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3144,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1553,PLANTATION OAKS SENIOR LIVING RESIDENCE,23301 W US HIGHWAY 27,,HIGH SPRINGS,32643-2110,FL,Alachua,(386) 454-0801,23301 W US HIGHWAY 27,,HIGH SPRINGS,32643-2110,FL,Alachua,http://www.posfl.com,72,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=314629,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1554,VISTA ALEGRE,6800 SW 130 AVENUE #1,,MIAMI,33183,FL,Miami-Dade,(305) 385-9348,6800 SW 130 AVENUE #1,,MIAMI,33183,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=314767,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1555,PRECIOUS TIMES INC,4310 SW 89TH AVE,,MIAMI,33165-5337,FL,Miami-Dade,(305) 229-0342,4310 SW 89TH AVE,,MIAMI,33165-5337,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3148,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1556,PEACE AND CARE OF MIAMI LAKES,15301 DURNFORD DR,,MIAMI LAKES,33014-2319,FL,Miami-Dade,(305) 450-9457,15301 DURNFORD DR,,MIAMI LAKES,33014,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=314934,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1557,BROOKDALE CLEARWATER,2750 DREW ST,,CLEARWATER,33759-3034,FL,Pinellas,(727) 799-2177,2750 DREW ST,,CLEARWATER,33759-3034,FL,Pinellas,http://WWW.BROOKDALE.COM,200,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3152,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1558,BRISTOL COURT ASSISTED LIVING,3479 54TH AVE N,,SAINT PETERSBURG,33714,FL,Pinellas,(727) 520-8888,3479 54TH AVE N,,SAINT PETERSBURG,33714,FL,Pinellas,http://www.BristolCourtALF.com,115,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=315420,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1559,LESLY'S LEISURE LIVING III,8080 NW 51ST ST,,LAUDERHILL,33351-5043,FL,Broward,(954) 616-8928,8080 NW 51ST ST,,LAUDERHILL,33351-5043,FL,Broward,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=315438,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1560,"K'S HAVEN, INC.",7813 SW 8TH CT,,N LAUDERDALE,33068-2230,FL,Broward,(954) 720-7896,7813 SW 8TH CT,,N LAUDERDALE,33068-2230,FL,Broward,,5,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=315450,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1561,BEE HIVE HOMES OF NICEVILLE,4268 IDA COON CIR,,NICEVILLE,32578-4543,FL,Okaloosa,(850) 855-4597,PO BOX 171,,NICEVILLE,32588-0171,FL,Okaloosa,http://www.beehivehomes.com,16,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=315764,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1562,VILLA MARGO VIII INC,2256 SW 16TH AVE,,MIAMI,33145-3926,FL,Miami-Dade,(305) 992-8858,223 SW 31ST RD,,MIAMI,33129,FL,Miami-Dade,,14,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=315807,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1563,VILLA ROSE ASSISTED LIVING INC,4231 SW 58TH AVE,,MIAMI,33155,FL,Miami-Dade,(305) 968-3932,4231 SW 58TH AVE,,MIAMI,33155,FL,Miami-Dade,,7,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=315808,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1564,SOFIA HOME HEALTH CARE INC,950 NE 120 STREET,,BISCAYNE PARK,33161,FL,Miami-Dade,(305) 891-4015,950 NE 120TH ST,,BISCAYNE PARK,33161,FL,Miami-Dade,,8,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=316039,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1565,DORA ASSISTED LIVING FACILITY INC,7009 JEAN CT,,TAMPA,33634,FL,Hillsborough,(813) 415-2768,7009 JEAN CT,,TAMPA,33634,FL,Hillsborough,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=316040,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1566,"VERANDA CLUB ASSISTED LIVING, THE",6061 PALMETTO CIR N,,BOCA RATON,33433-3602,FL,Palm Beach,(561) 368-2122,6061 PALMETTO CIR N,,BOCA RATON,33433-3602,FL,Palm Beach,http://theverandaclub.com,105,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=316123,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1567,MARLA GROVE ALF INC,3705 SW 1ST AVE,,MIAMI,33145-3909,FL,Miami-Dade,(786) 344-9220,3705 SW 1ST AVE,,MIAMI,33145-3909,FL,Miami-Dade,,14,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=316184,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1568,TROY & GREG CORP,12260 SW 184 STREET,,MIAMI,33177,FL,Miami-Dade,(305) 256-9025,12260 SW 184 STREET,,MIAMI,33177,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=316242,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1569,A COMFORT LIVING INC,1660 NW 135TH ST,,NORTH MIAMI,33167-1608,FL,Miami-Dade,(305) 681-3137,1660 NW 135TH ST,,NORTH MIAMI,33167-1608,FL,Miami-Dade,http://www.acomfortlivingfacility.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=316243,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1570,NEW LIFE HOME CARE INC.,202 BEVERLY BLVD,,BRANDON,33511-5504,FL,Hillsborough,(813) 661-9453,202 BEVERLY BLVD,,BRANDON,33511-5504,FL,Hillsborough,,16,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=316336,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1571,"RIGHT SPIRIT HOMECARE, INC",3368 MERCHANT TERRACE,,DELTONA,32738,FL,Volusia,(386) 532-9534,3368 MERCHANT TERRACE,,DELTONA,32738,FL,Volusia,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=316476,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1572,MYRTICE ANGELS SENIOR HOME CARE LLC,2570 VERNON STREET,,JACKSONVILLE,32209,FL,Duval,(904) 355-9737,2570 VERNON STREET,,JACKSONVILLE,32209,FL,Duval,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=316705,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1573,TROPICAL ALF INC (THE),8495 SW40 TERRACE,,MIAMI,33155,FL,Miami-Dade,(305) 220-6861,8495 SW40 TERRACE,,MIAMI,33155,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=316839,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1574,"GRACE MANOR SUITES, LLC",4620 N SOCRUM LOOP RD,,LAKELAND,33809-4203,FL,Polk,(863) 577-0977,4620 N SOCRUM LOOP RD,,LAKELAND,33809-4203,FL,Polk,http://www.gracemanorsuites.com,77,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=316898,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1575,GOLDEN HOUSE SENIOR LIVING #1,3991 CR 210 WEST,,SAINT JOHNS,32259,FL,St. Johns,(904) 874-7165,3991 CR 210 WEST,,SAINT JOHNS,32259,FL,St. Johns,,11,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=317338,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1576,SOARING EAGLE INVESTMENT ASSISTED LIVING FACILITY LLC,1568 SW CALIFORNIA BLVD,,PORT ST LUCIE,34953-1736,FL,St. Lucie,(772) 249-4745,1568 SW CALIFORNIA BLVD,,PORT ST LUCIE,34953-1736,FL,St. Lucie,http://www.soaringeagleassistedliving.com,5,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=317362,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1577,NUVISTA LIVING AT WELLINGTON GREEN LLC,10334 NUVISTA AVE,,WELLINGTON,33414-9380,FL,Palm Beach,(561) 795-3360,PO BOX 31809,,PALM BCH GDNS,33420-1809,FL,Palm Beach,http://www.nvliving.com,54,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=317388,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1578,SALUS SENIOR SERVICES,2400 NEW YORK ST,,MELBOURNE,32904,FL,Brevard,(321) 473-8471,2400 NEW YORK ST,,MELBOURNE,32904,FL,Brevard,http://www.salusseniorservices.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=317522,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1579,EASTSIDE ACTIVE LIVING,1600 TAFT ST,,HOLLYWOOD,33020,FL,Broward,(954) 362-3487,1600 TAFT ST,,HOLLYWOOD,33020,FL,Broward,http://www.eastsidealf.com,90,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=317630,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1580,"MOORE CARE ASSISTED LIVING FACILITY, LLC",1291 W 32ND ST,,RIVIERA BEACH,33404-3559,FL,Palm Beach,(561) 840-1627,1291 W 32ND ST,,RIVIERA BEACH,33404-3559,FL,Palm Beach,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=318036,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1581,EL OASIS ALF INC,6612 NORTH HALE AVENUE,,TAMPA,33614,FL,Hillsborough,(813) 402-2127,6612 NORTH HALE AVENUE,,TAMPA,33614,FL,Hillsborough,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=318038,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1582,DREAM LAKE,302 N PARK AVE,,APOPKA,32703,FL,Orange,(407) 814-2273,302 N PARK AVE,,APOPKA,32703,FL,Orange,,10,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=318475,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1583,SUTTON HOMES,1481 GLASTONBERRY,,MAITLAND,32751,FL,Seminole,(407) 740-8815,2221 LEE RD SUITE 13,,WINTER PARK,32789,FL,Seminole,http://www.suttonhomes.com,5,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3186,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1584,"ROSMANDY ALF, INC",6080 SW 38TH ST,,MIAMI,33155-5071,FL,Miami-Dade,(786) 536-2896,6080 SW 38TH ST,,MIAMI,33155-5071,FL,Miami-Dade,,5,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=318625,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1585,PARADISE GARDEN ALF CORP,5851 52ND AVE N,,KENNETH CITY,33709-3436,FL,Pinellas,(727) 954-3338,5851 52ND AVE N,,KENNETH CITY,33709-3436,FL,Pinellas,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=318817,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1586,BALMORE PLACE ASSISTED LIVING FACILITY,14315 83RD LN N,,LOXAHATCHEE,33470-4397,FL,Palm Beach,(561) 753-6002,14315 83RD LN N,,LOXAHATCHEE,33470-4397,FL,Palm Beach,http://www.balmoreplace.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319146,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1587,"CHELSEA PLACE RETIREMENT LIVING, LLC",315 ADDISON DR,,PORT CHARLOTTE,33980,FL,Charlotte,(941) 979-5179,315 ADDISON DR,,PORT CHARLOTTE,33980,FL,Charlotte,http://chelseaplaceliving.com,14,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319310,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1588,AVALON MANOR ASSISTED LIVING FACILITY LLC,2580 FIRST ST,,FORT MYERS,33901,FL,Lee,(239) 479-5282,2580 FIRST STREET,,FORT MYERS,33901,FL,Lee,,14,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319316,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1589,TLC FAMILY CARE HOME,34017 S HAINES CREEK RD,,LEESBURG,34788-4317,FL,Lake,(352) 343-0433,34017 S HAINES CREEK RD,,LEESBURG,34788-4317,FL,Lake,http://www.TLCFamilyCareHome.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319501,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1590,ASSISTED LIVING OF PARKLAND INC,7768 NW 71ST WAY,,PARKLAND,33067,FL,Broward,(954) 214-7926,7768 NW 71ST WAY,,PARKLAND,33067,FL,Broward,http://www.assistedlivinginflorida.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319512,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1591,PARK PLACE ASSISTED LIVING INC,8200 SW 43RD TER,,MIAMI,33155-4217,FL,Miami-Dade,(305) 207-5860,8200 SW 43RD TER,,MIAMI,33155-4217,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319567,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1592,VANGELA'S ALF CORP,789 NW 145TH TERRACE,,MIAMI,33168,FL,Miami-Dade,(786) 356-0120,789 NW 145TH TERRACE,,MIAMI,33168,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319584,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1593,ST CLOUD HAVEN,2813 SAINT CLOUD OAKS DR,,VALRICO,33594-3840,FL,Hillsborough,(813) 661-8918,2813 SAINT CLOUD OAKS DR,,VALRICO,33594-3840,FL,Hillsborough,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319586,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1594,HACIENDA VILLAS,1510 E PALM AVE,,TAMPA,33605-3715,FL,Hillsborough,(813) 247-3339,1510 E PALM AVE,,TAMPA,33605-3715,FL,Hillsborough,,36,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319667,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1595,BEACHLAND RETIREMENT HOME INC,462 HERNANDO STREET,,FORT PIERCE,34949,FL,St. Lucie,(772) 801-5885,462 HERNANDO STREET,,FORT PIERCE,34949,FL,St. Lucie,,8,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3197,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1596,CUTLER BAY VILLAGE ALF,10425 SW 212TH ST,,CUTLER BAY,33189-3095,FL,Miami-Dade,(786) 592-2344,10425 SW 212TH ST,,CUTLER BAY,33189-3095,FL,Miami-Dade,,26,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319709,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1597,BROOKDALE FORT MYERS THE COLONY,13565 AMERICAN COLONY BLVD,,FORT MYERS,33912,FL,Lee,(239) 561-2463,13565 AMERICAN COLONY BLVD,,FORT MYERS,33912,FL,Lee,http://www.brookdale.com,38,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3198,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1598,SHANGRI-LA ALF LLC,997 LYONS CIR NW,,PALM BAY,32907,FL,Brevard,(321) 507-8722,997 LYONS CIR NW,,PALM BAY,32907,FL,Brevard,http://www.shangrila-alf.com,5,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319869,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1599,"EBENEZER FAMILY HOME II, INC",1024 SW 11TH ST,,MIAMI,33129-1817,FL,Miami-Dade,(305) 857-9425,1024 SW 11TH ST,,MIAMI,33129-1817,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=319957,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1600,"SUNRISE ADULT CARE ALF, INC",2847 SW 126TH AVE,,MIAMI,33175-2130,FL,Miami-Dade,(305) 227-5609,2847 SW 126TH AVE,,MIAMI,33175-2130,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320015,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1601,NORTH POINT COMMUNITY RESIDENTIAL FACILITY INC,1937 COLLEGE CIR N,,JACKSONVILLE,32209-5954,FL,Duval,(904) 355-9386,1937 COLLEGE CIR N,,JACKSONVILLE,32209-5954,FL,Duval,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320138,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1602,NUESTRA CASA II INC,2832 GIULIANO AVE,,LAKE WORTH,33461-3725,FL,Palm Beach,(561) 899-3815,2832 GIULIANO AVE,,LAKE WORTH,33461-3725,FL,Palm Beach,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320150,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1603,BROOKDALE EAU GALLIE,2680 CROTON ROAD,,MELBOURNE,32935,FL,Brevard,(321) 255-5443,2680 CROTON ROAD,,MELBOURNE,32935,FL,Brevard,http://www.brookdale.com,80,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3202,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1604,L & L ASSISTED LIVING COMMUNITY INC,4211 CHAIRES CROSS RD,,TALLAHASSEE,32317,FL,Leon,(850) 877-3527,4211 CHAIRES CROSS RD,,TALLAHASSEE,32317,FL,Leon,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320207,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1605,HAMPTONS LUXURY VILLAS INC,10695 HAMPTON ROAD,,JACKSONVILLE,32257,FL,Duval,(904) 232-8575,10695 HAMPTON ROAD,,JACKSONVILLE,32257,FL,Duval,http://hamptonsluxuryvillasinc.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320368,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1606,JACKIES RETIREMENT ALF,1675 CANON AVE,,PALM BAY,32907,FL,Brevard,(321) 420-3916,1675 CANON AVE,,PALM BAY,32907,FL,Brevard,http://JACKIESRETIREMENT.COM,5,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320474,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1607,HUMPHREY ALF INC,4010 W HUMPHREY ST,,TAMPA,33614-1914,FL,Hillsborough,(813) 405-8875,4010 W HUMPHREY ST,,TAMPA,33614-1914,FL,Hillsborough,http://www.humphreyassistediving.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320485,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1608,ROSE OF SHARON GARDEN ALF INC,500 SW 62ND WAY,,MARGATE,33068,FL,Broward,(954) 366-4452,500 SW 62ND WAY,,MARGATE,33068,FL,Broward,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320495,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1609,MARILUCA # 2,9362 SW 155TH AVE,,MIAMI,33196-1112,FL,Miami-Dade,(786) 587-9060,9362 SW 155TH AVE,,MIAMI,33196-1112,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3206,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1610,MI BELLO HOGAR LIVING FACILITY,3406 W CARACAS ST,,TAMPA,33614,FL,Hillsborough,(813) 784-0328,3406 W CARACAS ST,,TAMPA,33614,FL,Hillsborough,http://www.misabuelosalf.org,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320607,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1611,THE TERRACE AT IVEY ACRES OF JAY,3964 FLORIDA AVE,,JAY,32565,FL,Santa Rosa,(850) 675-4000,3964 FLORIDA AVE,,JAY,32565,FL,Santa Rosa,http://theterraceativeyacres.com,70,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320789,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1612,R AND C ULTIMATE CARE LLC,2660 SE WESTSIDE AVE,,PALM BAY,32909,FL,Brevard,(321) 953-2590,2660 SE WESTSIDE AVE,,PALM BAY,32909,FL,Brevard,http://rcultimatecare1.org,10,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320843,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1613,SARAH HOUSE II (THE),1724 VALENCIA AVENUE,,ORMOND BEACH,32174,FL,Volusia,(386) 671-6400,1724 VALENCIA AVENUE,,ORMOND BEACH,32174,FL,Volusia,http://www.TheSarahHouse.com,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=3209,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1614,ADULT LEISURE LIVING INC,15650 W BUNCHE PARK DR,,MIAMI GARDENS,33054-6965,FL,Miami-Dade,(305) 705-2347,15650 W BUNCHE PARK DR,,MIAMI GARDENS,33054-6965,FL,Miami-Dade,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=320954,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1615,TWO SISTERS TENDER CARE LLC,4521 NW 6TH ST,,MIAMI,33126,FL,Miami-Dade,(786) 663-0044,4521 NW 6TH ST,,MIAMI,33126,FL,Miami-Dade,,14,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=321098,US,Assisted Living
USA-FL-61-FL-HealthFinder-output-1616,GARDEN OF ROSES,3629 SE 2ND ST,,BOYNTON BEACH,33435,FL,Palm Beach,(954) 682-1783,3629 SE 2ND ST,,BOYNTON BEACH,33435,FL,Palm Beach,,6,http://www.floridahealthfinder.gov/FacilityLocator/FacilityProfilePage.aspx?id=321115,US,Assisted Living
