name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country
"LEISURE LVG LAGRANGE II, BLD 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,137 PARKER PLACE,,,LAGRANGE,,,GA,,30240,US
"LEISURE LVG LAGRANGE, BLD 001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,137 PARKER PLACE,,,LAGRANGE,,,GA,,30240,US
"LEMON TREE, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1060 MURRAY CIRCLE,,,MARIETTA,,,GA,,30064,US
LENBROOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3747 PEACHTREE ROAD NE,,,ATLANTA,,,GA,,30319,US
LEND-A-HAND PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,975 QUEEN ELIZABETH WAY,,,MORROW,,,GA,,30260,US
LENDING HAND (A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,140 CARROLLWOOD DRIVE,,,FAYETTEVILLE,,,GA,,30215,US
LEONARD PEDIGO HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3807 MADDOX ROAD,,,AUGUSTA,,,GA,,30909,US
LEVEY'S PLEASANT STEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,531 FAVORWOOD DR,,,MARIETTA,,,GA,,30060,US
LEWIS ASSISTED LIVING 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1103 PLAINING MILL ROAD,,,GREENSBORO,,,GA,,30642,US
LEWIS ASSISTED LIVING 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1131 PLAINING MILL ROAD,,,GREENSBORO,,,GA,,30642,US
LEWIS ASSISTED LIVING 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1141 PLAINING MILL ROAD,,,GREENSBORO,,,GA,,30642,US
LEWIS FAMILY CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2870 EFFINGHAM HWY,,,SYLVANIA,,,GA,,30467,US
LEWIS PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,317 WEST LAKE SHORE DRIVE,,,MARTINEZ,,,GA,,30907,US
LEWIS PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1695 VIRGINIA CIRCLE,,,MABLETON,,,GA,,30126,US
LEXINGTON PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,8854 LEXINGTON DRIVE,,,JONESBORO,,,GA,,30238,US
LIA'S PERSONAL HOME CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2632 HERNDON ROAD,,,LAWRENCEVILLE,,,GA,,30043,US
LIBERTY PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2126 SHAW ROAD,,,HINESVILLE,,,GA,,31313,US
LIDIA'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3103 MORGAN BOX LANE,,,BUFORD,,,GA,,30519,US
LIFE LINK AT FORREST CIRCLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,811 FORREST CIRCLE,,,ATLANTA,,,GA,,30354,US
LIFE WELL LIVED SERVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5052 WOMACK AVENUE,,,ACWORTH,,,GA,,30101,US
"LIGHTHOUSE PERSONAL CARE HOME, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,206 BLUE MOUNTAIN PARKWAY,,,ROCKY FACE,,,GA,,30740,US
LIGHTHOUSE RETREAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1431 BRITTAIN ROAD,,,DOUGLASVILLE,,,GA,,30134,US
LILY HOMES ON BRIARCLIFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4190 BRIARCLIFF ROAD,,,ATLANTA,,,GA,,30345,US
"LITTLE HAVEN, A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1213 DYLAN WAY,,,BETHLEHEM,,,GA,,30620,US
LITTLE'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,"212 JOSEPH E LOWERY BLVD, NW",,,ATLANTA,,,GA,,30314,US
"LIVING PEACEFULLY IN JASPER, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,573 PIONEER RD,,,JASPER,,,GA,,30143,US
LIVING PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,"3034 GRAND AVENUE, S.W.",,,ATLANTA,,,GA,,30315,US
LIVING TREASURES PERSONAL CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4682 CEDAR DRIVE,,,LOGANVILLE,,,GA,,30052,US
LOGAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2081 LOGAN DRIVE,,,JONESBORO,,,GA,,30236,US
LONGEVITY PCH #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2884 LUMPKIN ROAD,,,AUGUSTA,,,GA,,30906,US
LONGEVITY PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1520-22 12TH ST,,,AUGUSTA,,,GA,,30901,US
"LOTT'S, LOUISE PCH #1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,420 COLORADO STREET,,,AUGUSTA,,,GA,,30901,US
LOV-N-CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,500 MARTIN LUTHER KING,,,TIFTON,,,GA,,31794,US
"LOVE CONTINUES II, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,6960 KNOLLWOOD DRIVE,,,MORROW,,,GA,,30260,US
"LOVE CONTINUES, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3756 RIVERCHASE CIRCLE,,,DECATUR,,,GA,,30034,US
LOVE'S PERSONAL CARE FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2347 AMSTERDAM DRIVE,,,AUGUSTA,,,GA,,30906,US
LOVELACE LIVING CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4870 FARM VALLEY DRIVE NE,,,WOODSTOCK,,,GA,,30188,US
LOVES COMMUNITY CARE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2366 DUBLIN DRIVE,,,AUGUSTA,,,GA,,30906,US
LOVIN' TOUCH PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,476 CARILLON COURT,,,STONE MOUNTAIN,,,GA,,30083,US
LOVING ANGELS HOME CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1587 BRAMLETT HILL DRIVE,,,LAWRENCEVILLE,,,GA,,30045,US
LOVING CARE ASSISTED LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,854 PORT WEST DRIVE,,,AUBURN,,,GA,,30011,US
LOVING CARE SENIOR CITIZEN HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4225 ALTON STREET,,,COLUMBUS,,,GA,,31903,US
LOVING GRACE PCH 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1236 12TH STREET,,,AUGUSTA,,,GA,,30901,US
LOVING HANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,233 NORTHSTAR DRIVE,,,COLUMBUS,,,GA,,31907,US
"LOVING HEART PCH, A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3437 GEBHART COURT,,,HEPHZIBAH,,,GA,,30815,US
LOVING HEARTS PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,10241 DEEP CREEK PLACE,,,UNION CITY,,,GA,,30291,US
LOVING LIFE PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2104 SANDERS ROAD,,,AUGUSTA,,,GA,,30906,US
LOVING PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,6468 FLEUR DE LIS DRIVE,,,MORROW,,,GA,,30260,US
LOVING TENDER CARE HOMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4131 RENARD WAY,,,REX,,,GA,,30273,US
LOVING TOUCH MINISTRIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1660 HALLMARK HILLS DRIVE,,,GRIFFIN,,,GA,,30223,US
LOWES GUARDIAN ANGEL PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2066 POWHATWAN ROAD,,,ELLENWOOD,,,GA,,30294,US
LUCILLE'S RESTING NEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3888 SADDLECREEK DRIVE,,,DOUGLASVILLE,,,GA,,30135,US
LUCKEY PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3169 HIGHWAY 88,,,BLYTHE,,,GA,,30805,US
LWLS MARIETTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3148- B PENLAND DRIVE,,,MARIETTA,,,GA,,30066,US
LY DIA'S CARING HANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5972 SOUTHLAND DRIVE,,,STONE MOUNTAIN,,,GA,,30087,US
LYNN'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3649 HWY 88,,,BLYTHE,,,GA,,30805,US
LYNNDALE GROUP HOMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3294 SKINNER MILL ROAD,,,AUGUSTA,,,GA,,30909,US
M & M PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,604 CAB ROAD,,,SYLVANIA,,,GA,,30467,US
M LOVING PERSONAL CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,7423 SHERMAN ROAD,,,JONESBORO,,,GA,,30236,US
MABLETON CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5509 WILD CHERRY DRIVE,,,MABLETON,,,GA,,30126,US
MABLEWOOD PERSONAL CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,207 KEMP ROAD,,,CLIMAX,,,GA,,39834,US
MAC CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1948 KELVIN DRIVE,,,LAWRENCEVILLE,,,GA,,30043,US
MACK'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3603 RICHDALE DRIVE,,,AUGUSTA,,,GA,,30906,US
MACY RETIREMENT CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4408 HOUSTON AVENUE,,,MACON,,,GA,,31206,US
MADEAR'S PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,108 E ADAIR ST,,,VALDOSTA,,,GA,,31601,US
MADISON HOUSE SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,167 W. JEFFERSON STREET,,,MADISON,,,GA,,30650,US
MAGNOLIA ESTATES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,68 COLLEGE AVENUE,,,ELBERTON,,,GA,,30635,US
MAGNOLIA ESTATES OF OCONEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1641 VIRGIL LANGFORD ROAD,,,BOGART,,,GA,,30622,US
MAGNOLIA ESTATES OF WINDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,624 GAINESVILLE HIGHWAY,,,WINDER,,,GA,,30680,US
MAGNOLIA HILLS RETIREMENT HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,504 HISTORIC 441 NORTH,,,DEMOREST,,,GA,,30535,US
MAGNOLIA HOUSE PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,221 SOUTH COLLEGE AVENUE,,,DOUGLAS,,,GA,,31533,US
MAGNOLIA LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,6365 NEWBORN DRIVE,,,COLLEGE PARK,,,GA,,30349,US
MAGNOLIA MANOR OF COLUMBUS ASSISTED LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2040 WARM SPRINGS ROAD,,,COLUMBUS,,,GA,,31904,US
MAGNOLIA MANOR OF MACON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,194 PIERCE AVENUE,,,MACON,,,GA,,31204,US
MAGNOLIA MANOR OF ST MARYS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4695 CHARLIE SMITH SR HWY,,,SAINT MARYS,,,GA,,31558,US
MAGNOLIA MANOR OF ST SIMONS ASSISTED LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,300 HERITAGE DRIVE,,,SAINT SIMONS ISLAND,,,GA,,31522,US
MAGNOLIA MANOR ON THE COAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,141 TIMBER TRAIL,,,RICHMOND HILL,,,GA,,31324,US
MAGNOLIA MANOR RETIREMENT CTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2001 SOUTH LEE STREET,,,AMERICUS,,,GA,,31709,US
MAGNOLIA MANOR SOUTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3011 VETERANS PARKWAY,,,MOULTRIE,,,GA,,31788,US
MAGNOLIA PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,6430 NEWTON ROAD,,,ALBANY,,,GA,,31721,US
MAGNOLIA PLACE OF CAIRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1710 SOUTH BROAD STREET,,,CAIRO,,,GA,,39828,US
MAGNOLIA SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,89 OZORA ROAD,,,LOGANVILLE,,,GA,,30052,US
"MAGNOLIAS OF CONYERS, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,964 S MAIN STREET,,,CONYERS,,,GA,,30012,US
"MAGNOLIAS, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,964 SOUTH MAIN STREET,,,CONYERS,,,GA,,30012,US
MAHONEY'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2845 ELDORADO PLACE,,,SNELLVILLE,,,GA,,30078,US
MAIN STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,147 MAIN STREET,,,MILLEDGEVILLE,,,GA,,31061,US
MAJESTIC MANOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,67 PIN OAK DRIVE,,,ROCK SPRING,,,GA,,30739,US
MALI'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,525 PAPER MILL DRIVE,,,LAWRENCEVILLE,,,GA,,30046,US
MALIHA PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,32 MARVIN STREET,,,SUMMERVILLE,,,GA,,30747,US
MAMA REESA PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1218 PINE CIRCLE SW,,,CAIRO,,,GA,,39828,US
"MANN HOUSE, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5413 NORTHLAND DRIVE,,,ATLANTA,,,GA,,30342,US
MANOR ON MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,17 WEST MAIN STREET,,,HAMPTON,,,GA,,30228,US
MANOR ON THE SQUARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5050 BARRINGTON DRIVE,,,ROSWELL,,,GA,,30075,US
MAOSA HOME CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1191 FLAMINGO DRIVE,,,AUSTELL,,,GA,,30168,US
MAPLE COURT SENIOR RESIDENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2408 NORTH TIFT AVENUE,,,TIFTON,,,GA,,31794,US
MAPLEVIEW PCH #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2622 CAWANA ROAD,,,STATESBORO,,,GA,,30461,US
MAPLEVIEW PCH #3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,10 CHURCH STREET,,,STATESBORO,,,GA,,30458,US
MAPLEVIEW PERSONAL CARE HOME #1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,808 MAPLE DRIVE,,,STATESBORO,,,GA,,30458,US
MAPLEVIEW PERSONAL CARE HOME #4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,17147 GA HIGHWAY 67,,,STATESBORO,,,GA,,30458,US
MAPP PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1141 ADRIAN CIRCLE,,,GREENSBORO,,,GA,,30642,US
MARABLE MANOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,235 E MARABLE STREET,,,MONROE,,,GA,,30655,US
MARANATHA PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4414 REEF ROAD,,,MARIETTA,,,GA,,30066,US
MARIA'S WARM HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1322 SMOKERISE LN,,,AUBURN,,,GA,,30011,US
MARIANA HOME CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1822 MADRID FALLS ROAD,,,BRASELTON,,,GA,,30517,US
MARIE'S ADULT PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3524 WRIGHTBORO ROAD,,,AUGUSTA,,,GA,,30909,US
MARIE'S PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2118 SANDERS ROAD,,,AUGUSTA,,,GA,,30906,US
MARIETA'S MISSION # 1 PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1940 SPRING ROSE GLEN,,,LAWRENCEVILLE,,,GA,,30043,US
MARIETA'S MISSION PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4332 WOODHAVEN LANE,,,OAKWOOD,,,GA,,30566,US
MARIETA'S MISSION PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1974 JESTER CIRCLE,,,LAWRENCEVILLE,,,GA,,30043,US
MARIETTA LIVING CENTRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,447 ATLANTA STREET,,,MARIETTA,,,GA,,30060,US
MARIETTA LIVING CENTRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,447 ATLANTA STREET SE,,,MARIETTA,,,GA,,30060,US
MARIETTA PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2473 JOHNSON FERRY ROAD,,,MARIETTA,,,GA,,30067,US
MARILIN'S PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3105 NAVAJO CIRCLE,,,GAINESVILLE,,,GA,,30501,US
MARKS PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1721 HEPZIBAH MCBEAN ROAD,,,HEPHZIBAH,,,GA,,30815,US
MARSH VIEW SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,7410 SKIDAWAY ROAD,,,SAVANNAH,,,GA,,31406,US
MARSH'S EDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,111 RENEGAR WAY,,,SAINT SIMONS ISLAND,,,GA,,31522,US
MARSHALL'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,853 STONEMILL MANOR,,,LITHONIA,,,GA,,30058,US
"MARSHALL, MATTIE H CENTER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2001 SOUTH LEE STREET,,,AMERICUS,,,GA,,31709,US
MARY AND MARTHA'S PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,616 MOHAWK STREET,,,ROSSVILLE,,,GA,,30741,US
MARY MAE'S PLACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,7122 OAKWOOD CIRCLE,,,REX,,,GA,,30273,US
MARY'S CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,129 EASTSIDE STREET,,,TWIN CITY,,,GA,,30471,US
MARY'S HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,310 S HUTCHINSON AVENUE,,,ADEL,,,GA,,31620,US
MARYETTA HILLS PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3589 HWY 441 NORTH,,,RABUN GAP,,,GA,,30568,US
MASALON PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,5435 BRANDON COURT,,,STONE MOUNTAIN,,,GA,,30088,US
MASTERS PERSONAL CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,"362 CARVER STREET, S.E.",,,THOMSON,,,GA,,30824,US
MATREL'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1008 EAST 12TH STREET,,,WEST POINT,,,GA,,31833,US
MATTHEW III ASSISTED LVG SVCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,527 RAILROAD STREET,,,FORT VALLEY,,,GA,,31030,US
MAUZY HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1029 SPRING GROVE ROAD,,,JESUP,,,GA,,31545,US
MAXWELL APARTMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,1803-A MAXWELL STREET,,,AMERICUS,,,GA,,31709,US
MAY ALICE COMFORT HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3903 ROCKY VALLEY DRIVE,,,CONLEY,,,GA,,30288,US
MAYA'S PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,321 SOUTH 12TH STREET,,,GRIFFIN,,,GA,,30223,US
MC JO PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,990 BRITT STREET,,,MARIETTA,,,GA,,30008,US
MCCLENDON PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,3050 JOHNNY LONG RD,,,NEWTON,,,GA,,39870,US
"MCCOLLUM, BERNICE HOME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,836A MIDDLE ROAD,,,LEESBURG,,,GA,,31763,US
MCDOUGLE PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,601 CHARLTON STREET,,,VALDOSTA,,,GA,,31601,US
MCDUFFIE WOODS PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2517 DRAYTON DRIVE,,,AUGUSTA,,,GA,,30906,US
"MCLEOD HOUSE PERSONAL CARE HOME, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,254 S GREGORY ST,,,SALE CITY,,,GA,,31784,US
MCMULLEN PERSONAL CARE HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,4770 OLD LAKE PARK ROAD,,,VALDOSTA,,,GA,,31606,US
MEADOW RIDGE PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2937 JAY MOUNTAIN ROAD,,,GAINESVILLE,,,GA,,30506,US
MEADOW RIDGE PCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal Care Home,,,,,2937 JAY MOUNTAIN RD,,,GAINESVILLE,,,GA,,30506,US
