row_id,Facility Name,Address,City,Zip Code,Beds,Type
USA-GA-79-GA-All-output-2105,SOUTHERN PINES SENIOR CARE,258 COLLEGE AVENUE,MAYSVILLE,30558,24,Personal Care Home
USA-GA-79-GA-All-output-2106,SOUTHERN PINES SENIOR LIVING,423 COVINGTON AVENUE,THOMASVILLE,31792,102,Personal Care Home
USA-GA-79-GA-All-output-2107,SOUTHERN PLANTATION,580 TOMMY LEE FULLER DRIVE,LOGANVILLE,30052,87,Personal Care Home
USA-GA-79-GA-All-output-2108,SOUTHERN RETREAT,307 CHARLES STREET,VIENNA,31092,24,Personal Care Home
USA-GA-79-GA-All-output-2109,SOUTHERN SENIOR LIVING,215 EAST SELLERS STREET,DOUGLAS,31533,15,Personal Care Home
USA-GA-79-GA-All-output-2110,SOUTHERN SENIOR LIVING COMMUNITY,515 SOUTH HUTCHINSON AVE,ADEL,31620,22,Personal Care Home
USA-GA-79-GA-All-output-2111,SOUTHSIDE GARDEN,6693 HIGHWAY 11 SOUTH,HILLSBORO,31038,6,Personal Care Home
USA-GA-79-GA-All-output-2112,SOUTHSIDE PCH,991 PEEK STREET,CONYERS,30012,4,Personal Care Home
USA-GA-79-GA-All-output-2113,SPALDING HOUSE,1105 SPALDING DRIVE,ATLANTA,30350,6,Personal Care Home
USA-GA-79-GA-All-output-2114,SPANISH OAKS RETREAT,8510 WHITFIELD AVENUE,SAVANNAH,31406,36,Personal Care Home
USA-GA-79-GA-All-output-2115,SPARKS COMMUNITY CARE HM,207 FORESTSIDE CIRCLE,AMERICUS,31709,4,Personal Care Home
USA-GA-79-GA-All-output-2116,SPARKS COMMUNITY NEW DAY,237 MCCOY STREET,AMERICUS,31709,5,Personal Care Home
USA-GA-79-GA-All-output-2117,SPARKS COMMUNITY SIMPLICITY ABODE II,430 FORREST STREET,AMERICUS,31709,6,Personal Care Home
USA-GA-79-GA-All-output-2118,SPARKS INN RETIREMENT CENTER,7290 LESTER ROAD,UNION CITY,30291,150,Personal Care Home
USA-GA-79-GA-All-output-2119,SPARKS RETIREMENT HOME,304 SOUTH GOODMAN STREET,SPARKS,31647,24,Personal Care Home
USA-GA-79-GA-All-output-2120,SPARKS SERENITY PHASE III,1701 MAXWELL STREET,AMERICUS,31709,6,Personal Care Home
USA-GA-79-GA-All-output-2121,"SPARROW'S NEST II, THE",185 GEORGIA AVENUE,SUMMERVILLE,30747,4,Personal Care Home
USA-GA-79-GA-All-output-2122,SPEAR'S TENDER TOUCH,4365 EATONTON RD,MADISON,30650,6,Personal Care Home
USA-GA-79-GA-All-output-2123,"SPECIAL PLACE, A",83 COTTON CIRCLE,COLBERT,30628,4,Personal Care Home
USA-GA-79-GA-All-output-2124,SPICE OF LIFE PCH,1458 MILL STREET,AUGUSTA,30901,15,Personal Care Home
USA-GA-79-GA-All-output-2125,SPRING CREEK HOUSE,2086 AZALEA CIRCLE,DECATUR,30033,6,Personal Care Home
USA-GA-79-GA-All-output-2126,SPRING FALLS MANOR,"2000 AUSTELL RD, APTS 811-815",MARIETTA,30008,4,Personal Care Home
USA-GA-79-GA-All-output-2127,SPRING FIELDS PCH,3342 SPRING FIELD CHURCH ROAD,SPARTA,31087,5,Personal Care Home
USA-GA-79-GA-All-output-2128,SPRING GARDEN PERSONAL CARE HOME,3361 GLEN SUMMIT LANE,SNELLVILLE,30039,5,Personal Care Home
USA-GA-79-GA-All-output-2129,SPRING HARBOR AT GREEN ISLAND,100 SPRING HARBOR DRIVE,COLUMBUS,31904,60,Personal Care Home
USA-GA-79-GA-All-output-2130,SPRING LANE PERSONAL CARE HOME,1570 SPRING LANE N.W.,ATLANTA,30314,5,Personal Care Home
USA-GA-79-GA-All-output-2131,SPRING VILLA PERSONAL CARE,620 MONROE STREET,MACON,31201,14,Personal Care Home
USA-GA-79-GA-All-output-2132,SPRINGBROOK PERSONAL CARE HOME,133 BRIARWOOD ROAD,STATESBORO,30458,6,Personal Care Home
USA-GA-79-GA-All-output-2133,SPRINGFIELD COTTAGE,1108 BEAVER DAM ROAD,HOSCHTON,30548,2,Personal Care Home
USA-GA-79-GA-All-output-2134,SSD LOVING CARE HOME 1 ,2660 DAVIDSON DRIVE,LITHONIA,30058,6,Personal Care Home
USA-GA-79-GA-All-output-2135,ST IRENE,44 CLAIRMONT AVE,ELBERTON,30635,4,Personal Care Home
USA-GA-79-GA-All-output-2136,ST IVES ASSISTED LIVING,5835 MEDLOCK BRIDGE PARKWAY,ALPHARETTA,30022,36,Personal Care Home
USA-GA-79-GA-All-output-2137,ST MARYS GROUP HOME OF WESLEY GLEN MINISTRIES,884 MUSH BLUFF ROAD,SAINT MARYS,31558,5,Personal Care Home
USA-GA-79-GA-All-output-2138,ST THERESE HOUSE,806 KIRKWOOD AVENUE SUITE 1570,ATLANTA,30316,12,Personal Care Home
USA-GA-79-GA-All-output-2139,STACEY STREET HOUSE,509 STACEY STREET,JESUP,31545,5,Personal Care Home
USA-GA-79-GA-All-output-2140,STAFF FACILITY IV,108 MIMOSA DRIVE,FORT VALLEY,31030,4,Personal Care Home
USA-GA-79-GA-All-output-2141,STAMEY PERSONAL CARE HOME,23 ZONA KAY CIRCLE,SILVER CREEK,30173,4,Personal Care Home
USA-GA-79-GA-All-output-2142,STANDARD PERSONAL CARE HOME,2761 KELLEY CHAPEL ROAD,DECATUR,30034,6,Personal Care Home
USA-GA-79-GA-All-output-2143,STAR MANOR,241 NELSON STREET,CARTERSVILLE,30120,39,Personal Care Home
USA-GA-79-GA-All-output-2144,STARCHER PERSONAL CARE HOME,187 SASSER STORE ROAD,BAINBRIDGE,39817,4,Personal Care Home
USA-GA-79-GA-All-output-2145,STEELE SWEET PERSONAL CARE HOME,3010 WATERHILL DRIVE,MIDLAND,31820,6,Personal Care Home
USA-GA-79-GA-All-output-2146,STELLER PERSONAL CARE HOME,6832 FOXFIRE PLACE,ATLANTA,30349,3,Personal Care Home
USA-GA-79-GA-All-output-2147,STEVENSON PERSONAL CARE HOME,6285 EMERALD POINTE CIRCLE,COLLEGE PARK,30349,5,Personal Care Home
USA-GA-79-GA-All-output-2148,STEWART COMMUNITY HOME,1125 15TH STREET,COLUMBUS,31901,72,Personal Care Home
USA-GA-79-GA-All-output-2149,"STEWART HOUSE, THE",102 SOUTH STREET,CARROLLTON,30117,50,Personal Care Home
USA-GA-79-GA-All-output-2150,STEWART PLACE,190 SOUTH ETOWAH DRIVE,CANTON,30114,4,Personal Care Home
USA-GA-79-GA-All-output-2151,STILESBORO PERSONAL CARE HOME,4549 STILESBORO ROAD,KENNESAW,30152,4,Personal Care Home
USA-GA-79-GA-All-output-2152,STOCKBRIDGE PERSONAL CARE HOME,170 SHIELDS ROAD,STOCKBRIDGE,30281,6,Personal Care Home
USA-GA-79-GA-All-output-2153,"STOKES, FRANCES HOME",3638 LAVISTA ROAD,DECATUR,30033,5,Personal Care Home
USA-GA-79-GA-All-output-2154,STONE BROOKE SUITES,114 STONE BROOKE DRIVE,GRAY,31032,43,Personal Care Home
USA-GA-79-GA-All-output-2155,STONE MOUNTAIN ESTATES ASSISTED LIVING AND MEMORY,1745 PARKE PLAZA CIRCLE,STONE MOUNTAIN,30087,60,Personal Care Home
USA-GA-79-GA-All-output-2156,STONE MOUNTAIN HOME,382 NALLEY DRIVE,STONE MOUNTAIN,30087,3,Personal Care Home
USA-GA-79-GA-All-output-2157,STONEHENGE ASSISTED LIVING 3,168 STONEHENGE DRIVE,BLAIRSVILLE,30512,21,Personal Care Home
USA-GA-79-GA-All-output-2158,STONEHENGE ASSISTED LIVING ONE,61 STONEHENGE DRIVE,BLAIRSVILLE,30512,21,Personal Care Home
USA-GA-79-GA-All-output-2159,STONEHENGE TOO,120 STONEHENGE DRIVE,BLAIRSVILLE,30512,20,Personal Care Home
USA-GA-79-GA-All-output-2160,STRONG HEARTS UNITY HOME,4249 AVONRIDGE DR,ST MOUNTAIN,30083,3,Personal Care Home
USA-GA-79-GA-All-output-2161,SUITES AT CYPRESS POND (THE),15 KENT ROAD,TIFTON,31794,50,Personal Care Home
USA-GA-79-GA-All-output-2162,"SUITES AT OAK VIEW, THE",55 STOCKADE ROAD,SUMMERVILLE,30747,27,Personal Care Home
USA-GA-79-GA-All-output-2163,SUITES AT POPLAR CREEK (THE),114 OLD AIRPORT ROAD,LAGRANGE,30240,50,Personal Care Home
USA-GA-79-GA-All-output-2164,SUITES AT WILLOW POND (THE),4344 COUNTRY CLUB ROAD,STATESBORO,30458,50,Personal Care Home
USA-GA-79-GA-All-output-2165,"SUITES OF WOODLEAF, THE",2022 E. PINETREE BLVD.,THOMASVILLE,31792,45,Personal Care Home
USA-GA-79-GA-All-output-2166,SULFUR SPRINGS RETREAT- ELDER,1154 MAGNOLIA DRIVE,MACON,31217,14,Personal Care Home
USA-GA-79-GA-All-output-2167,SUMMER BREEZE PCH,351 WILMINGTON ISLAND ROAD,SAVANNAH,31410,55,Personal Care Home
USA-GA-79-GA-All-output-2168,SUMMER WILLOW AT JAMES PLACE,213 INDUSTRIAL BOULEVARD,DUBLIN,31021,24,Personal Care Home
USA-GA-79-GA-All-output-2169,SUMMER WILLOW PERSONAL CARE HOME,259 NUNEZ-LEXSY ROAD,SWAINSBORO,30401,24,Personal Care Home
USA-GA-79-GA-All-output-2170,SUMMER'S LANDING,311 JERRIEL STREET,VIDALIA,30474,48,Personal Care Home
USA-GA-79-GA-All-output-2171,SUMMER'S LANDING,171 HIGHWAY 78,MONROE,30655,50,Personal Care Home
USA-GA-79-GA-All-output-2172,SUMMER'S LANDING BAYBERRY TRACE,315 ARROWHEAD BLVD,JONESBORO,30236,24,Personal Care Home
USA-GA-79-GA-All-output-2173,SUMMER'S LANDING NORTHLAND,"5399 NORTHLAND DRIVE, NE",ATLANTA,30342,60,Personal Care Home
USA-GA-79-GA-All-output-2174,SUMMER'S LANDING OF WARNER ROBINS,600 SOUTH KIMBERLY ROAD,WARNER ROBINS,31088,88,Personal Care Home
USA-GA-79-GA-All-output-2175,SUMMERS LANDING DOUGLAS,1360 WEST GORDON STREET,DOUGLAS,31533,58,Personal Care Home
USA-GA-79-GA-All-output-2176,SUMMERS LANDING GREEN ISLAND,6830 RIVER ROAD,COLUMBUS,31904,64,Personal Care Home
USA-GA-79-GA-All-output-2177,SUMMERS LANDING LIMESTONE,2030 WINDWARD LANE,GAINESVILLE,30501,50,Personal Care Home
USA-GA-79-GA-All-output-2178,SUMMERS LANDING TILLY MILL,4821 NORTH PEACHTREE ROAD,DUNWOODY,30338,30,Personal Care Home
USA-GA-79-GA-All-output-2179,SUMMERSET ASSISTED LIVING COMM,3711 BENJAMIN E MAYS DRIVE,ATLANTA,30331,185,Personal Care Home
USA-GA-79-GA-All-output-2180,SUMTER COUNTY RETIREMENT VILL,2124 HIGHWAY 280 WEST,PLAINS,31780,48,Personal Care Home
USA-GA-79-GA-All-output-2181,SUNNY GROVE,665 GORDON ROAD,BARNESVILLE,30204,24,Personal Care Home
USA-GA-79-GA-All-output-2182,SUNNY MILLS ASSISTED LIVING,402 N WEST STREET,GREENSBORO,30642,6,Personal Care Home
USA-GA-79-GA-All-output-2183,SUNRISE ASSISTED LIVING AT FIVE FORKS,3997 FIVE FORKS TRICKUM  ROAD,LILBURN,30047,101,Personal Care Home
USA-GA-79-GA-All-output-2184,SUNRISE ASSISTED LVG BUCKHEAD,"1000 LENOX PARK BOULEVARD, NE",ATLANTA,30319,125,Personal Care Home
USA-GA-79-GA-All-output-2185,SUNRISE AT HUNTCLIFF SUMMIT,8480 ROSWELL ROAD,ATLANTA,30350,94,Personal Care Home
USA-GA-79-GA-All-output-2186,SUNRISE AT IVEY RIDGE,2950 OLD ALABAMA ROAD,ALPHARETTA,30022,119,Personal Care Home
USA-GA-79-GA-All-output-2187,SUNRISE AT WEBB GIN,1375 WEBB GIN HOUSE ROAD,LAWRENCEVILLE,30045,100,Personal Care Home
USA-GA-79-GA-All-output-2188,SUNRISE GARDEN,5246 BROWNSMILL ROAD,LITHONIA,30058,3,Personal Care Home
USA-GA-79-GA-All-output-2189,SUNRISE HARBOUR PERSONAL CARE HOME,139 ORCHARD PASS,WARNER ROBINS,31088,3,Personal Care Home
USA-GA-79-GA-All-output-2190,SUNRISE OF EAST COBB,1551 JOHNSON FERRY ROAD NE,MARIETTA,30062,100,Personal Care Home
USA-GA-79-GA-All-output-2191,SUNRISE OF JOHNS CREEK,11405 MEDLOCK BRIDGE ROAD,JOHNS CREEK,30097,95,Personal Care Home
USA-GA-79-GA-All-output-2192,SUNSET NELLEE TWO,6419 BENNETT DRIVE,REX,30273,3,Personal Care Home
USA-GA-79-GA-All-output-2193,SUNSET NELLEE'S,6420 BENNETT DRIVE,REX,30273,6,Personal Care Home
USA-GA-79-GA-All-output-2194,SUNSHINE CARE,1103 BEARD-MCCORD LANE,LINCOLNTON,30817,5,Personal Care Home
USA-GA-79-GA-All-output-2195,SUNSHINE HOME CARE #2,2356 EMERALD FALLS DR,DECATUR,30035,3,Personal Care Home
USA-GA-79-GA-All-output-2196,SUNSHINE NOEL PCH,3085 LAKE PORT DRIVE,SNELLVILLE,30039,6,Personal Care Home
USA-GA-79-GA-All-output-2197,SUNSHINE NOEL PERSONAL CARE HOME 2,7411 PLEASANT HILL ROAD,LITHONIA,30058,6,Personal Care Home
USA-GA-79-GA-All-output-2198,SUNSHINE PCH,1130 EAST 40TH STREET,SAVANNAH,31404,4,Personal Care Home
USA-GA-79-GA-All-output-2199,SUNSHINE PERSONAL CARE HOME,2837 MITCHELL DRIVE,DECATUR,30032,3,Personal Care Home
USA-GA-79-GA-All-output-2200,SUNSHINE RESIDENTIAL CARE,3949 PINE GORGE CIRCLE,DACULA,30019,5,Personal Care Home
USA-GA-79-GA-All-output-2201,SUSAN'S PERSONAL CARE HOME,114 HAMBLETON STREET,THOMASVILLE,31792,6,Personal Care Home
USA-GA-79-GA-All-output-2202,SUTTON PLACE,306 WEST MANN STREET,GLENNVILLE,30427,12,Personal Care Home
USA-GA-79-GA-All-output-2203,SWEET SADIE'S PCH*,434 RAILROAD AVE,BLYTHE,30805,5,Personal Care Home
USA-GA-79-GA-All-output-2204,SYDCOLE PERSONAL HOME CARE,578 VILLAGE RUN,LAWRENCEVILLE,30046,2,Personal Care Home
USA-GA-79-GA-All-output-2205,T & A'S PERSONAL CARE HOME,5150 ATLANTA HIGHWAY,BOGART,30622,4,Personal Care Home
USA-GA-79-GA-All-output-2206,T & R PERSONAL CARE HOME,3651 TELSTAR DRIVE,ELLENWOOD,30294,6,Personal Care Home
USA-GA-79-GA-All-output-2207,TAI'S GIFTED HANDS PCH,4326 WOODVALLEY PLACE,AUGUSTA,30906,2,Personal Care Home
USA-GA-79-GA-All-output-2208,TAKER'S HOUSE,814 BOGGS RD,MABLETON,30126,3,Personal Care Home
USA-GA-79-GA-All-output-2209,TALL PINE ESTATE ASSISTED LIVING,3863 WHITAKER ROAD,ROBERTA,31078,6,Personal Care Home
USA-GA-79-GA-All-output-2210,TALLOKAS PCH #1,189 TALLOKAS ESTATES,MOULTRIE,31768,3,Personal Care Home
USA-GA-79-GA-All-output-2211,TAMMY'S PERSONAL CARE HOME,428 N HANSELL STREET,THOMASVILLE,31792,6,Personal Care Home
USA-GA-79-GA-All-output-2212,TANGLEWOOD PERSONAL CARE HOME,50 TANGLEWOOD DRIVE,DAWSONVILLE,30534,22,Personal Care Home
USA-GA-79-GA-All-output-2213,TAPESTRY HOUSE,2725 HOLCOMB BRIDGE ROAD,ALPHARETTA,30022,40,Personal Care Home
USA-GA-79-GA-All-output-2214,TAPLEY'S PERSONAL CARE HOME,4602 HEREFORD FARM ROAD,EVANS,30809,18,Personal Care Home
USA-GA-79-GA-All-output-2215,"TAPLEY'S, ANN PERSONAL CARE HOME 1",339 MARSHALL STREET,MARTINEZ,30907,11,Personal Care Home
USA-GA-79-GA-All-output-2216,"TAPLEY'S, ANN PERSONAL CARE HOME 2",339 MARSHALL STREET,AUGUSTA,30907,11,Personal Care Home
USA-GA-79-GA-All-output-2217,"TAPLEY'S, ANN PERSONAL CARE HOME 3",339 MARSHALL STREET,MARTINEZ,30907,11,Personal Care Home
USA-GA-79-GA-All-output-2218,TARA HOUSE,4001 SCARLETT O'HARA DRIVE,ELLENWOOD,30294,6,Personal Care Home
USA-GA-79-GA-All-output-2219,TARA PLANTATION,440 TRIBBLE GAP ROAD,CUMMING,30040,90,Personal Care Home
USA-GA-79-GA-All-output-2220,TARA PLANTATION,440 TRIBBLE GAP ROAD,CUMMING,30040,90,Personal Care Home
USA-GA-79-GA-All-output-2221,TATTNALL-EVANS MANOR,312 NORTH HENRY STREET,GLENNVILLE,30427,6,Personal Care Home
USA-GA-79-GA-All-output-2222,TEBEAU HOUSE,2019 TEBEAU STREET,WAYCROSS,31501,15,Personal Care Home
USA-GA-79-GA-All-output-2223,TENDER CARE PCH,4253 MILFORD PLACE,HOSCHTON,30548,3,Personal Care Home
USA-GA-79-GA-All-output-2224,TENDER HANDS HOME CARE,3025 SONYA LANE,SNELLVILLE,30078,6,Personal Care Home
USA-GA-79-GA-All-output-2225,TENDER LIFE ESTATE,2545 CHANDLER GROVE DRIVE,BUFORD,30519,3,Personal Care Home
USA-GA-79-GA-All-output-2226,TENDER LOVING CARE,4722 LIONS HEAD CIRCLE,LITHONIA,30038,3,Personal Care Home
USA-GA-79-GA-All-output-2227,TENDER PERSONAL CARE HOME #2,339 RUSSELL RD,LAWRENCEVILLE,30043,8,Personal Care Home
USA-GA-79-GA-All-output-2228,TENDER PHC,1560 TWIN BRIDGE LANE,LAWRENCEVILLE,30043,6,Personal Care Home
USA-GA-79-GA-All-output-2229,TENDER TOUCH PRIVATE CARE,"2000 AUSTELL RD BLDG 800, SUITE 821-825",MARIETTA,30008,6,Personal Care Home
USA-GA-79-GA-All-output-2230,TENNILLE RETIREMENT HOME,525 NORTH MAIN STREET,TENNILLE,31089,24,Personal Care Home
USA-GA-79-GA-All-output-2231,TERRELL'S PERSONAL CARE HOME,5100 ATLANTA HWY,BOGART,30622,4,Personal Care Home
USA-GA-79-GA-All-output-2232,TERRI'S PERSONAL CARE HOME,1680 LAWRENCEVILLE - SUWANEE ROAD,LAWRENCEVILLE,30043,12,Personal Care Home
USA-GA-79-GA-All-output-2233,THOMAS DD SITE #1,1517 WRIGHT STREET,THOMASVILLE,31792,3,Personal Care Home
USA-GA-79-GA-All-output-2234,THOMAS HOME,2933 LAKE HOWARD ROAD,LA FAYETTE,30728,4,Personal Care Home
USA-GA-79-GA-All-output-2235,THOMAS MR #3,503 HUNTER'S CHASE CIRCLE,THOMASVILLE,31792,3,Personal Care Home
USA-GA-79-GA-All-output-2236,THOMAS MR SITE #5,211 HUNTER'S CHASE CIRCLE,THOMASVILLE,31792,3,Personal Care Home
USA-GA-79-GA-All-output-2237,"THOMAS, INEZ PC",3406 RICHMOND HILL ROAD,AUGUSTA,30906,5,Personal Care Home
USA-GA-79-GA-All-output-2238,"THOMAS, INEZ PCH #2",3405 RICHMOND HILL ROAD,AUGUSTA,30906,6,Personal Care Home
USA-GA-79-GA-All-output-2239,THOMASTON MANOR,409 WEST GORDON STREET,THOMASTON,30286,12,Personal Care Home
USA-GA-79-GA-All-output-2240,THOMPSON MANOR,107 ROWE STREET,DUBLIN,31021,15,Personal Care Home
USA-GA-79-GA-All-output-2241,THOMPSON'S PERSONAL CARE HOME,3435 LINDERWOOD DRIVE,AUGUSTA,30906,5,Personal Care Home
USA-GA-79-GA-All-output-2242,"THURSTON'S, JEAN PCH",3440 GARRETTS CHAPEL ROAD,CHICKAMAUGA,30707,2,Personal Care Home
USA-GA-79-GA-All-output-2243,TIARA'S ADULT PCH,220 PRICE ROAD,FAYETTEVILLE,30215,4,Personal Care Home
USA-GA-79-GA-All-output-2244,"TIGNALL HOUSE, THE",185 S HULIN AVE,TIGNALL,30668,12,Personal Care Home
USA-GA-79-GA-All-output-2245,TIMBERWOOD PCH,359 A AND B SHORELINE DRIVE,THOMASVILLE,31757,6,Personal Care Home
USA-GA-79-GA-All-output-2246,TINCUP RANCH ASSISTED LIVING HOME,91 ALDER ROAD,FRANKLIN,30217,6,Personal Care Home
USA-GA-79-GA-All-output-2247,TL & L PERSONAL CARE HOME,1213 DUNWOODY DRIVE,VALDOSTA,31602,4,Personal Care Home
USA-GA-79-GA-All-output-2248,TL&C PERSONAL CARE HOME,1513 BAYMEADOW DRIVE,VALDOSTA,31601,4,Personal Care Home
USA-GA-79-GA-All-output-2249,TLC FAMILY HOME,3605 SHALLOWFORD ROAD,MARIETTA,30062,3,Personal Care Home
USA-GA-79-GA-All-output-2250,TLC PERSONAL CARE HOME,2861 GREENVILLE ROAD,LAGRANGE,30241,6,Personal Care Home
USA-GA-79-GA-All-output-2251,TNK PERSONAL CARE HOME,1947 HARRISON RD,AUGUSTA,30904,3,Personal Care Home
USA-GA-79-GA-All-output-2252,TOP OF THE LINE RESIDENTIAL CARE,4960 BROWNSVILLE RD,POWDER SPRINGS,30127,3,Personal Care Home
USA-GA-79-GA-All-output-2253,TOP OF THE LINE RESIDENTIAL CARE II,4712 MEADOWS RD,POWDER SPRINGS,30127,8,Personal Care Home
USA-GA-79-GA-All-output-2254,TOTAL CARE PERSONAL CARE HOME,166 COUNTRY CLUB ROAD,IVEY,31031,4,Personal Care Home
USA-GA-79-GA-All-output-2255,"TOUCH OF HOME FOR THE ELDERLY, A",503 EAST JEFFERSON STREET,AMERICUS,31709,6,Personal Care Home
USA-GA-79-GA-All-output-2256,TOUCHING YOUR WORLD PCH,1888 MOUNTAIN PARK RUN,LOGANVILLE,30052,3,Personal Care Home
USA-GA-79-GA-All-output-2257,TOWNE CLUB PEACHTREE CITY,201 CROSSTOWN DRIVE,PEACHTREE CITY,30269,49,Personal Care Home
USA-GA-79-GA-All-output-2258,TRACES OF TIGER I,382 BRIDGE CREEK ROAD,TIGER,30576,24,Personal Care Home
USA-GA-79-GA-All-output-2259,TRACES OF TIGER II,382 BRIDGE CREEK ROAD,TIGER,30576,15,Personal Care Home
USA-GA-79-GA-All-output-2260,TRANQUILITY OF  DALTON,986 ORCHARD WAY,DALTON,30720,40,Personal Care Home
USA-GA-79-GA-All-output-2261,TRANSITIONS,5170 LOST DUTCHMAN DRIVE,LITHONIA,30038,3,Personal Care Home
USA-GA-79-GA-All-output-2262,TRAYCE MANOR,410 EAST SELLERS STREET,DOUGLAS,31533,5,Personal Care Home
USA-GA-79-GA-All-output-2263,TREUTLEN LIVING CENTER,5590 NORTH THIRD STREET,SOPERTON,30457,15,Personal Care Home
USA-GA-79-GA-All-output-2264,TRINITY CARE HOME,4150 LOWER ROSWELL ROAD,MARIETTA,30068,3,Personal Care Home
USA-GA-79-GA-All-output-2265,TRINITY CARE HOME OF MARIETTA 2,3800 SANDY PLAINS,MARIETTA,30066,3,Personal Care Home
USA-GA-79-GA-All-output-2266,TRINITY PERSONAL CARE HOME OF GEORGIA,718 WEED STREET,AUGUSTA,30904,6,Personal Care Home
USA-GA-79-GA-All-output-2267,TRUE CARE,1909 CENTRAL AVE,AUGUSTA,30904,6,Personal Care Home
USA-GA-79-GA-All-output-2268,TRUE COMFORT CARE HOME #5,1905 DAINELSVILLE ROAD,ATHENS,30601,6,Personal Care Home
USA-GA-79-GA-All-output-2269,TRUE COMFORT CARE HOME 3,476 BRIARWOOD LANE,HULL,30646,3,Personal Care Home
USA-GA-79-GA-All-output-2270,TRUE COMFORT CARE HOME 4,1081 HELICAN SPRING ROAD,ATHENS,30601,5,Personal Care Home
USA-GA-79-GA-All-output-2271,TRUE COMFORT CARE HOMES #6,185 CATALPA DRIVE,ATHENS,30601,4,Personal Care Home
USA-GA-79-GA-All-output-2272,TRUE COMFORT PCH #7,6226 HWY 72,COLBERT,30628,6,Personal Care Home
USA-GA-79-GA-All-output-2273,TRULY A BLESSING,6930 BUENA VISTA ROAD,COLUMBUS,31907,6,Personal Care Home
USA-GA-79-GA-All-output-2274,TRULY A BLESSING II*,6726 BUENA VISTA ROAD,COLUMBUS,31907,6,Personal Care Home
USA-GA-79-GA-All-output-2275,TRULY LIVING WELL PERSONAL CARE HOME,7078 BETHEL COURT,RIVERDALE,30296,6,Personal Care Home
USA-GA-79-GA-All-output-2276,TUCKER GROUP HOME,4559 LAVISTA ROAD,TUCKER,30084,4,Personal Care Home
USA-GA-79-GA-All-output-2277,TUCKER'S PCH II,322 NEW HOME ROAD,LA FAYETTE,30728,3,Personal Care Home
USA-GA-79-GA-All-output-2278,TUDOR CASTLE,2056 TUDOR CASTLE CIRCLE,DECATUR,30035,6,Personal Care Home
USA-GA-79-GA-All-output-2279,TURPIN HILL SENIOR LIVING,1913 OLD SAVANNAH ROAD,AUGUSTA,30901,6,Personal Care Home
USA-GA-79-GA-All-output-2280,TWELVE OAKS SENIOR LIVING,2000 BELLEVUE ROAD,DUBLIN,31021,26,Personal Care Home
USA-GA-79-GA-All-output-2281,TYLER'S PERSONAL CARE HOME,224 FLOWING WELLS ROAD,MARTINEZ,30907,6,Personal Care Home
USA-GA-79-GA-All-output-2282,TYLER'S PERSONAL CARE HOME #2,208 FLOWING WELLS ROAD,MARTINEZ,30907,17,Personal Care Home
USA-GA-79-GA-All-output-2283,U2 CONCEPTS PC,2900 KEENAN ROAD,COLLEGE PARK,30349,3,Personal Care Home
USA-GA-79-GA-All-output-2284,UNIQUE PERSONAL CARE HOME #1,105 HIDDEN BROOK COURT,COLLEGE PARK,30349,3,Personal Care Home
USA-GA-79-GA-All-output-2285,UNIQUE PERSONAL CARE HOME #2,3559 TROUTDALE CT,DECATUR,30032,3,Personal Care Home
USA-GA-79-GA-All-output-2286,UNIQUE QUALITY PCH,5732 BARRINGTON RUN,UNION CITY,30291,3,Personal Care Home
USA-GA-79-GA-All-output-2287,UNISEX XTENDED LIVING,1616 B QUACCO ROAD,POOLER,31322,3,Personal Care Home
USA-GA-79-GA-All-output-2288,UNITED CEREBRAL PALSY TRAVIS,1407 SOUTH HAIRSTON ROAD,STONE MOUNTAIN,30088,6,Personal Care Home
USA-GA-79-GA-All-output-2289,UNIVERSAL SERVICES PERSONAL HOME,1766 ENCLAVE PLACE,CONLEY,30288,3,Personal Care Home
USA-GA-79-GA-All-output-2290,UNLIMITED LOVING CARE I,5119 CHASTLETON DRIVE,STONE MOUNTAIN,30087,3,Personal Care Home
USA-GA-79-GA-All-output-2291,UNLIMITED LOVING CARE III,5168 HUGH HOWELL,STONE MOUNTAIN,30087,3,Personal Care Home
USA-GA-79-GA-All-output-2292,UPHILL SPRINGS,2445 BACKVALLEY ROAD,LYERLY,30730,4,Personal Care Home
USA-GA-79-GA-All-output-2293,UPPER RIVER PCH,2729 TRELLIS OAKS DRIVE,MARIETTA,30060,3,Personal Care Home
USA-GA-79-GA-All-output-2294,UPPER RIVER PCH,130 UPPER RIVER ROAD,COVINGTON,30016,6,Personal Care Home
USA-GA-79-GA-All-output-2295,UPPER RIVER PCH III,2737 TRELLIS OAKS DRIVE,MARIETTA,30060,3,Personal Care Home
USA-GA-79-GA-All-output-2296,UPSCALE PERSONAL CARE HOME,1076 JAMERSON RD,MARIETTA,30066,3,Personal Care Home
USA-GA-79-GA-All-output-2297,USHER RESIDENTIAL & COMMUNITY SERVICES,2165 GLENDALE DRIVE,DECATUR,30032,6,Personal Care Home
USA-GA-79-GA-All-output-2298,V & T SHADY REST PC HOME,1386 NEW PETERSBURG ROAD,LINCOLNTON,30817,2,Personal Care Home
USA-GA-79-GA-All-output-2299,V H PERSONAL CARE HOME,5952 WELLBORN TRAILS,LITHONIA,30058,3,Personal Care Home
USA-GA-79-GA-All-output-2300,"VALENCIA PERSONAL CARE HOME, THE",605 S VALENCIA DRIVE,ALBANY,31707,12,Personal Care Home
