row_id,Facility Name,Address1,Address2,City,Zip,State,Phone,Fax,Mailing Address1,Mailing Address2,Mailing City,Mailing Zip,Mailing State,Licensed Beds,Country,facility_type
USA-GA-78-GA-All-output-1444,STAFF FACILITY IV,108 MIMOSA DRIVE,,FORT VALLEY,31030,GA,4788259045,4788259226,108 MIMOSA DRIVE,,FORT VALLEY,31030,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-1445,WATKINS PERSONAL CARE HOME II,404 E. CHURCH STREET,,FORT VALLEY,31030,GA,4786764646,,404 E. CHURCH STREET,,FORT VALLEY,31030,GA,23,US,Nursing Home
USA-GA-78-GA-All-output-1446,GARDEN VIEW,6134 COLLEGE AVENUE,,BLACKSHEAR,31516-5412,GA,9124491616,,6134 COLLEGE AVENUE,,BLACKSHEAR,31516,GA,13,US,Nursing Home
USA-GA-78-GA-All-output-1447,PINEWOOD RETIREMENT VILLA,7 SLAPPEY DRIVE,,HAWKINSVILLE,31036,GA,4787839171,4787832101,7 SLAPPEY DRIVE,,HAWKINSVILLE,31036,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-1448,KINGSFORD PLACE,95 PROGRESS AVENUE,,HAWKINSVILLE,31036-1118,GA,4787832717,4788928330,95 PROGRESS AVENUE,,HAWKINSVILLE,31036,GA,16,US,Nursing Home
USA-GA-78-GA-All-output-1449,TRACES OF TIGER I,382 BRIDGE CREEK ROAD,,TIGER,30576,GA,7067826208,,P.O. BOX 219,,TIGER,30576,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1450,"HOOD, GLADYS PCH",4820 MCCOMBS ROAD,,HEPHZIBAH,30815,GA,7067939692,,P.O. BOX 66,,HEPHZIBAH,30815,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1451,LEONARD PEDIGO HOME,3807 MADDOX ROAD,,AUGUSTA,30909,GA,7068602633,,P.O. BOX 922787,,NORCROSS,30010,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-1452,SO FRESH N SO CLEAN PERSONAL CARE HOME 1,1982 CONKLE ROAD,,RIVERDALE,30296,GA,7702560168,,1982 CONKLE ROAD,,RIVERDALE,30296,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-1453,LUCKEY PERSONAL CARE HOME,3169 HIGHWAY 88,,BLYTHE,30805-3609,GA,7065924687,,3169 HIGHWAY 88,,BLYTHE,30805,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1454,ANDRA'S AA PERSONAL CARE HOME,1736-1738 JENKINS STREET,,AUGUSTA,30904,GA,7064819437,,1736-1738 JENKINS STREET,,AUGUSTA,30904,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1455,"HYMEL, GAYNELL PCH",1029 MOSLEY ROAD,,AUGUSTA,30906,GA,7067932911,,1029 MOSLEY ROAD,,AUGUSTA,30906,GA,10,US,Nursing Home
USA-GA-78-GA-All-output-1456,YAX'S PERSONAL CARE HOME,417 ORANGE STREET,,AUGUSTA,30901,GA,7067240705,,417 ORANGE STREET,,AUGUSTA,30901,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-1457,CHELSEA HOUSE,515 CARR STREET,,AUGUSTA,30904,GA,7063641168,,515 CARR STREET,,AUGUSTA,30904,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1458,"KYLER'S, LUCILLE QUALITY CARE",3231 WARE ROAD,,AUGUSTA,30909-4237,GA,7064962818,,3231 WARE ROAD,,AUGUSTA,30909,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-1459,GAYNELL HYMEL'S PCH II,1015 MOSLEY ROAD,,AUGUSTA,30906,GA,7067933536,,1015 MOSLEY ROAD,,AUGUSTA,30906,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1460,LANHAM PERSONAL CARE HOME,2950 OLD HIGHWAY #1,,HEPHZIBAH,30815,GA,7067903526,,2950 OLD HIGHWAY #1,,HEPHZIBAH,30815,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-1461,ACE 1 CARE,2107 EASTSIDE COURT,,AUGUSTA,30906,GA,7067711043,,2107 EASTSIDE COURT,,AUGUSTA,30906,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-1462,CORNERSTONE COMPASSION CENTER,420 WARREN ROAD,,AUGUSTA,30907,GA,7062285359,,420 WARREN ROAD,,AUGUSTA,30907,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1463,LYNNDALE GROUP HOMES,3294 SKINNER MILL ROAD,,AUGUSTA,30909-1918,GA,7067292119,,3294 SKINNER MILL ROAD,,AUGUSTA,30909,GA,12,US,Nursing Home
USA-GA-78-GA-All-output-1464,"SHELLY, WANDA",1055 HEPHZIBAH MCBEAN ROAD,,HEPHZIBAH,30815,GA,7067938256,,1055 HEPHZIBAH MCBEAN ROAD,,HEPHZIBAH,30815,GA,10,US,Nursing Home
USA-GA-78-GA-All-output-1465,LOVES COMMUNITY CARE CENTER,2366 DUBLIN DRIVE,,AUGUSTA,30906-4021,GA,7067931949,,2366 DUBLIN DRIVE,,AUGUSTA,30906,GA,9,US,Nursing Home
USA-GA-78-GA-All-output-1466,LOVE'S PERSONAL CARE FACILITY,2347 AMSTERDAM DRIVE,,AUGUSTA,30906-4002,GA,7067982181,,2347 AMSTERDAM DRIVE,,AUGUSTA,30906,GA,8,US,Nursing Home
USA-GA-78-GA-All-output-1467,"SAXON'S, BETTY PCH",1125 PINEY GROVE ROAD,,AUGUSTA,30906,GA,7067938242,,1125 PINEY GROVE ROAD,,AUGUSTA,30906,GA,18,US,Nursing Home
USA-GA-78-GA-All-output-1468,"YOUNG'S, LORAINE PCH",2836 TOBACCO ROAD,,HEPHZIBAH,30815,GA,7067980817,,2836 TOBACCO ROAD,,HEPHZIBAH,30815,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-1469,SPICE OF LIFE PCH,1458 MILL STREET,,AUGUSTA,30901,GA,7067247689,,1458 MILL STREET,,AUGUSTA,30901,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-1470,SAVANNAH SQUARE,167 MURROW ROAD,,BLYTHE,30805,GA,7067510411,,167 MURROW ROAD,,BLYTHE,30805,GA,10,US,Nursing Home
USA-GA-78-GA-All-output-1471,SCHUELER'S PERSONAL CARE HOME,2022 LOUISA ROAD,,HEPHZIBAH,30815,GA,7065926883,,2022 LOUISA ROAD,,HEPHZIBAH,30815,GA,10,US,Nursing Home
USA-GA-78-GA-All-output-1472,"HALL, BARBARA RAY",2638 CASTLETOWN DRIVE,,HEPHZIBAH,30815-6556,GA,7067937900,,2638 CASTLETOWN DRIVE,,HEPHZIBAH,30815,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1473,AUGUSTA GARDENS RETIREMENT RES,3725 WHEELER ROAD,,AUGUSTA,30909,GA,7068686500,,3725 WHEELER ROAD,,AUGUSTA,30909,GA,72,US,Nursing Home
USA-GA-78-GA-All-output-1474,PLAZA PERSONAL CARE CENTER,724 GREENE STREET,,AUGUSTA,30901,GA,7067222096,,724 GREENE STREET,,AUGUSTA,30901,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1475,LEWIS FAMILY CARE HOME,2870 EFFINGHAM HWY,,SYLVANIA,30467-9804,GA,9128573880,,2870 EFFINGHAM HWY,,SYLVANIA,30467,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1476,MOSLEY MANOR PCH,3774 NEWINGTON HIGHWAY,,SYLVANIA,30467-3111,GA,9128293315,,3774 NEWINGTON HIGHWAY,,SYLVANIA,30467,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1477,CHESTNUT MANOR,13 CHESTNUT STREET,,GRIFFIN,30223,GA,7702288034,,13 CHESTNUT STREET,,GRIFFIN,30223,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1478,BRICELAND PERSONAL CARE HOME,1380 W. POPULAR STREET,,GRIFFIN,30224,GA,7704679398,6785160288,1380 W. POPULAR STREET,,GRIFFIN,30224,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-1479,MUSGROVE MANOR,13 BIRNAM WOODS ROAD,,GRIFFIN,30223,GA,7702299958,,13 BIRNAM WOODS ROAD,,GRIFFIN,30223,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1480,COLLEGE MANOR,205 WEST COLLEGE STREET,,GRIFFIN,30224,GA,7702274959,,205 WEST COLLEGE STREET,,GRIFFIN,30224,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-1481,GRIFFIN MANOR,207 WEST COLLEGE STREET,,GRIFFIN,30224-4120,GA,7702275284,,P.O. BOX 2028 HWY. 137 E.,,BUTLER,31006,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-1482,"WOODS SENIOR LIVING COMMUNITY, THE",1401 MACON ROAD,,GRIFFIN,30224,GA,7704126005,,1401 OLD MACON ROAD,,GRIFFIN,30224,GA,40,US,Nursing Home
USA-GA-78-GA-All-output-1483,PICTURE OF LIFE,351 S HILL STREET,,TOCCOA,30577,GA,7068862540,,351 S HILL STREET,,TOCCOA,30577,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-1484,RED HILL ADAPTIVE GROUP HOME,ROUTE 1,BOX 626,RICHLAND,31825,GA,2298873609,2298872285,14 RED HILL CHURCH ROAD,,RICHLAND,31825,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1485,MAGNOLIA MANOR RETIREMENT CTR,2001 SOUTH LEE STREET,,AMERICUS,31709-4715,GA,2299249352,2299284392,2001 SOUTH LEE STREET,,AMERICUS,31709,GA,150,US,Nursing Home
USA-GA-78-GA-All-output-1486,PERFECT CARE,114 SULLIVAN DRIVE,,AMERICUS,31709,GA,2299285616,2299285454,114 SULLIVAN DRIVE,,AMERICUS,31709,GA,64,US,Nursing Home
USA-GA-78-GA-All-output-1487,SUMTER COUNTY RETIREMENT VILL,2124 HIGHWAY 280 WEST,,PLAINS,31780,GA,2298245149,2299385153,2124 HIGHWAY 280 WEST,,PLAINS,31780,GA,48,US,Nursing Home
USA-GA-78-GA-All-output-1488,TATTNALL-EVANS MANOR,312 NORTH HENRY STREET,,GLENNVILLE,30427,GA,9126544961,,P.O. BOX 745,,STATESBORO,30459,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1489,SUTTON PLACE,306 WEST MANN STREET,,GLENNVILLE,30427,GA,9126541067,,306 WEST MANN STREET,,GLENNVILLE,30427,GA,12,US,Nursing Home
USA-GA-78-GA-All-output-1490,SOUTHERN CHARM,110 SOUTH THIRD AVENUE,,MCRAE,31055,GA,2298687776,,110 SOUTH THIRD AVENUE,,MCRAE,31055,GA,20,US,Nursing Home
USA-GA-78-GA-All-output-1491,ENGLEWOOD HEALTH CARE PCH,286 STONEWALL STREET,S.E.,DAWSON,39842,GA,2299953665,2299953665,P.O. BOX 1743,,ALBANY,31702,GA,11,US,Nursing Home
USA-GA-78-GA-All-output-1492,SEYMOUR SOUTHERN COMFORTS,202 EAST MAIN STREET,,BRONWOOD,39826,GA,2299956611,2299954045,P. O. BOX 119,,BRONWOOD,39826,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1493,WARREN PERSONAL CARE HOME,6009 ELLEN STREET,,OCHLOCKNEE,31773-0213,GA,2295745704,,P.O. BOX 213,,OCHLOCKNE,31773,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1494,MISSION OF HOPE,227 EAST HILL STREET,,THOMASVILLE,31792-6134,GA,2292271133,,227 EAST HILL STREET,,THOMASVILLE,31792,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1495,AZALEA WAY,125 HAMBLETON STREET,,THOMASVILLE,31792,GA,2295510717,2292285882,P.O. BOX 1732,,THOMASVILLE,31799,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1496,"SUITES OF WOODLEAF, THE",2022 E. PINETREE BLVD.,,THOMASVILLE,31792,GA,2292268682,2292275259,2022 E. PINETREE BLVD.,,THOMASVILLE,31792,GA,45,US,Nursing Home
USA-GA-78-GA-All-output-1497,HAZEL MARCHANT HOME FOR WOMEN,1606 RED FOX TRAIL,,TIFTON,31794,GA,2293889001,2293889001,1906 PALMYRA ROAD,,ALBANY,31701,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-1498,BRADLEY PLACE,418 NORTH PARK AVENUE,,TIFTON,31794,GA,2293869789,2293869307,418 NORTH PARK AVENUE,,TIFTON,31794,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1499,GRACE MANOR,405 NORTH RIDGE,,TIFTON,31794-4325,GA,2293870940,2293869307,405 NORTH RIDGE,,TIFTON,31794,GA,13,US,Nursing Home
USA-GA-78-GA-All-output-1500,LEGACY VILLAGE OF TIFTON PERSONAL CARE,1934 WHIDDON MILL ROAD,,TIFTON,31794,GA,2293862273,2293862276,1934 WHIDDON MILL ROAD,,TIFTON,31794,GA,35,US,Nursing Home
USA-GA-78-GA-All-output-1501,MAPLE COURT SENIOR RESIDENCE,2408 NORTH TIFT AVENUE,,TIFTON,31794,GA,2293821791,2293917259,2408 NORTH TIFT AVENUE,,TIFTON,31794,GA,45,US,Nursing Home
USA-GA-78-GA-All-output-1502,SUITES AT CYPRESS POND (THE),15 KENT ROAD,,TIFTON,31794,GA,2293823333,2293825364,15 KENT ROAD,,TIFTON,31794,GA,50,US,Nursing Home
USA-GA-78-GA-All-output-1503,PITZER HOUSE,434 NORTH HALL STREET,,LYONS,30436,GA,9125268830,,P.O. BOX 745,,STATESBORO,30459,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-1504,HARPER HOUSE,512 NORTH STATE STREET,,LYONS,30436-1239,GA,9125269189,,P.O. BOX 745,,STATESBORO,30459,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-1505,SOUTHERN MAGNOLIA,405 THOMPSON STREET,,VIDALIA,30474,GA,9125372379,,405 THOMPSON STREET,,VIDALIA,30474,GA,9,US,Nursing Home
USA-GA-78-GA-All-output-1506,PRECIOUS CARE HOME,1105 MT. VERNON ROAD,,VIDALIA,30474,GA,9125379306,,P. O. BOX 561,,VIDALIA,30475,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-1507,SUMMER'S LANDING,311 JERRIEL STREET,,VIDALIA,30474,GA,9125371574,9125379240,311 JERRIEL STREET,,VIDALIA,30474,GA,48,US,Nursing Home
USA-GA-78-GA-All-output-1508,TREUTLEN LIVING CENTER,5590 NORTH THIRD STREET,,SOPERTON,30457,GA,9125296956,,5590 NORTH THIRD STREET,,SOPERTON,30457,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-1509,OPAL'S PERSONAL CARE HOME #1,100 OAKRIDGE,,LAGRANGE,30240,GA,7068821081,7068451387,100 OAKRIDGE,,LAGRANGE,30240,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1510,TLC PERSONAL CARE HOME,2861 GREENVILLE ROAD,,LAGRANGE,30241,GA,7068850210,,2861 GREENVILLE ROAD,,LAGRANGE,30241,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1511,"LEISURE LVG LAGRANGE, BLD 001",137 PARKER PLACE,,LAGRANGE,30240-4070,GA,7068842565,,137 PARKER PLACE,,LAGRANGE,30240,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-1512,"LEISURE LVG LAGRANGE II, BLD 2",137 PARKER PLACE,,LAGRANGE,30240-4070,GA,7068828225,,137 PARKER PLACE,,LAGRANGE,30240,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-1513,SUITES AT POPLAR CREEK (THE),114 OLD AIRPORT ROAD,,LAGRANGE,30240,GA,7068451500,,114 OLD AIRPORT ROAD,,LAGRANGE,30240,GA,50,US,Nursing Home
USA-GA-78-GA-All-output-1514,GOLDEN SOUTH,705 DENHAM ROAD,,SYCAMORE,31790-0221,GA,2295674273,2295672138,P.O. BOX 220,,SYCAMORE,31790,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1515,STONEHENGE SENIOR LIVING I,61 STONEHENGE DRIVE,,BLAIRSVILLE,30512,GA,7067457703,,61 STONEHENGE DRIVE,,BLAIRSVILLE,30512,GA,21,US,Nursing Home
USA-GA-78-GA-All-output-1516,MISTY MEADOWS PCH,3464  WOLF PEN GAP ROAD,,SUCHES,30572-2304,GA,7067471005,7067471446,3464  WOLF PEN GAP ROAD,,SUCHES,30572,GA,20,US,Nursing Home
USA-GA-78-GA-All-output-1517,LAZY-R-PERSONAL CARE CENTER,81 WELLBORN STREET,,BLAIRSVILLE,30512-4527,GA,7067456666,,81 WELLBORN STREET,,BLAIRSVILLE,30512,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1518,THOMASTON MANOR,409 WEST GORDON STREET,,THOMASTON,30286,GA,7066478220,,409 WEST GORDON STREET,,THOMASTON,30286,GA,12,US,Nursing Home
USA-GA-78-GA-All-output-1519,MAJESTIC MANOR,67 PIN OAK DRIVE,,ROCK SPRING,30739,GA,7067641180,,67 PIN OAK DRIVE,,ROCK SPRING,30739,GA,34,US,Nursing Home
USA-GA-78-GA-All-output-1520,MARY AND MARTHA'S PCH,616 MOHAWK STREET,,ROSSVILLE,30741,GA,7068667454,,616 MOHAWK STREET,,ROSSVILLE,30741,GA,42,US,Nursing Home
USA-GA-78-GA-All-output-1521,WILLOW RIDGE HOME,181 MAIN STREET,,LOGANVILLE,30052,GA,7704664900,,181 MAIN STREET,,LOGANVILLE,30052,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1522,"JINKS, PAT HOME, THE",609 PERHAM STREET,,WAYCROSS,31503-3850,GA,9122851628,,609 PERHAM STREET,,WAYCROSS,31503,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1523,ASHWOOD PERSONAL CARE HOME,6303 ASHWOOD DRIVE,,COLUMBUS,31904,GA,7062216589,,6303 ASHWOOD DRIVE,,COLUMBUS,31904,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1524,"PINES RETIREMENT LIVING, THE",801 DARLING AVENUE,,WAYCROSS,31501-6324,GA,9122834704,,801 DARLING AVENUE,,WAYCROSS,31501,GA,10,US,Nursing Home
USA-GA-78-GA-All-output-1525,TEBEAU HOUSE,2019 TEBEAU STREET,,WAYCROSS,31501,GA,9122859303,,2019 TEBEAU STREET,,WAYCROSS,31501,GA,15,US,Nursing Home
USA-GA-78-GA-All-output-1526,BAPTIST VILLAGE DBA VILLAGE LK,715 VILLAGE LAKE DRIVE,,WAYCROSS,31503,GA,9122879977,,715 VILLAGE LAKE DRIVE,,WAYCROSS,31503,GA,28,US,Nursing Home
USA-GA-78-GA-All-output-1527,TENNILLE RETIREMENT HOME,525 NORTH MAIN STREET,,TENNILLE,31089,GA,4785520607,,525 NORTH MAIN STREET,,TENNILLE,31089,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1528,MELANIE STREET HOUSE,677 MELANIE STREET,,JESUP,31545-4437,GA,9125309041,,P.O. BOX 745,,STATESBORO,30459,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-1529,STACEY STREET HOUSE,509 STACEY STREET,,JESUP,31545-4441,GA,9125309039,,P.O. BOX 745,,STATESBORO,30459,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-1530,RED HILL PERSONAL CARE HOME,530 RED HILL ROAD,,JESUP,31545,GA,9124274063,,530 RED HILL ROAD,,JESUP,31545,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1531,MOSSY OAK ASSISTED LIVING,1150 RIVER ROAD,,JESUP,31546,GA,9125880065,,1150 RIVER ROAD,,JESUP,31546,GA,19,US,Nursing Home
USA-GA-78-GA-All-output-1532,PLEASANT VALLEY PERSONAL CARE,510 REED ROAD,,DALTON,30720,GA,7062593094,,510 REED ROAD,,DALTON,30720,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1533,"GARDENS AT ROYAL OAKS, THE",1218 BROADRICK DRIVE,,DALTON,30720-2803,GA,7062758899,,1218 BROADRICK DRIVE,,DALTON,30720,GA,48,US,Nursing Home
USA-GA-78-GA-All-output-1534,ECHOLS PCH,5266 LEXINGTON ROAD,,RAYLE,30660,GA,7062743350,,5266 LEXINGTON ROAD,,RAYLE,30660,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1535,PINE SHADOWS RETIREMENT MANOR,202 BRYANT DRIVE,,SYLVESTER,31791,GA,2297767565,2297761855,202 BRYANT DRIVE,,SYLVESTER,31791,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1536,NKY HOUSING & DAUGHTERS GOD TRUST II,3373 CREEKWOOD DRIVE,,REX,30273,GA,4046632493,,1856 WATER CREST DR,,JONESBORO,30236,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-1537,KENDRICK HOME,1016 ELL STREET (B),,MACON,31206-2818,GA,4787888193,4787886270,1016 ELL STREET (B),,MACON,31206,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1538,STONEHENGE SENIOR LIVING II,120 STONEHENGE DRIVE,,BLAIRSVILLE,30512,GA,7067458187,,120 STONEHENGE DRIVE,,BLAIRSVILLE,30512,GA,20,US,Nursing Home
USA-GA-78-GA-All-output-1539,PHOEBE SENIOR LIVING,1721 BEATTIE ROAD,,ALBANY,31721,GA,2294830325,2294830759,1721 BEATTIE ROAD,,ALBANY,31721,GA,70,US,Nursing Home
USA-GA-78-GA-All-output-1540,CASTLEWOOD PCH,4409 MEREWORTH COURT,,COLUMBUS,31907,GA,7065070310,,4409 MEREWORTH COURT,,COLUMBUS,31907,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1541,SONSHINE MANOR,760 TAILS CREEK ROAD,,ELLIJAY,30540,GA,6784471546,,760 TAILS CREEK ROAD,,ELLIJAY,30540,GA,16,US,Nursing Home
USA-GA-78-GA-All-output-1542,WELLSPRING ADULT CARE,6531 ROOSEVELT HIGHWAY,,UNION CITY,30291,GA,7706295626,,6531 ROOSEVELT HIGHWAY,,UNION CITY,30291,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-1543,GARDENS OF SMYRNA,1418 WEST SPRING STREET SE,,SMYRNA,30080,GA,7703191000,,1418 WEST SPRING STREET SE,,SMYRNA,30080,GA,40,US,Nursing Home
USA-GA-78-GA-All-output-1544,SHILOH PCH,300 WEST 2ND STREET,,OCILLA,31774,GA,2294683039,2294683161,300 WEST 2ND STREET,,OCILLA,31774,GA,16,US,Nursing Home
USA-GA-78-GA-All-output-1545,AVONDALE HOMES AT NORTHLAKE,3965 GLOUCESTER DRIVE,,TUCKER,30084,GA,7704148144,,3965 GLOUCESTER DRIVE,,TUCKER,30084,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1546,PALM SHADE VILLA PCH,175 CROWELL ROAD,N,COVINGTON,30014,GA,7707889844,7709819528,175 CROWELL ROAD,N,COVINGTON,30014,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1547,"TOUCH OF HOME FOR THE ELDERLY, A",503 EAST JEFFERSON STREET,,AMERICUS,31709,GA,2299245182,,503 EAST JEFFERSON STREET,,AMERICUS,31709,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1548,"ROSEWOOD AT FORT OGLETHORPE, THE",14 FORT TOWN DRIVE,,FORT OGLETHORPE,30742,GA,7068664443,,14 FORT TOWN DRIVE,,FORT OGLETHORPE,30742,GA,60,US,Nursing Home
USA-GA-78-GA-All-output-1549,SIBOR'S MANOR,3890 WRIGHTSBORO ROAD,,AUGUSTA,30904,GA,7068687617,,3890 WRIGHTSBORO ROAD,,AUGUSTA,30904,GA,11,US,Nursing Home
USA-GA-78-GA-All-output-1550,BENTON HOUSE OF GRAYSON,2270 LOGANVILLE HWY,,GRAYSON,30017,GA,7706827777,7707331905,11175 CICERO DRIVE,SUITE 175,ALPHARETTA,30022,GA,80,US,Nursing Home
USA-GA-78-GA-All-output-1551,LEGACY PERSONAL CARE HOME,174 MCCONNELL DRIVE,,LAWRENCEVILLE,30045-4556,GA,6783762604,6783761215,174 MCCONNELL DRIVE,,LAWRENCEVILLE,30045,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1552,"WHITE HOUSE PERSONAL CARE, THE",452 STATE STREET,,WAYCROSS,31501-4621,GA,9122832000,9122853080,452 STATE STREET,,WAYCROSS,31501,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1553,GOLDEN SOUTH II,715 DENHAM ROAD PO BOX 220,,SYCAMORE,31790-3324,GA,2295674273,2295672138,P.O. BOX 220,,SYCAMORE,31790,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1554,EVERGREEN TERRACE,53 NORTHWOODS DRIVE,,DAHLONEGA,30533,GA,7068670225,,53 NORTHWOODS DRIVE,,DAHLONEGA,30533,GA,24,US,Nursing Home
USA-GA-78-GA-All-output-1555,SPRING LANE PERSONAL CARE HOME,1570 SPRING LANE N.W.,,ATLANTA,30314,GA,4047529919,,1570 SPRING LANE N.W.,,ATLANTA,30314,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-1556,COUNTRY MANOR ESTATES,1487 ALLEN ROAD,,MACON,31216,GA,4787859779,4787859779,1487 ALLEN ROAD,,MACON,31216,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1557,SIRMONS PERSONAL CARE HOME,623 EAST DAVIS AVENUE,,LAKELAND,31635,GA,2294829675,,623 EAST DAVIS AVENUE,,LAKELAND,31635,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-1558,PINES PERSONAL CARE HOME I,2121-B MARTIN LUTHER KING,JR. DRIVE,ALBANY,31701-4108,GA,2298781415,2298781417,2121-B MARTIN LUTHER KING,JR. DRIVE,ALBANY,31701,GA,16,US,Nursing Home
USA-GA-78-GA-All-output-1559,TALLOKAS PCH #1,189 TALLOKAS ESTATES,,MOULTRIE,31768,GA,2299857190,2298917170,1102 SMITH AVENUE,SUITE H,THOMASVILLE,31792,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-1560,MARIETTA PERSONAL CARE HOME,2473 JOHNSON FERRY ROAD,,MARIETTA,30067-5255,GA,7709717893,,2473 JOHNSON FERRY ROAD,,MARIETTA,30067,GA,6,US,Nursing Home
USA-GA-78-GA-All-output-1561,425,425 NORTH COLUMBIA STREET,,MILLEDGEVILLE,31061,GA,4784538354,,P.O. BOX 1827,,MILLEDGEVILLE,31059,GA,5,US,Nursing Home
USA-GA-78-GA-All-output-1562,FRIENDSHIP PCH,723 W. OGLETHORPE BLVD.,BOX 1784,ALBANY,31701,GA,2294388517,2294388518,723 W. OGLETHORPE BLVD.,BOX 1784,ALBANY,31702,GA,10,US,Nursing Home
USA-GA-78-GA-All-output-1563,NANCY HALL'S PCH OF EVANS,4528 HEREFORD FARM ROAD,,EVANS,30809,GA,7066507642,,4528 HEREFORD FARM ROAD,,EVANS,30809,GA,11,US,Nursing Home
USA-GA-78-GA-All-output-1564,DECATUR COUNTY PCH #31,179 SASSER STORE ROAD,,BAINBRIDGE,39819,GA,2292431828,2292480537,1102 SMITH AVENUE,SUITE H,THOMASVILLE,31792,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-1565,STONEHENGE SENIOR LIVING III,168 STONEHENGE DRIVE,,BLAIRSVILLE,30512,GA,7068352606,,168 STONEHENGE DRIVE,,BLAIRSVILLE,30512,GA,21,US,Nursing Home
USA-GA-78-GA-All-output-1566,2 PINE KNOLL,2 PINE KNOLL,,MILLEDGEVILLE,31061,GA,4784451792,,2 PINE KNOLL,,MILLEDGEVILLE,31062,GA,10,US,Nursing Home
USA-GA-78-GA-All-output-1567,DUNCAN MCRAE HOUSE,129 RAILROAD AVENUE SOUTH,,MOUNT VERNON,30445,GA,9125832020,,129 RAILROAD AVENUE SOUTH,,MOUNT VERNON,30445,GA,22,US,Nursing Home
USA-GA-78-GA-All-output-1568,AMERICANWORK ITR,124-A WINDING WAY,,LEESBURG,31763,GA,2294203978,2294203848,P.O. BOX 3207,,ALBANY,31706,GA,6,US,Nursing Home
