row_id,Name of Home,License #,Extension To Date,Licensed To,Licensed From,Lic Type,Type Res,# Res,Owner/Agency,Adm First Name,Adm Last Name,Dsgne First Name,Dsgne Last Name,Website Phone #,Fax #,email address,Mailing Address,M City,M ZIP Code,Physical Address,P City,P ZIP Code,Sprinkler,facility_type
USA-AK-70-AK-AssistedLiving-output-396,Lakeview Home,235,,31-Mar-18,1-Apr-16,Biennial,DU,11,John and Juliet Castillo,Juliet,"Castillo, LPN",Gloria,Barbachano,338-2712,,JC56ARCANGEL@AOL.COM,3431 W. 32nd Ave,Anchorage,99517,2675 Wesleyan Drive,Anchorage,99508,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-397,Lakeview Home II,175,,31-Mar-18,5-Apr-16,Biennial,SS,5,John and Juliet Castillo,John,Castillo,Gloria,Barbachano,333-8921,,JC56ARCANGEL@AOL.COM,3431 W. 32nd Ave,Anchorage,99517,2327 East 72nd Ave.,Anchorage,99507,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-398,Lakeview Home III,100495,,31-Jul-18,1-Aug-16,Biennial,SS,5,John and Juliet Castillo,Juliet,"Castillo, LPN",Gloria,Barbachano,333-8921,,JC56ARCANGEL@AOL.COM,3431 W. 32nd Ave,Anchorage,99517,3838 Scenic View Drive,Anchorage,99504,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-399,Let Us Care Assisted Living Home,100476,,31-Jan-18,1-Feb-16,Biennial,SS,5,Marion J. Griffin,Marion J.,Griffin,Alexander,Griffin III,452-5624,374-2954,mg482000@yahoo.com,PO Box 83966,Fairbanks,99708-3966,3405 Sandvik Street,Fairbanks,99709,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-400,Lhasa Assisted Living,101204,,31-Oct-18,1-Nov-16,Biennial,DD/MH,3,Sherab Tenzin,Sherab,Tenzin,Tsewang,Tsangwa,907-830-9154,,sherabtenzin507@gmail.com,4156 Checkmate Drive,Anchorage,99508,4156 Checkmate Drive,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-401,Life to the Fullest,101139,,31-Mar-19,1-Apr-17,Biennial,DD/MH,2,Matthew and Bonnie Jeselnik,Matthew,Jeselnik,Bonnie,Jeselnik,,,lifetothefullestllc@yahoo.com,1233 5th Avenue,Fairbanks,99701,1233 5th Avenue,Fairbanks,99701,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-402,Lighthouse Home Care,100533,,30-Sep-18,1-Oct-16,Biennial,SS,5,Brenda Hernandez,Sandra,Hernandez,Brenda,Hernandez,522-2509,563-3855,sandritaah@yahoo.com,1154 Oceanview Drive,Anchorage,99515,1154 Oceanview Drive,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-403,Lilley Lodge 1,100797,,31-May-19,1-Jun-17,Biennial,DU,7,Terry Gainer & John Lilley,Terry Ann,Gainer,James,James,347-1489,490-0322,terry.lilleylodge@yahoo.com,PO Box 56709,North Pole,99705,2330 Old Richardson Highway,North Pole,99705,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-404,"Lily Ann's Home Care, Inc.",101013,,30-Jun-18,1-Jul-16,Biennial,DD/MH,5,"Lily Ann's Home Care, Inc.",John,Cruz,Iris,Santur,646-0702,,johcru@msn.com,935 Norman St.,Anchorage,99504,935 Norman St.,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-405,Linda's Place,100993,,30-Apr-18,1-May-16,Biennial,SS,5,Linda's Assisted Living LLC,Leslie,Frommer,Shelly,Ehlers,301-3833,,frommerleslie@yahoo.com,900 Allison Circle,Anchorage,99515,900 Allison Circle,Anchorage,99515,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-406,"Little Genie Assisted Living Home, LLC",101201,,31-Aug-18,14-Aug-17,Provisional,SS,5,"Little Genie Assisted Living Home, LLC",Allen,Auza,Beverly,Armada,512-6426,222-1666,pandesal61@gmail.com,2229 Sunrise Drive,Anchorage,99508,2229 Sunrise Drive,Anchorage,99508,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-407,Living Stone Home Care LLC - Skipper,100516,,31-May-18,1-Jun-16,Biennial,DD/MH,5,Mavis Slone,Mavis A.,Slone,Susan-947-4918,McCrae,230-2402,,oamcoa2003@yahoo.com,5500 Alora Loop #29,Anchorage,99504,3500/3502 Skipper Street,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-408,Lydia's Assisted Living Home,101016,,30-Jun-19,1-Jul-17,Biennial,DD/MH,5,Chidi “Michael” Iwuoha,"Chidi ""Michael""",Iwuoha,Rebecca,Bonaparte,727-2081,,archid2@MSN.com,PO Box 212576,Anchorage,99521,2320 Success Drive,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-409,Lynne's Home Care,100399,,31-Jan-19,1-Feb-17,Biennial,SS,5,Erlinda Rivera,Erlinda,Rivera,Rebecca,Miranda,334-3392,,lynnes143@yahoo.com,7330 Winchester St,Anchorage,99507,7330 Winchester St.,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-410,M&M Assisted Living,361793,,30-Sep-18,1-Oct-16,Biennial,DD/MH,3,Mercy Sonza,Mercy,Sonza,Manuelo,Sonza,274-0903,,sonzamercy@yahoo.com,7522 Grey Wolf Circle,Anchorage,99507,7522 Grey Wolf Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-411,M.G.D. ALH,101101,,31-Jan-18,1-Feb-16,Biennial,SS,4,Merlina Duggan,Epifania,Balmaceda,Merlina,Duggan,227-9689,,paulo_tomeldan@yahoo.com,243 Klevin,Anchorage,99508,243 Klevin,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-412,Mac Innes House,206,,31-Aug-18,1-Sep-16,Biennial,SS,8,Doris Scott,Doris,Scott,Imelda,Siplin,336-1231,,macinneshouse@yahoo.com,2120 E. 72nd Avenue,Anchorage,99507,2120 E. 72nd Avenue,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-413,Magnolia Manor,101107,,31-Jul-18,1-Aug-16,Biennial,SS,5,Magnolia Manor LLC(Cheryl & Theodore Sayen),Vicki,Field,Lynn Jones,Cheryl Sayen - RN,631-3354,,magnoliamanorllc@yahoo.com/mssmydog@aol.com,751 N. Someret Circle,Wasilla,99654,751 N. Someret Circle,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-414,Maile ALH,100808,,30-Nov-18,1-Dec-16,Biennial,SS,5,Cresencia Santos,Cresencia,Santos,Florencia,Palalay,808-861-7471,,cresencia61@yahoo.com,2634 Carroll Place Unit C,Anchorage,99508,2634 Carroll Place Unit C,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-415,"Main Street Assisted Living, Inc.",272,,30-Nov-18,1-Dec-16,Biennial,DU,5,Ruth Babcock,Ruth,Babcock,Holly/Sussan,Chipps/Wade,235-6149,,lnghenry@ptialaska.net,4136 Main Street,Homer,99603,4136 Main Street,Homer,99603,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-416,Maletch's ALH,100888,,31-Dec-18,1-Jan-17,Biennial,SS,5,Maletch's Assisted Living Home LLC,Maletch,Pineda,Susan,Dickenson,350-5422,349-8898,maletch_alh@yahoo.com,8125 Sandy Circle,Anchorage,99507,8038 Sandy Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-417,Maletch's ALH II,101097,,31-Jan-18,1-Feb-16,Biennial,SS,5,Maletch's Assisted Living Home LLC,Maletch,Pineda,Susan,Dickinson,,,maletch_alh@yahoo.com,8125 Sandy Circle,Anchorage,99507,4143 Scenic View Dr.,Anchorage,99504,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-418,"Malupo’s Haven ALH, LLC",101135,,28-Feb-19,1-Mar-17,Biennial,DD/MH,5,"Malupo's Haven Assisted Living Home, LLC",Shantel,Bunting,Brooklin,Barnes,907-222-0389,,maluposhavenalh@gmail.com,7221 Kiska Circle,Anchorage,99504,7221 Kiska Circle,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-419,Malupo's Haven Assisted Living Home II,101225,,30-Apr-18,24-Apr-17,Provisional,DD/MH,8,"Malupo's Haven Assisted Living Home, LLC",Shantel,Bunting,Brooklin,Barnes,,,maluposhavenalh@gmail.com,2721 W. 69th Ave,Anchorage,99502,2721 W. 69th Ave,Anchorage,99502,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-420,Mama's Assisted Living Home I,230,,30-Apr-19,1-May-17,Biennial,DU,5,"Mama's Assisted Living Home, Inc.",Amy,Oney,Elizabeth,Bruce,301-0111,,mamashome@gci.net,PO Box 112676,Anchorage,99511,9630 Albatross,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-421,Mama's Assisted Living Home II,244,,31-Jul-18,1-Feb-17,Biennial,DU,5,"Mama's Assisted Living Home, Inc.",Amy,Oney,Elizabeth,Bruce,301-0111,,mamashome@gci.net,PO Box 112676,Anchorage,99511,2531 Curlew Circle,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-422,Mama's Assisted Living Home III,100312,,31-Oct-17,1-Nov-15,Biennial,DU,5,"Mama's Assisted Living Home, Inc.",Amy,Oney,Elizabeth,Bruce,301-0111,,mamashome@gci.net,PO Box 112676,Anchorage,99511,2529 Curlew Circle,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-423,Mama's Assisted Living Home IV,275,,31-Jan-19,1-Feb-17,Biennial,DU,5,"Mama's Assisted Living Home, Inc.",Amy,Oney,Elizabeth,Bruce,301-0111,,mamashome@gci.net,PO Box 112676,Anchorage,99511,9270 Aphrodite Drive,Anchorage,99515,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-424,Mama's Care,101223,,28-Feb-18,8-Mar-17,Provisional,DD/MH,5,Lamin Jammeh and Mama Sidibeh,Lamin,Jammeh,Mama,Sidibeh,782-8702,,stjammeh@gmail.com,7924 Parkway Drive,Anchorage,99508,7924 Parkway Drive,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-425,Marenah's Assisted Living Home,100688,,31-Jul-19,1-Aug-17,Biennial,DD/MH,3,Sidat Marenah,Sidat,Marenah,Fatou,Marenah,677-9211,,SIDATMARENAH@aol.com,"1545 Demeure Place, Apt B",Anchorage,99508,"1545 Demeure Place, Apt B",Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-426,Maria Angelica ALH III,100631,,31-Aug-19,1-Sep-17,Biennial,SS,5,Mark and Marinela Daniel,Marinela,"Daniel, RN",Mark,Daniel,360-5797,770-1168,mdaniel@gci.net,4121 Grape Place #1,Anchorage,99508,4140 Furrow Creek Road,Anchorage,99516,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-427,Marie Langley Assisted Living Home,100849,,31-May-19,1-Jun-17,Biennial,DD/MH,5,Marie Langley Assisted Living Home LLC,Isatou,Jahateh,Kumba,Joof,360-2199,,ijahateh@gmail.com,2201 W. 48th Avenue,Anchorage,99517,8040 Opal Circle,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-428,Marie Langley Assisted Living Home #2,100996,,31-Dec-17,1-Jan-16,Biennial,DD/MH,5,Marie Langley Assisted Living Home LLC,Isatou,Jahateh,Kumba,Joof,360-2199,,ijahateh@gmail.com,2201 W. 48th Avenue,Anchorage,99517,2201 W. 48th Avenue,Anchorage,99517,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-429,Marlow Manor ALF,101103,,31-May-18,1-Jun-16,Biennial,SS,54,"Sourdough's Housing, LLC",Theresa A.,"Brisky, RN",Lanaee,"Dunn, RN",338-8708,,theresa@marlowmanor.com,2030 Muldoon Road,Anchorage,99504,2030 Muldoon Road,Anchorage,99504,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-430,Marrulut Eniit Assisted Living,157,,31-Aug-18,1-Sep-16,Biennial,SS,15,Bristol Bay Housing Authority,Ingrid,Ramos-Ansaknok,Tehya,Kohler,842-4600,,marrulut@nushtel.net,PO Box 1405,Dillingham,99576,125 D Street,Dillingham,99576,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-431,Mary Joanne Home Care,100940,,31-Jan-19,1-Feb-17,Biennial,DD/MH,2,Mary J. Corpus,Mary Joanne,Corpus,Maria,Jacinto,248-1038,,joebendec41993@yahoo.com,3432 W. 80th Avenue,Anchorage,99502,3432 W. 80th Avenue,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-432,Mary Joanne Home Care II,101015,,30-Jun-18,1-Jul-16,Biennial,DD/MH,2,Mary Joanne Corpus,Mary,Corpus,Maria,Jacinto,350-0390,,joebendec41993@yahoo.com,3432 West 80th Avenue,Anchorage,99502,10901 Solitude Circle,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-433,Mary McGrew ALH,361454,,31-Jan-19,1-Feb-17,Biennial,DD/MH,3,Johnny & Mary McGrew,Mary E.,McGrew,Karen L.,McGrew,276-6751,,kayria01@gmail.com,725 Winter Haven Street,Anchorage,99504,725 Winter Haven Street,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-434,May ALH,101003,,31-Mar-18,1-Apr-16,Biennial,DD/MH,5,Rebecca Bonaparte,Rebecca,Bonaparte,"Chidi ""Michael",Iwuoha,744-1850,,rebecca_bonaparte@yahoo.com,2481 Chandalar Drive,Anchorage,99504,2481 Chandalar Drive,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-435,McKenzie Assisted Living Home I,100249,,31-Jul-19,1-Aug-17,Biennial,DD/MH,8,Shannon McKenzie,Shannon,McKenzie,Jo Rae,McKenzie,336-0080,,mckenziesuites@yahoo.com,3913 Lynn Dr. Apt A,Anchorage,99508,"3913 Lynn Dr., Apt A & B",Anchorage,99508,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-436,McKenzie's ALH II,100683,,31-Jul-19,1-Aug-17,Biennial,DD/MH,4,Shannon McKenzie,Shannon,McKenzie,Teyonda,Nelson,336-0080,,mckenziesuites@yahoo.com,3913 Lynn Dr. Apt A,Anchorage,99508,"3913 Lynn Dr., Apt C & D",Anchorage,99508,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-437,Meaningful Living,101146,,31-Mar-19,1-Apr-17,Biennial,DD/MH,4,Travis & Whitney Christiansen,Whitney,Christiansen,Katy,Boneta,854-6277,726-0318,meaningful.livingAK@gmail.com,PO Box 771031,Eagle River,99577,10845 Anvik Circle,Eagle River,99577,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-438,Melinda's Home Care,100148,,31-Jul-18,1-Aug-16,Biennial,DD/MH,5,Melinda D. McGrew,Melinda D.,McGrew,Karen,McGrew,529-1166,,lyndapromise@yahoo.com,16015 Noble Point Drive,Anchorage,99516,16015 Noble Point Drive,Anchorage,99516,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-439,Melissa's ALH,101059,,30-Jun-19,4-Jun-17,Biennial,SS,5,Melissa Lingad,Melissa,Lingad,Melencio,Francisco,929-7827,,melissalingad@gmail.com,7691 winchester st.,Anchorage,99507,7691 winchester st.,Anchorage,99507,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-440,Mercy Saw Me Assisted Living Home,101183,,31-Dec-17,30-Dec-16,Provisional,SS,2,Lydia Quinn & Benita Sanguinetti,Lydia,Quinn,Benita,Sanguinetti,229-2857,,mercysawme@gci.net,P.O. Box 200863,Anchorage,99520,1432 Medfra St.,Anchorage,99501,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-441,Miracle Home Care,101178,,30-Nov-17,23-Nov-16,Provisional,SS,4,John and Milagros Ragland,Milagros,Ragland,John,Ragland,357-0078,,Miracle.homecare@yahoo.com,2200 E. Wolverine Circle,Wasilla,99654,2200 E. Wolverine Circle,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-442,Montana Creek Assisted Living Home,100437,,31-Jul-19,1-Aug-17,Biennial,DD/MH,3,Tina and Dan McCluskey,Tina,McCluskey,Dan,McCluskey,733-5037,,dtmccl@me.com,PO Box 735,Willow,99688,19205 E. Future Rd,Talkeetna,99676,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-443,Moore Hands of Care,101093,,31-Dec-17,1-Jan-16,Biennial,DD/MH,2,Linda Moore,Linda,Moore,Wendy/John/Edna,Davisson/Kulpa/Silvers,357-4922,,moore1@mtaonline.net,2090 W Kathy Circle #C,Wasilla,99654,2090 W Kathy Circle #C,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-444,"Mount Sinai Assisted Living Home, LLC",100869,,31-Aug-19,1-Sep-17,Biennial,SS,5,"Mount Sinai ALHome, LLC",Gloria,Gonzales,Christine & Bryan,Bolo,350-2632,9079296072,xtineylou@yahoo.com,3951 Scenic View Drive,Anchorage,99504,3951 Scenic View Drive,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-445,Mountain View Assisted Living,276,,31-Aug-18,1-Sep-16,Biennial,SS,30,City of Petersburg,Shelyn,Bell,Anne & Mindy,"Renda, RN & Enriquez, RN",772-2445,,sbell@petersburgak.gov,PO Box 1530,Petersburg,99833,16 N. 12th. St.,Petersburg,99833,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-446,Mountain Vista ALH,100803,,31-Oct-17,1-Nov-15,Biennial,DD/MH,5,Darcy Hiett,Darcy,Hiett,Jeffrey,Hiett,622-2687,,darcy@aofalaska.com,19412 First Street,Eagle River,99577,19412 First Street,Eagle River,99577,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-447,MSSCA - Citation (Formerly Park Place),100962,,30-Apr-19,1-May-17,Biennial,DD/MH,2,Mat-Su Services for Children & Adults,Cynthia,Norvell,Donny,Cox,352-1200,352-1249,Cynthia.norvell@mssca.org,1225 West Spruce Avenue,Wasilla,99654,1819 North Citation Circle,Palmer,99645,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-448,MSSCA - Cobb,101063,,31-Jul-19,1-Aug-17,Biennial,DD/MH,3,Mat Su Services for Children and Adults,Cynthia,Norvell,John,Kulpa,352-1200,,Cynthia.norvell@mssca.org,1225 W. Spruce Street,Wasilla,99654,517 North Cobb Street,Palmer,99645,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-449,MSSCA - Fallen Leaf,100506,,31-Mar-18,1-Apr-16,Biennial,DD/MH,2,Mat Su Services for Children and Adults,Cynthia,Norvell,John,Kulpa,352-1200,,Cynthia.norvell@mssca.org,1225 West Spruce Avenue,Wasilla,99654,255 W. Fallen Leaf Circle,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-450,MSSCA - Kertulla Court,100766,,31-May-18,1-Jun-16,Biennial,DD/MH,2,Mat Su Services for Children and Adults,Cynthia,Norvell,Trudy,Tyrrell,352-1200,,Cynthia.norvell@mssca.org,1225 West Spruce Avenue,Wasilla,99654,3955 Kertulla Court #1,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-451,MSSCA - Lone Cub,100344,,31-May-18,1-Jun-16,Biennial,DD/MH,2,Mat Su Services for Children and Adults,Cynthia,Norvell,Donny,Cox,352-1200,,Cynthia.norvell@mssca.org,1225 West Spruce Avenue,Wasilla,99654,850 E. Lone Cub Drive,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-452,MSSCA - Pine Ridge (Formerly Kertulla Court #2),100878,,31-Dec-18,11-Aug-17,Biennial,DD/MH,2,Mat Su Services for Children and Adults,Cynthia,Norvell,John,Kulpa,352-1200,,Cynthia.norvell@mssca.org,1225 West Spruce Avenue,Wasilla,99654,791 N. Pine Ridge,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-453,MSSCA - Plymouth Rock (Formerly Hollywood & Vine),100425,,31-May-19,1-Jun-17,Biennial,DD/MH,2,Mat Su Services for Children and Adults,Cynthia,Norvell,John,Kulpa,352-1200,,Cynthia.norvell@mssca.org,1225 West Spruce Avenue,Wasilla,99654,951 Plymouth Circle,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-454,MSSCA - Siberian Pea (Formerly Country Wood),100715,,31-Aug-19,1-Sep-17,Biennial,DD/MH,2,Mat Su Services for Children and Adults,Cynthia,Norvell,John,Kulpa,352-1200,,Cynthia.norvell@mssca.org,1225 West Spruce Avenue,Wasilla,99654,2650 S. Siberian Pea,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-455,MSSCA - Soaring Crane (Formerly Hollywood Hills),100614,,31-May-19,1-Jun-17,Biennial,DD/MH,2,Mat Su Services for Children and Adults,Cynthia,Norvell,Trudy,Tyrell,352-1200,,Cynthia.norvell@mssca.org,1225 West Spruce Avenue,Wasilla,99654,4690 Crane Rd.,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-456,MSSCA - Tundra Rose,100386,,28-Feb-19,1-Mar-17,Biennial,DD/MH,2,Mat Su Services for Children and Adults,Cynthia,Norvell,Donny,Cox,352-1200,352-1249,Cynthia.norvell@mssca.org,1225 West Spruce Avenue,Wasilla,99654,2515 Tundra Rose Drive,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-457,MSSCA - Vicki Way,100664,,31-Jan-19,1-Feb-17,Biennial,DD/MH,3,Mat Su Services for Children and Adults,Cynthia,Norvell,Trudy,Tyrrell,352-1200,,Cynthia.norvell@mssca.org,1225 West Spruce Avenue,Wasilla,99654,1000 Vicki Way,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-458,MSSCA - West Melanie,100663,,28-Feb-19,1-Mar-17,Biennial,DD/MH,4,Mat Su Services for Children and Adults,Cynthia,Norvell,Donny,Cox,352-1200,,Cynthia.norvell@mssca.org,1225 West Spruce Avenue,Wasilla,99654,2350 W. Melanie Avenue,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-459,My Daughter & Me ALH,233,,30-Sep-17,1-Oct-15,Biennial,DU,8,Mary L. Lundy,Mary,"Lundy, LPN",Tonya,Fontenberry,561-2244/830-3055,,rccenter@gci.net,3408 North Star St.,Anchorage,99503,3408 North Star Street,Anchorage,99503,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-460,"My Father's House Assisted Living Home, LLC",100525,,31-May-19,1-Jun-17,Biennial,SS,5,Maria Davison,Maria B.,Davison,Sheryl,Medina,334-3391,,doddie@gci.net,6951 Shane Place,Anchorage,99507,6951 Shane Place,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-461,Nadon Family Home,100947,,28-Feb-19,1-Mar-17,Biennial,DD/MH,5,Raymond & Stephany Nadon,Raymond,Nadon,Stephany,Nadon,350-8702,,raynadon@ak.net,6955 Caravelle Drive,Anchorage,99502,6955 Caravelle Drive,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-462,Nana's House Assisted Living Home,101185,,31-Jan-18,11-Jan-17,Provisional,DD/MH,5,Nana's House LLC,Letitia,Wyche,Ahtearra,Steffan,360-2126,,nanawyche@yahoo.com,7349 Branche Drive,Anchorage,99518,8440 Blackberry Street,Anchorage,99502,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-463,Nettie's Assisted Living Home,101163,,31-Jul-19,1-Aug-17,Biennial,DD/MH,2,Jeanette Hickok,Jeanette,Hickok,Hickok,Yael,272-6612,,iamworthit_2000@yahoo.com,1566 Valarian Street,Anchorage,99508,1566 Valarian Street,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-464,New Beginning Assisted Living Home,100610,,31-Aug-19,25-Aug-17,Biennial,DD/MH,2,Patricia J Powell,Joy,Serafin,Powell,Patricia J.,338-8264,,rightonpattie@hotmail.com,2253 Misty Brook Circle,Anchorage,99502,2253 Misty Brook Circle,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-465,New Concept I,361283,,30-Sep-18,1-Oct-16,Biennial,DD/MH,16,New Concept Assisted Living LLC,Deborah,Bennett,Marie,Brossow,274-1661,,newconcept@acsalaska.net,4516 Mountain View Drive,Anchorage,99508,354 Flower St.,Anchorage,99508,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-466,New Haven Assisted Living Home,100390,,30-Apr-19,1-May-17,Biennial,SS,5,"New Haven Home, Inc.",Judith A.,Celario,Cresencia M,David,350-4080,,jcnewhaven@gci.net,3109 W. 62nd Avenue,Anchorage,99502,9230 Aphrodite Drive,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-467,New Hope ALH,100403,,28-Feb-19,1-Mar-17,Biennial,DD/MH,1,Mariann and Richard Stoffel,Mariann H.,Stoffel,Barbara A.,Roop,745-1694,745-1693,dancreektrail@hotmaNew HopN,8311 E. New Hope Street,Palmer,99645,8311 E. New Hope Street,Palmer,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-468,New Horizons,100480,,30-Nov-17,1-Dec-15,Biennial,DD/MH,3,Debra Bowles,Debra,Bowles,Douglas/Crystal/Chad,Bowles/Braddock/Helwig,232-8993,,bowlesnbowles@live.com,3300 Amber Bay Loop,Anchorage,99515,3300 Amber Bay,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-469,Nicholson's Assisted Living Inc,116,,30-Sep-17,1-Oct-15,Biennial,DU,10,Nicholson's Assisted Living Inc,Mary,Nicholson,Sherry,Mettler,283-6684,,tmnicholson@gci.net,PO Box 2495,Kenai,99611,36601 Navigator Street,Kenai,99611,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-470,Nightingale ALH,100598,,31-Mar-19,1-Apr-17,Biennial,SS,5,Myla & Paul Sculley,Myla,Sculley,Paul,Sculley,644-8046,,mmsculley@aol.com,1572 N. Heather Meadows Loop,Anchorage,99507,1572 N. Heather Meadows Loop,Anchorage,99507,FALSE,Assisted Living
