row_id,LICENSE NUMBER,name,STREET,PO BOX,CITYSTZIP,BEDS,COUNTY,REGION,TELEPHONE,ADMINISTRATOR,CERTIFICATION,FAXPHONE,OWNCOMP,OWNEROFDESC,OWNCATDESC,OWNEND,MCARE,FAC_CITY,OWNER,LICISSUED,LICENSURE,facility_type
USA-WI-48-Facilities-48-NursingHomes-340,Lic. 2364,BLOOMFIELD HEALTHCARE AND REHABILITATION CENTER,3151 CTY RD CH,,"DODGEVILLE, WI  53533",65 Beds,IOWA,Southern,(608) 935-3321,Administrator: TODD GREENEWAY,525474,FAX: (608) 937-0553,IOWA COUNTY BOARD, HEALTH CARE OP, GOVERNMENT-COU,,Title 18 SNF    Title 19 NF,DODGEVILLE,GOVERNMENT COUNTY,1-Jun-62,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-341,Lic. 2371,BREWSTER VILLAGE,3300 W BREWSTER ST,,"APPLETON, WI  54914",204 Beds,OUTAGAMIE,Northeastern,(920) 832-5400,Administrator: MORGAN HINKLEY,525574,FAX: (920) 832-4922,BOARD OF TRUSTEES-OUTAGAMIE COUNTY BOARD, HEALTH CARE OP, GOVERNMENT-COU,,Title 18 SNF    Title 19 NF,APPLETON,GOVERNMENT COUNTY,1-Oct-01,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-342,Lic. 3100,"ALDEN MEADOW PARK HEALTH CARE CENTER, INC","709 MEADOW PARK DR, PO BOX 309",,"CLINTON, WI  53525",94 Beds,ROCK,Southern,(608) 676-2202,Administrator: LORI SCHLAIS,525508,FAX: (608) 676-4989,ALDEN-MEADOW PARK HEALTH CARE CENTER INC, HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,CLINTON,FOR PROFIT CORPORATION,16-Nov-71,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-343,Lic. 3066,ALEXIAN VILLAGE OF MILWAUKEE,9255 N 76TH ST,,"MILWAUKEE, WI  53223",108 Beds,MILWAUKEE,Southeastern,(414) 355-9300,Administrator: ADAM ZLOTOCHA,525523,FAX: (414) 357-5108,ALEXIAN VILLAGE OF MILWAUKEE INC, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,MILWAUKEE,NONPROFIT CORPORATION,19-Aug-91,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-344,Lic. 2858,OAK PARK NURSING AND REHABILITATION CENTER,718 JUPITER DRIVE,,"MADISON, WI  53718",100 Beds,DANE,Southern,(608) 663-8600,Administrator: JIM RAAB,525266,FAX: (608) 251-2868,OAK PARK NURSING AND REHABILITATION CENTER LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,MADISON,LIMITED LIABILITY COMPANY,2-Sep-75,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-345,Lic. 2964,"MARYHILL MANOR, INC",501 MADISON AVE,,"NIAGARA, WI  54151",75 Beds,MARINETTE,Northeastern,(715) 251-3172,Administrator: CAROL BOWMAN,525467,FAX: (715) 251-1193,MARYHILL MANOR INC, HEALTH CARE OP, NON PROFIT-CHU,,Title 18 SNF    Title 19 NF,NIAGARA,NONPROFIT CHURCH/CORP,1-Jun-76,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-346,Lic. 1124,RENNES HEALTH AND REHAB CENTER-RHINELANDER,1970 NAVAJO ST,,"RHINELANDER, WI  54501",95 Beds,ONEIDA,Northern,(715) 420-0728,Administrator: KELSY BONTZ,525589,FAX: (715) 362-1970,"RG-RHINELANDER, INC.", HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,RHINELANDER,FOR PROFIT CORPORATION,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-347,Lic. 3051,GREENTREE HEALTH AND REHABILITATION CENTER,70 GREENTREE RD,,"CLINTONVILLE, WI  54929",60 Beds,WAUPACA,Northeastern,(715) 823-2194,Administrator: NATHANIEL SPROAT,525348,FAX: (715) 823-1306,"WOLF RIVER HEALTHCARE, INC.", HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,CLINTONVILLE,FOR PROFIT CORPORATION,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-348,Lic. 3150,LAKE TERRACE HEALTH AND REHABILITATION,2115 E WOODSTOCK PL,,"MILWAUKEE, WI  53202",160 Beds,MILWAUKEE,Southeastern,(414) 271-1020,Administrator: SANDRA REYNOLDS,525319,FAX: (414) 758-2002,"EASTSIDE OPERATING COMPANY, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,MILWAUKEE,LIMITED LIABILITY COMPANY,6-Jan-76,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-349,Lic. 2952,ALGOMA MEDICAL CENTER,1510 FREMONT ST,,"ALGOMA, WI  54201",42 Beds,KEWAUNEE,Northeastern,(920) 487-5511,Administrator: JEAN MARSH,525533,FAX: (920) 487-2668,CITY OF ALGOMA, HEALTH CARE OP, GOVERNMENT-CIT,,Title 18 SNF    Title 19 NF,ALGOMA,GOVERNMENT CITY,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-350,Lic. 595,"BETHEL HOME AND SERVICES, INC",614 S ROCK AVE,,"VIROQUA, WI  54665",85 Beds,VERNON,Southern,(608) 637-2171,Administrator: PETER EIDE,525591,FAX: (608) 637-8303,BETHEL HOME AND SERVICES INC, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,VIROQUA,NONPROFIT CORPORATION,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-351,Lic. 2956,BIRCHWOOD HEALTHCARE AND REHAB CENTER,9632 W APPLETON AVE,,"MILWAUKEE, WI  53225",148 Beds,MILWAUKEE,Southeastern,(414) 461-8850,Administrator: FALISA ONIPEDE,525705,FAX: (414) 461-9570,"MILWAUKEE HEALTHCARE OPERATOR, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,MILWAUKEE,LIMITED LIABILITY COMPANY,1-Oct-09,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-352,Lic. 2062,GOOD SAMARITAN SOCIETY-FENNIMORE,1850 11TH ST,,"FENNIMORE, WI  53809",62 Beds,GRANT,Southern,(608) 822-6100,Administrator: GRANT NERISON,525425,FAX: (608) 822-3011,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,FENNIMORE,NONPROFIT CORPORATION,1-Jan-68,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-353,Lic. 1029,ALLIS CARE CENTER,9047 W GREENFIELD AVE,,"WEST ALLIS, WI  53214",152 Beds,MILWAUKEE,Southeastern,(414) 453-9290,Administrator: TRACEY CAVALLARO,525108,FAX: (414) 777-7356,LEXINGTON HEALTHCARE LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,WEST ALLIS,LIMITED LIABILITY COMPANY,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-354,Lic. 2974,LINDENGROVE NEW BERLIN,13755 W FIELDPOINTE DR,,"NEW BERLIN, WI  53151",131 Beds,WAUKESHA,Southeastern,(262) 796-3660,Administrator: DAVID MARGGRAF,525064,FAX: (262) 796-2765,LINDENGROVE  INC, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,NEW BERLIN,NONPROFIT CORPORATION,22-Feb-89,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-355,Lic. 2742,MANORCARE HEALTH SERVICES,1335 S ONEIDA ST,,"APPLETON, WI  54915",104 Beds,OUTAGAMIE,Northeastern,(920) 731-6646,Administrator: RYAN LOCY,525264,FAX: (920) 731-5177,"MANORCARE HEALTH SERVICES, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,APPLETON,LIMITED LIABILITY COMPANY,6-Feb-75,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-356,Lic. 2269,THE VILLA AT LINCOLN PARK,1700 C A BECKER DR,,"RACINE, WI  53406",122 Beds,RACINE,Southeastern,(262) 637-9751,Administrator: MICHAEL KOENIGS,525061,FAX: (262) 637-9329,"THE VILLA AT LINCOLN PARK, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,RACINE,LIMITED LIABILITY COMPANY,2-Sep-71,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-357,Lic. 2792,ALL ABOUT LIFE REHABILITATION CENTER,115 E ARNDT ST,,"FOND DU LAC, WI  54935",81 Beds,FOND DU LAC,Northeastern,(920) 923-7040,Administrator: MIRANDA SEGHERS,525270,FAX: (920) 923-6967,FMG EAST ARNDT STREET WISCONSIN LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,FOND DU LAC,LIMITED LIABILITY COMPANY,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-358,Lic. 3195,DOVE HEALTHCARE-WEST,1405 TRUAX BLVD,,"EAU CLAIRE, WI  54703",159 Beds,EAU CLAIRE,Western,(715) 552-1030,Administrator: KENDALL ROSEMEYER,525387,FAX: (715) 552-1033,COVENANT HEALTHCARE LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,EAU CLAIRE,LIMITED LIABILITY COMPANY,1-Jun-82,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-359,Lic. 2909,FLORENCE HEALTH SERVICES,5778 CHAPIN ST,,"FLORENCE, WI  54121",73 Beds,FLORENCE,Northeastern,(715) 528-4833,Administrator: SUSANNE MATTSON,525358,FAX: (715) 528-4988,NSH FLORENCE LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,FLORENCE,LIMITED LIABILITY COMPANY,24-Feb-71,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-360,Lic. 3095,KINNIC HEALTH AND REHAB,1663 E DIVISION ST,,"RIVER FALLS, WI  54022",68 Beds,SAINT CROIX,Western,(715) 426-6000,Administrator: KIM SZYMANSKI,525513,FAX: (715) 426-6007,"RIVER FALLS HEALTHCARE, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,RIVER FALLS,LIMITED LIABILITY COMPANY,23-Sep-92,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-361,Lic. 3052,PINE MANOR HEALTH AND REHABILITATION,1625 E MAIN ST,,"CLINTONVILLE, WI  54929",95 Beds,WAUPACA,Northeastern,(715) 823-3135,Administrator: TRIS ROLLINS,525497,FAX: (715) 823-1313,"CLOVERLEAF HEALTHCARE, INC.", HEALTH CARE OP, FOR PROFIT - C,,Title 18 SNF    Title 19 NF,CLINTONVILLE,FOR PROFIT CORPORATION,29-Oct-74,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-362,Lic. 1131,ASPIRUS PLEASANT VIEW,595 PETERSON DR,,"PHILLIPS, WI  54555",50 Beds,PRICE,Northern,(715) 339-3113,Administrator: RHONDA KOZIK,525627,FAX: (715) 339-3117,"ASPIRUS EXTENDED SERVICES, INC.", HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,PHILLIPS,NONPROFIT CORPORATION,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-363,Lic. 2706,"DEERFIELD CARE CENTER, LLC",575 HOSPITAL RD,,"NEW RICHMOND, WI  54017",50 Beds,SAINT CROIX,Western,(715) 243-3930,Administrator: JENNIFER ANDERSON,525019,FAX: (715) 243-3931,"DEERFIELD CARE CENTER, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,NEW RICHMOND,LIMITED LIABILITY COMPANY,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-364,Lic. 3241,OMRO CARE CENTER,500 GRANT AVE,,"OMRO, WI  54963",114 Beds,WINNEBAGO,Northeastern,(920) 685-2755,Administrator: KENNETH GREEN,525406,FAX: (920) 685-0599,"OMRO HEALTHCARE, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,OMRO,LIMITED LIABILITY COMPANY,22-Sep-75,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-365,Lic. 2665,HOLTON MANOR,645 N CHURCH ST,,"ELKHORN, WI  53121",60 Beds,WALWORTH,Southeastern,(262) 723-4963,Administrator: LACY CALKINS,525541,FAX: (262) 723-8982,WISCONSIN ILLINOIS SENIOR HOUSING INC, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,ELKHORN,NONPROFIT CORPORATION,15-Jul-81,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-366,Lic. 2235,"EDGERTON CARE CENTER, INC",313 STOUGHTON RD,,"EDGERTON, WI  53534",61 Beds,ROCK,Southern,(608) 884-1330,Administrator: NICOLE HAYES,525241,FAX: (608) 884-2451,WISCONSIN ILLINOIS SENIOR HOUSING INC, HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,EDGERTON,NONPROFIT CORPORATION,11-Jan-71,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-367,Lic. 2629,"AVANTI HEALTH AND REHABILITATION CENTER, LLC",9969 OLD HWY 70 RD,,"MINOCQUA, WI  54548",72 Beds,ONEIDA,Northern,(715) 356-6016,Administrator: KONNIE SELGREN,525678,FAX: (715) 356-2392,"AVANTI HEALTH AND REHABILITATION, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,MINOCQUA,LIMITED LIABILITY COMPANY,18-Nov-09,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-368,Lic. 2821,WELLSPRING OF MILWAUKEE,9350 W FOND DU LAC AVE,,"MILWAUKEE, WI  53225",185 Beds,MILWAUKEE,Southeastern,(414) 438-4360,Administrator: CLAUDIA SUE HARRIS,525367,FAX: (414) 797-0181,MILWAUKEE HEALTH CARE LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,MILWAUKEE,LIMITED LIABILITY COMPANY,1-Jan-65,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-369,Lic. 5037,"CHRISTIAN COMMUNITY HOME OF OSCEOLA, INC",2650 65TH AVE,,"OSCEOLA, WI  54020",40 Beds,POLK,Western,(715) 294-1100,Administrator: JULIE LUDWIG,525706,FAX: (715) 294-1139,"CHRISTIAN COMMUNITY HOME OF OSCEOLA, INC", HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,OSCEOLA,NONPROFIT CORPORATION,4-Nov-11,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-370,Lic. 5041,THE NEIGHBORS -EAST NEIGHBORHOOD,658 HOWISON CIRCLE,,"MENOMONIE, WI  54751",46 Beds,DUNN,Western,(715) 232-2661,Administrator: ANTHONY MANZELLA,525713,FAX: (715) 232-4010,DUNN COUNTY, HEALTH CARE OP, GOVERNMENT-COU,,Title 18 SNF    Title 19 NF,MENOMONIE,GOVERNMENT COUNTY,18-Sep-13,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-371,Lic. 2969,BADGER PRAIRIE HEALTH CARE CENTER,1100 E VERONA AVE,,"VERONA, WI  53593",120 Beds,DANE,Southern,(608) 845-6601,Administrator: WILLIAM BROTZMAN,525516,FAX: (608) 845-1264,DANE CO BOARD, HEALTH CARE OP, GOVERNMENT-COU,,Title 18 SNF    Title 19 NF,VERONA ,GOVERNMENT COUNTY,1-Oct-88,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-372,Lic. 5042,THE NEIGHBORS - WEST NEIGHBORHOOD,651 HOWISON CIRCLE,,"MENOMONIE, WI  54751",46 Beds,DUNN,Western,(715) 232-2661,Administrator: ANTHONY MANZELLA,525714,FAX: (715) 232-4010,DUNN COUNTY, HEALTH CARE OP, GOVERNMENT-COU,,Title 18 SNF    Title 19 NF,MENOMONIE,GOVERNMENT COUNTY,18-Sep-13,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-373,Lic. 2405,BROWN COUNTY COMMUNITY TREATMENT CENTER-BAYSHORE VILLAGE,3150 GERSHWIN DRIVE,,"GREEN BAY, WI  54311",63 Beds,BROWN,Northeastern,(920) 391-4700,Administrator: LUCUS SCHUBERT,525693,FAX: (920) 391-4872,BROWN COUNTY, HEALTH CARE OP, GOVERNMENT-COU,,Title 18 SNF    Title 19 NF,GREEN BAY,GOVERNMENT COUNTY,10-Oct-09,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-374,Lic. 2934,CAPITOL LAKES HEALTH CENTER,333 W MAIN ST,,"MADISON, WI  53703",85 Beds,DANE,Southern,(608) 283-2100,Administrator: KRISTIN VATER,525305,FAX: (608) 283-2019,"CAPITOL LAKES, INC.", HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,MADISON,NONPROFIT CORPORATION,4-Sep-79,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-375,Lic. 1032,EASTCASTLE PLACE BRADFORD TERRACE CONVALESCENT CENTER,2505 E BRADFORD AVE,,"MILWAUKEE, WI  53211",40 Beds,MILWAUKEE,Southeastern,(414) 963-6151,Administrator: LYNDA BOGDALA,525085,FAX: (414) 963-6146,"EASTCASTLE PLACE, INC", HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,MILWAUKEE,NONPROFIT CORPORATION,1-Jun-76,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-376,Lic. 2731,COURT MANOR HEALTH SERVICES,911 3RD ST  WEST,,"ASHLAND, WI  54806",105 Beds,ASHLAND,Northern,(715) 682-8172,Administrator: MELISSA ESTAIN,525328,FAX: (715) 682-6662,NSH COURT MANOR LLC, HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,ASHLAND,LIMITED LIABILITY COMPANY,28-Nov-72,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-377,Lic. 2680,PARKVIEW MANOR HEALTH AND REHABILITATION CENTER,2961 ST ANTHONY DR,,"GREEN BAY, WI  54311",136 Beds,BROWN,Northeastern,(920) 468-0861,Administrator: KAREN WHITMER,525307,FAX: (920) 468-5897,"PARKVIEW MANOR HEALTHCARE, LLC", HEALTH CARE OP,,,Title 18 SNF    Title 19 NF,GREEN BAY,LIMITED LIABILITY COMPANY,9-Mar-70,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-378,Lic. 2018,TIVOLI AT DIVINE SAVIOR HEALTHCARE,2805 HUNTERS TRAIL,,"PORTAGE, WI  53901",83 Beds,COLUMBIA,Southern,(608) 745-5900,Administrator: JENNIFER BIENO,525518,FAX: (608) 745-5997,DIVINE SAVIOR HEALTHCARE INC, HEALTH CARE OP, NON PROFIT-CHU,,Title 18 SNF    Title 19 NF,PORTAGE,NONPROFIT CHURCH/CORP,21-Dec-10,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-379,Lic. 3155,BROOKSIDE CARE CENTER,3506 WASHINGTON RD,,"KENOSHA, WI  53144",144 Beds,KENOSHA,Southeastern,(262) 653-3800,Administrator: FRANCES PETRICK,525556,FAX: (262) 653-3850,KENOSHA COUNTY, HEALTH CARE OP, GOVERNMENT-COU,,Title 18 SNF    Title 19 NF,KENOSHA,GOVERNMENT COUNTY,12-Jul-95,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-380,Lic. 5035,"EDEN REHABILITATION SUITES AND GREEN HOUSE HOMES, INC",3151 EDEN CT,,"OSHKOSH, WI  54904",50 Beds,WINNEBAGO,Northeastern,(920) 651-4000,Administrator: KELLY FITZPATRICK,525704,FAX: (920) 651-4001,"EDEN REHAB SUITES AND GREEN HOUSE HOMES, INC", HEALTH CARE OP, NON PROFIT-COR,,Title 18 SNF    Title 19 NF,OSHKOSH,NONPROFIT CORPORATION,5-Aug-10,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-381,Lic. 2632,SKY VIEW NURSING CENTER,309 IRON ST,,"HURLEY, WI  54534",33 Beds,IRON,Northern,(715) 561-5646,Administrator: JASON HELLEN,52A429,FAX: (715) 561-5448,SKY VIEW NURSING CENTER LLC, HEALTH CARE OP,,,Title 19 NF,HURLEY,LIMITED LIABILITY COMPANY,6-Aug-80,Intermediate Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-382,Lic. 2395,LAKEVIEW HEALTH CENTER,962 E GARLAND ST E,,"WEST SALEM, WI  54669",50 Beds,LA CROSSE,Southern,(608) 786-1400,Administrator: WANDA PLACHECKI,52A287,FAX: (608) 786-1419,MISSISSIPPI VALLEY HEALTH SERVICES, HEALTH CARE OP, GOVERNMENT-COU,,Title 19 NF,WEST SALEM,GOVERNMENT COUNTY,31-Dec-73,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-383,Lic. 5027,NORWOOD HEALTH CENTER-PATHWAYS,1600 N CHESTNUT AVE,,"MARSHFIELD, WI  54449",8 Beds,WOOD,Southern,(715) 384-2188,Administrator: JORDON BRUCE,52A460,FAX: (715) 387-1533,WOOD COUNTY BOARD, HEALTH CARE OP, GOVERNMENT-COU,,Title 19 NF,MARSHFIELD,GOVERNMENT COUNTY,1-Nov-07,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-384,Lic. 2961,TREMPEALEAU COUNTY HEALTH CARE CENTER-IMD,W20410 STATE RD 121,,"WHITEHALL, WI  54773",34 Beds,TREMPEALEAU,Western,(715) 538-4312,Administrator: TERRIE SOMMER,52A407,FAX: (715) 538-2426,TREMPEALEAU COUNTY HEALTH CARE CENTER, HEALTH CARE OP, GOVERNMENT-COU,,Title 19 NF,WHITEHALL,GOVERNMENT COUNTY,10-Nov-16,Skilled Care -  IMD,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-385,Lic. 5034,CLEARVIEW BRAIN INJURY CENTER,198 COUNTY DF,,"JUNEAU, WI  53039",30 Beds,DODGE,Southern,(920) 386-3400,Administrator: JANE HOOPER,52A461,FAX: (920) 386-3405,DODGE COUNTY, HEALTH CARE OP, GOVERNMENT-COU,,Title 19 NF,JUNEAU,GOVERNMENT COUNTY,13-Jun-11,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-386,Lic. 245,ST ANN REST HOME,2020 S MUSKEGO AVE,,"MILWAUKEE, WI  53204",50 Beds,MILWAUKEE,Southeastern,(414) 383-2630,Administrator: ANDREA ANDRZEJEWSKA,52A431,FAX: (414) 383-3120,DOMINICAN SISTERS, HEALTH CARE OP, NON PROFIT-CHU,,Title 19 NF,MILWAUKEE,NONPROFIT CHURCH/CORP,11-Feb-45,Skilled Care,Nursing Home
USA-WI-48-Facilities-48-NursingHomes-387,Lic. 2441,NORWOOD HEALTH CENTER-CENTRAL,1600 N CHESTNUT AVE,,"MARSHFIELD, WI  54449",16 Beds,WOOD,Southern,(715) 384-2188,Administrator: JORDON BRUCE,52A251,FAX: (715) 387-1533,WOOD COUNTY BOARD, HEALTH CARE OP, GOVERNMENT-COU,,Title 19 NF,MARSHFIELD,GOVERNMENT COUNTY,31-Dec-73,Skilled Care,Nursing Home
